metric,metric_label,baseline,eeg_snr_db,meg_snr_db,oaster_value,baseline_value,oriented_difference_positive_favors_oaster,outcome
surface_dle_mm_penalized,Surface penalized DLE (mm),LCMV,15,-10,8.525035932645098,47.25111099616971,38.72607506352461,win
surface_dle_mm_penalized,Surface penalized DLE (mm),LCMV,15,-5,8.051839105914661,48.12491571152257,40.07307660560791,win
surface_dle_mm_penalized,Surface penalized DLE (mm),LCMV,15,0,7.809510240668241,47.15485568272271,39.34534544205447,win
surface_dle_mm_penalized,Surface penalized DLE (mm),LCMV,15,5,7.26084587275101,45.682287732196336,38.42144185944532,win
surface_dle_mm_penalized,Surface penalized DLE (mm),LCMV,15,10,8.681067941976961,43.652106866053806,34.971038924076844,win
surface_dle_mm_penalized,Surface penalized DLE (mm),LCMV,15,15,7.437746335116835,44.03305639391661,36.595310058799775,win
surface_dle_mm_penalized,Surface penalized DLE (mm),LCMV,15,20,8.110213546325802,46.28054907040923,38.17033552408343,win
surface_dle_mm_penalized,Surface penalized DLE (mm),LCMV,20,-10,8.769052327335002,46.41039617368582,37.641343846350814,win
surface_dle_mm_penalized,Surface penalized DLE (mm),LCMV,20,-5,7.909577713146946,46.6381086950691,38.728530981922155,win
surface_dle_mm_penalized,Surface penalized DLE (mm),LCMV,20,0,8.343119429172168,47.11629908509007,38.7731796559179,win
surface_dle_mm_penalized,Surface penalized DLE (mm),LCMV,20,5,7.934414785780124,46.885213776961585,38.95079899118146,win
surface_dle_mm_penalized,Surface penalized DLE (mm),LCMV,20,10,7.512327448788618,45.691446141910546,38.17911869312193,win
surface_dle_mm_penalized,Surface penalized DLE (mm),LCMV,20,15,8.076875940817812,43.480129341018305,35.40325340020049,win
surface_dle_mm_penalized,Surface penalized DLE (mm),LCMV,20,20,7.833747234657018,42.98140992318785,35.14766268853083,win
surface_dle_mm_penalized,Surface penalized DLE (mm),Dipole fitting (grid),-10,-10,10.00465538614772,15.561779017983218,5.557123631835498,win
surface_dle_mm_penalized,Surface penalized DLE (mm),Dipole fitting (grid),-10,-5,8.664883334223559,11.058358570242623,2.3934752360190643,win
surface_dle_mm_penalized,Surface penalized DLE (mm),Dipole fitting (grid),-10,0,9.525723032697647,10.7339607352571,1.2082377025594528,win
surface_dle_mm_penalized,Surface penalized DLE (mm),Dipole fitting (grid),-10,5,11.777513003568961,11.701651369739595,-0.07586163382936562,loss
surface_dle_mm_penalized,Surface penalized DLE (mm),Dipole fitting (grid),-10,10,8.795054578950477,11.486013485149343,2.6909589061988655,win
surface_dle_mm_penalized,Surface penalized DLE (mm),Dipole fitting (grid),-10,15,10.657963368504243,11.783209416776373,1.12524604827213,win
surface_dle_mm_penalized,Surface penalized DLE (mm),Dipole fitting (grid),-10,20,10.888744563343437,11.673643899918446,0.784899336575009,win
surface_dle_mm_penalized,Surface penalized DLE (mm),Dipole fitting (grid),-5,-10,8.946169045694836,11.099307084688666,2.1531380389938306,win
surface_dle_mm_penalized,Surface penalized DLE (mm),Dipole fitting (grid),-5,-5,8.32840177496694,9.953590302912792,1.625188527945852,win
surface_dle_mm_penalized,Surface penalized DLE (mm),Dipole fitting (grid),-5,0,8.271553800826977,9.630012371833734,1.3584585710067572,win
surface_dle_mm_penalized,Surface penalized DLE (mm),Dipole fitting (grid),-5,5,9.324873767955648,11.036736423663612,1.7118626557079644,win
surface_dle_mm_penalized,Surface penalized DLE (mm),Dipole fitting (grid),-5,10,10.357020002716013,12.66031140875162,2.3032914060356067,win
surface_dle_mm_penalized,Surface penalized DLE (mm),Dipole fitting (grid),-5,15,9.510814263936778,10.352664828708717,0.8418505647719385,win
surface_dle_mm_penalized,Surface penalized DLE (mm),Dipole fitting (grid),-5,20,8.980320733688403,10.795830771735368,1.8155100380469644,win
surface_dle_mm_penalized,Surface penalized DLE (mm),Dipole fitting (grid),0,-10,8.396801132473668,9.524665420077291,1.1278642876036233,win
surface_dle_mm_penalized,Surface penalized DLE (mm),Dipole fitting (grid),0,-5,8.706045788055471,9.026020030472184,0.3199742424167127,win
surface_dle_mm_penalized,Surface penalized DLE (mm),Dipole fitting (grid),0,0,7.367576380849374,9.80398525902609,2.4364088781767164,win
surface_dle_mm_penalized,Surface penalized DLE (mm),Dipole fitting (grid),0,5,7.2235228680087324,8.875950253510721,1.6524273855019889,win
surface_dle_mm_penalized,Surface penalized DLE (mm),Dipole fitting (grid),0,10,9.160080961736599,10.412082218724185,1.2520012569875867,win
surface_dle_mm_penalized,Surface penalized DLE (mm),Dipole fitting (grid),0,15,10.107484297583698,10.864438595840554,0.756954298256856,win
surface_dle_mm_penalized,Surface penalized DLE (mm),Dipole fitting (grid),0,20,10.446894650117342,10.882929596145331,0.43603494602798953,win
surface_dle_mm_penalized,Surface penalized DLE (mm),Dipole fitting (grid),5,-10,9.101029006655343,10.027813040426485,0.9267840337711419,win
surface_dle_mm_penalized,Surface penalized DLE (mm),Dipole fitting (grid),5,-5,8.546888566547834,9.325737977726897,0.7788494111790634,win
surface_dle_mm_penalized,Surface penalized DLE (mm),Dipole fitting (grid),5,0,7.358133064400291,9.25593268502336,1.8977996206230694,win
surface_dle_mm_penalized,Surface penalized DLE (mm),Dipole fitting (grid),5,5,6.876462593614245,8.871271887102704,1.9948092934884594,win
surface_dle_mm_penalized,Surface penalized DLE (mm),Dipole fitting (grid),5,10,8.524985101759798,8.553399030933935,0.02841392917413721,win
surface_dle_mm_penalized,Surface penalized DLE (mm),Dipole fitting (grid),5,15,7.734692841928319,10.881484894284226,3.1467920523559068,win
surface_dle_mm_penalized,Surface penalized DLE (mm),Dipole fitting (grid),5,20,8.734322850699007,10.442689088665013,1.7083662379660058,win
surface_dle_mm_penalized,Surface penalized DLE (mm),Dipole fitting (grid),10,-10,7.573928478881285,10.406095917484883,2.832167438603598,win
surface_dle_mm_penalized,Surface penalized DLE (mm),Dipole fitting (grid),10,-5,8.221327906231453,10.553658150464534,2.3323302442330807,win
surface_dle_mm_penalized,Surface penalized DLE (mm),Dipole fitting (grid),10,0,7.989324392264083,9.034971502935923,1.0456471106718395,win
surface_dle_mm_penalized,Surface penalized DLE (mm),Dipole fitting (grid),10,5,8.368116361230362,9.377219505455443,1.0091031442250813,win
surface_dle_mm_penalized,Surface penalized DLE (mm),Dipole fitting (grid),10,10,6.7650095119233695,8.937591626529949,2.1725821146065796,win
surface_dle_mm_penalized,Surface penalized DLE (mm),Dipole fitting (grid),10,15,7.26872173340062,9.467713231487517,2.1989914980868965,win
surface_dle_mm_penalized,Surface penalized DLE (mm),Dipole fitting (grid),10,20,7.907865218358502,9.700570657560833,1.7927054392023312,win
surface_dle_mm_penalized,Surface penalized DLE (mm),Dipole fitting (grid),15,-10,8.525035932645098,11.02020553018483,2.495169597539732,win
surface_dle_mm_penalized,Surface penalized DLE (mm),Dipole fitting (grid),15,-5,8.051839105914661,10.66105924394912,2.609220138034459,win
surface_dle_mm_penalized,Surface penalized DLE (mm),Dipole fitting (grid),15,0,7.809510240668241,10.094719431893424,2.2852091912251824,win
surface_dle_mm_penalized,Surface penalized DLE (mm),Dipole fitting (grid),15,5,7.26084587275101,9.99400581910622,2.7331599463552108,win
surface_dle_mm_penalized,Surface penalized DLE (mm),Dipole fitting (grid),15,10,8.681067941976961,8.598644893628448,-0.0824230483485131,loss
surface_dle_mm_penalized,Surface penalized DLE (mm),Dipole fitting (grid),15,15,7.437746335116835,9.587761017541297,2.1500146824244615,win
surface_dle_mm_penalized,Surface penalized DLE (mm),Dipole fitting (grid),15,20,8.110213546325802,9.50645961336488,1.396246067039078,win
surface_dle_mm_penalized,Surface penalized DLE (mm),Dipole fitting (grid),20,-10,8.769052327335002,10.668313589023803,1.8992612616888014,win
surface_dle_mm_penalized,Surface penalized DLE (mm),Dipole fitting (grid),20,-5,7.909577713146946,10.639866907422224,2.7302891942752785,win
surface_dle_mm_penalized,Surface penalized DLE (mm),Dipole fitting (grid),20,0,8.343119429172168,10.925372434864933,2.582253005692765,win
surface_dle_mm_penalized,Surface penalized DLE (mm),Dipole fitting (grid),20,5,7.934414785780124,9.973372749638111,2.038957963857987,win
surface_dle_mm_penalized,Surface penalized DLE (mm),Dipole fitting (grid),20,10,7.512327448788618,8.990592689683616,1.4782652408949986,win
surface_dle_mm_penalized,Surface penalized DLE (mm),Dipole fitting (grid),20,15,8.076875940817812,8.5364952298137,0.4596192889958868,win
surface_dle_mm_penalized,Surface penalized DLE (mm),Dipole fitting (grid),20,20,7.833747234657018,9.698448192580889,1.864700957923871,win
surface_dle_mm_penalized,Surface penalized DLE (mm),RAP-MUSIC,-10,-10,10.00465538614772,13.36613860779739,3.361483221649671,win
surface_dle_mm_penalized,Surface penalized DLE (mm),RAP-MUSIC,-10,-5,8.664883334223559,10.407485519677827,1.7426021854542686,win
surface_dle_mm_penalized,Surface penalized DLE (mm),RAP-MUSIC,-10,0,9.525723032697647,9.170868639973495,-0.3548543927241514,loss
surface_dle_mm_penalized,Surface penalized DLE (mm),RAP-MUSIC,-10,5,11.777513003568961,10.578020496622836,-1.1994925069461253,loss
surface_dle_mm_penalized,Surface penalized DLE (mm),RAP-MUSIC,-10,10,8.795054578950477,10.351972750113601,1.5569181711631241,win
surface_dle_mm_penalized,Surface penalized DLE (mm),RAP-MUSIC,-10,15,10.657963368504243,9.175009583834072,-1.4829537846701708,loss
surface_dle_mm_penalized,Surface penalized DLE (mm),RAP-MUSIC,-10,20,10.888744563343437,8.199794669498878,-2.6889498938445584,loss
surface_dle_mm_penalized,Surface penalized DLE (mm),RAP-MUSIC,-5,-10,8.946169045694836,11.863986594818892,2.917817549124056,win
surface_dle_mm_penalized,Surface penalized DLE (mm),RAP-MUSIC,-5,-5,8.32840177496694,10.073982756024753,1.7455809810578131,win
surface_dle_mm_penalized,Surface penalized DLE (mm),RAP-MUSIC,-5,0,8.271553800826977,8.34227890932827,0.07072510850129277,win
surface_dle_mm_penalized,Surface penalized DLE (mm),RAP-MUSIC,-5,5,9.324873767955648,7.501599660886019,-1.8232741070696283,loss
surface_dle_mm_penalized,Surface penalized DLE (mm),RAP-MUSIC,-5,10,10.357020002716013,9.137642745166227,-1.2193772575497857,loss
surface_dle_mm_penalized,Surface penalized DLE (mm),RAP-MUSIC,-5,15,9.510814263936778,8.768333268054885,-0.742480995881893,loss
surface_dle_mm_penalized,Surface penalized DLE (mm),RAP-MUSIC,-5,20,8.980320733688403,9.449225120501614,0.468904386813211,win
surface_dle_mm_penalized,Surface penalized DLE (mm),RAP-MUSIC,0,-10,8.396801132473668,9.145459258276846,0.7486581258031784,win
surface_dle_mm_penalized,Surface penalized DLE (mm),RAP-MUSIC,0,-5,8.706045788055471,8.913413623963935,0.20736783590846386,win
surface_dle_mm_penalized,Surface penalized DLE (mm),RAP-MUSIC,0,0,7.367576380849374,8.951700453524886,1.584124072675512,win
surface_dle_mm_penalized,Surface penalized DLE (mm),RAP-MUSIC,0,5,7.2235228680087324,8.216548007062977,0.9930251390542448,win
surface_dle_mm_penalized,Surface penalized DLE (mm),RAP-MUSIC,0,10,9.160080961736599,8.440412859833906,-0.7196681019026929,loss
surface_dle_mm_penalized,Surface penalized DLE (mm),RAP-MUSIC,0,15,10.107484297583698,7.871257304568029,-2.236226993015668,loss
surface_dle_mm_penalized,Surface penalized DLE (mm),RAP-MUSIC,0,20,10.446894650117342,8.442716993822723,-2.004177656294619,loss
surface_dle_mm_penalized,Surface penalized DLE (mm),RAP-MUSIC,5,-10,9.101029006655343,9.517373463833222,0.41634445717787827,win
surface_dle_mm_penalized,Surface penalized DLE (mm),RAP-MUSIC,5,-5,8.546888566547834,9.363989822413473,0.817101255865639,win
surface_dle_mm_penalized,Surface penalized DLE (mm),RAP-MUSIC,5,0,7.358133064400291,8.570466013677118,1.2123329492768269,win
surface_dle_mm_penalized,Surface penalized DLE (mm),RAP-MUSIC,5,5,6.876462593614245,7.921949033012882,1.045486439398637,win
surface_dle_mm_penalized,Surface penalized DLE (mm),RAP-MUSIC,5,10,8.524985101759798,7.302662563848848,-1.2223225379109497,loss
surface_dle_mm_penalized,Surface penalized DLE (mm),RAP-MUSIC,5,15,7.734692841928319,8.007031576696937,0.2723387347686179,win
surface_dle_mm_penalized,Surface penalized DLE (mm),RAP-MUSIC,5,20,8.734322850699007,8.389855023080743,-0.34446782761826356,loss
surface_dle_mm_penalized,Surface penalized DLE (mm),RAP-MUSIC,10,-10,7.573928478881285,9.285124866746054,1.711196387864769,win
surface_dle_mm_penalized,Surface penalized DLE (mm),RAP-MUSIC,10,-5,8.221327906231453,9.213270872862926,0.9919429666314734,win
surface_dle_mm_penalized,Surface penalized DLE (mm),RAP-MUSIC,10,0,7.989324392264083,8.374027018797536,0.38470262653345255,win
surface_dle_mm_penalized,Surface penalized DLE (mm),RAP-MUSIC,10,5,8.368116361230362,8.482429475536469,0.11431311430610691,win
surface_dle_mm_penalized,Surface penalized DLE (mm),RAP-MUSIC,10,10,6.7650095119233695,8.163059490696979,1.3980499787736091,win
surface_dle_mm_penalized,Surface penalized DLE (mm),RAP-MUSIC,10,15,7.26872173340062,7.980149501714863,0.7114277683142429,win
surface_dle_mm_penalized,Surface penalized DLE (mm),RAP-MUSIC,10,20,7.907865218358502,7.505302979165229,-0.40256223919327283,loss
surface_dle_mm_penalized,Surface penalized DLE (mm),RAP-MUSIC,15,-10,8.525035932645098,9.817717903863267,1.292681971218169,win
surface_dle_mm_penalized,Surface penalized DLE (mm),RAP-MUSIC,15,-5,8.051839105914661,9.665615942968998,1.6137768370543366,win
surface_dle_mm_penalized,Surface penalized DLE (mm),RAP-MUSIC,15,0,7.809510240668241,9.198483129551159,1.3889728888829174,win
surface_dle_mm_penalized,Surface penalized DLE (mm),RAP-MUSIC,15,5,7.26084587275101,8.509820830624847,1.2489749578738367,win
surface_dle_mm_penalized,Surface penalized DLE (mm),RAP-MUSIC,15,10,8.681067941976961,7.697798636595926,-0.9832693053810351,loss
surface_dle_mm_penalized,Surface penalized DLE (mm),RAP-MUSIC,15,15,7.437746335116835,8.397368709730031,0.959622374613196,win
surface_dle_mm_penalized,Surface penalized DLE (mm),RAP-MUSIC,15,20,8.110213546325802,7.959440609644443,-0.15077293668135905,loss
surface_dle_mm_penalized,Surface penalized DLE (mm),RAP-MUSIC,20,-10,8.769052327335002,9.738515698444779,0.9694633711097769,win
surface_dle_mm_penalized,Surface penalized DLE (mm),RAP-MUSIC,20,-5,7.909577713146946,9.170439475748479,1.2608617626015333,win
surface_dle_mm_penalized,Surface penalized DLE (mm),RAP-MUSIC,20,0,8.343119429172168,9.08749543783893,0.7443760086667623,win
surface_dle_mm_penalized,Surface penalized DLE (mm),RAP-MUSIC,20,5,7.934414785780124,8.45930986753907,0.5248950817589453,win
surface_dle_mm_penalized,Surface penalized DLE (mm),RAP-MUSIC,20,10,7.512327448788618,8.292560837095184,0.7802333883065664,win
surface_dle_mm_penalized,Surface penalized DLE (mm),RAP-MUSIC,20,15,8.076875940817812,8.271192615182647,0.1943166743648348,win
surface_dle_mm_penalized,Surface penalized DLE (mm),RAP-MUSIC,20,20,7.833747234657018,8.025856289723746,0.19210905506672837,win
deep_sd_mm_penalized,Deep penalized SD (mm),SISSES,-10,-10,10.485485819309277,21.386203081610933,10.900717262301656,win
deep_sd_mm_penalized,Deep penalized SD (mm),SISSES,-10,-5,8.252676947023005,20.860382611833916,12.607705664810911,win
deep_sd_mm_penalized,Deep penalized SD (mm),SISSES,-10,0,5.009997224685927,18.904107409808983,13.894110185123056,win
deep_sd_mm_penalized,Deep penalized SD (mm),SISSES,-10,5,5.95397232584445,17.957926770401354,12.003954444556904,win
deep_sd_mm_penalized,Deep penalized SD (mm),SISSES,-10,10,5.519652271233887,14.674453055255464,9.154800784021578,win
deep_sd_mm_penalized,Deep penalized SD (mm),SISSES,-10,15,4.169581815596648,12.984925395709555,8.815343580112906,win
deep_sd_mm_penalized,Deep penalized SD (mm),SISSES,-10,20,5.517308545394632,12.997511626607226,7.480203081212594,win
deep_sd_mm_penalized,Deep penalized SD (mm),SISSES,-5,-10,10.09853487490992,21.130624743037217,11.032089868127297,win
deep_sd_mm_penalized,Deep penalized SD (mm),SISSES,-5,-5,7.2207600934136735,20.255443856314873,13.0346837629012,win
deep_sd_mm_penalized,Deep penalized SD (mm),SISSES,-5,0,4.979918315590031,18.527847018264325,13.547928702674294,win
deep_sd_mm_penalized,Deep penalized SD (mm),SISSES,-5,5,4.8046926865884165,16.705450711403575,11.900758024815158,win
deep_sd_mm_penalized,Deep penalized SD (mm),SISSES,-5,10,5.338669784724069,14.024185239048181,8.685515454324111,win
deep_sd_mm_penalized,Deep penalized SD (mm),SISSES,-5,15,4.710820568290634,12.276703647849738,7.565883079559104,win
deep_sd_mm_penalized,Deep penalized SD (mm),SISSES,-5,20,5.054199826813619,14.268258289265745,9.214058462452126,win
deep_sd_mm_penalized,Deep penalized SD (mm),SISSES,0,-10,7.31036531798614,20.259000428415792,12.948635110429652,win
deep_sd_mm_penalized,Deep penalized SD (mm),SISSES,0,-5,5.522802539912678,19.800305190466627,14.277502650553949,win
deep_sd_mm_penalized,Deep penalized SD (mm),SISSES,0,0,3.9498786959052166,18.421436365385407,14.471557669480191,win
deep_sd_mm_penalized,Deep penalized SD (mm),SISSES,0,5,4.072390834305106,16.040934837355714,11.968544003050607,win
deep_sd_mm_penalized,Deep penalized SD (mm),SISSES,0,10,4.330254132639843,13.628906089612611,9.298651956972769,win
deep_sd_mm_penalized,Deep penalized SD (mm),SISSES,0,15,3.7985822865381706,13.692907386501943,9.894325099963773,win
deep_sd_mm_penalized,Deep penalized SD (mm),SISSES,0,20,5.113819350557207,12.805411862982856,7.6915925124256495,win
deep_sd_mm_penalized,Deep penalized SD (mm),SISSES,5,-10,5.570429506880985,19.910864333647833,14.340434826766849,win
deep_sd_mm_penalized,Deep penalized SD (mm),SISSES,5,-5,4.411141007024432,18.299372119516672,13.888231112492239,win
deep_sd_mm_penalized,Deep penalized SD (mm),SISSES,5,0,4.0758613570908295,17.808315631887307,13.732454274796478,win
deep_sd_mm_penalized,Deep penalized SD (mm),SISSES,5,5,3.45554408473791,15.267153514863464,11.811609430125554,win
deep_sd_mm_penalized,Deep penalized SD (mm),SISSES,5,10,3.7502529065084254,12.668840728478758,8.918587821970332,win
deep_sd_mm_penalized,Deep penalized SD (mm),SISSES,5,15,4.004878972496762,12.198332708328268,8.193453735831506,win
deep_sd_mm_penalized,Deep penalized SD (mm),SISSES,5,20,4.0902099191684504,12.316874956781872,8.226665037613422,win
deep_sd_mm_penalized,Deep penalized SD (mm),SISSES,10,-10,3.5038629322662067,18.360576565584,14.856713633317794,win
deep_sd_mm_penalized,Deep penalized SD (mm),SISSES,10,-5,2.4788092910571518,16.50078335258539,14.021974061528239,win
deep_sd_mm_penalized,Deep penalized SD (mm),SISSES,10,0,2.351348708843662,17.024993219507763,14.6736445106641,win
deep_sd_mm_penalized,Deep penalized SD (mm),SISSES,10,5,2.1788285505216303,13.230759920027973,11.051931369506342,win
deep_sd_mm_penalized,Deep penalized SD (mm),SISSES,10,10,2.8336389877761445,12.137086280090648,9.303447292314504,win
deep_sd_mm_penalized,Deep penalized SD (mm),SISSES,10,15,2.9989308231998533,11.772385947939812,8.773455124739959,win
deep_sd_mm_penalized,Deep penalized SD (mm),SISSES,10,20,3.7664242496034492,11.67183160358374,7.905407353980291,win
deep_sd_mm_penalized,Deep penalized SD (mm),SISSES,15,-10,4.443376599904776,15.243601328246342,10.800224728341565,win
deep_sd_mm_penalized,Deep penalized SD (mm),SISSES,15,-5,3.6939421467648774,14.530284324098053,10.836342177333176,win
deep_sd_mm_penalized,Deep penalized SD (mm),SISSES,15,0,3.134151663223744,13.99964039533562,10.865488732111876,win
deep_sd_mm_penalized,Deep penalized SD (mm),SISSES,15,5,2.0420798992605955,12.629966819677556,10.58788692041696,win
deep_sd_mm_penalized,Deep penalized SD (mm),SISSES,15,10,2.391383349499169,11.383939081308368,8.9925557318092,win
deep_sd_mm_penalized,Deep penalized SD (mm),SISSES,15,15,2.723660487117515,11.414816477306767,8.691155990189252,win
deep_sd_mm_penalized,Deep penalized SD (mm),SISSES,15,20,4.057127948394576,11.674128204515073,7.617000256120497,win
deep_sd_mm_penalized,Deep penalized SD (mm),SISSES,20,-10,4.6157262627223234,16.296501311784127,11.680775049061804,win
deep_sd_mm_penalized,Deep penalized SD (mm),SISSES,20,-5,3.8747483791216673,13.09590964246589,9.221161263344221,win
deep_sd_mm_penalized,Deep penalized SD (mm),SISSES,20,0,3.013294630307762,12.710459866326255,9.697165236018494,win
deep_sd_mm_penalized,Deep penalized SD (mm),SISSES,20,5,3.065929375207944,11.759528657344303,8.69359928213636,win
deep_sd_mm_penalized,Deep penalized SD (mm),SISSES,20,10,2.6693058698642056,11.640852756265536,8.971546886401331,win
deep_sd_mm_penalized,Deep penalized SD (mm),SISSES,20,15,2.4651552503424026,11.01949499236998,8.554339742027578,win
deep_sd_mm_penalized,Deep penalized SD (mm),SISSES,20,20,3.034502975955555,11.066094294923163,8.031591318967608,win
deep_sd_mm_penalized,Deep penalized SD (mm),MNE,-10,-10,10.485485819309277,23.588758281499143,13.103272462189866,win
deep_sd_mm_penalized,Deep penalized SD (mm),MNE,-10,-5,8.252676947023005,23.05778030583687,14.805103358813867,win
deep_sd_mm_penalized,Deep penalized SD (mm),MNE,-10,0,5.009997224685927,21.9250397068031,16.915042482117173,win
deep_sd_mm_penalized,Deep penalized SD (mm),MNE,-10,5,5.95397232584445,20.778348604539385,14.824376278694935,win
deep_sd_mm_penalized,Deep penalized SD (mm),MNE,-10,10,5.519652271233887,19.365808924586567,13.84615665335268,win
deep_sd_mm_penalized,Deep penalized SD (mm),MNE,-10,15,4.169581815596648,18.164728066545678,13.99514625094903,win
deep_sd_mm_penalized,Deep penalized SD (mm),MNE,-10,20,5.517308545394632,17.58326750442669,12.06595895903206,win
deep_sd_mm_penalized,Deep penalized SD (mm),MNE,-5,-10,10.09853487490992,23.701245921757593,13.602711046847674,win
deep_sd_mm_penalized,Deep penalized SD (mm),MNE,-5,-5,7.2207600934136735,22.702943825493577,15.482183732079903,win
deep_sd_mm_penalized,Deep penalized SD (mm),MNE,-5,0,4.979918315590031,21.718409999020505,16.738491683430475,win
deep_sd_mm_penalized,Deep penalized SD (mm),MNE,-5,5,4.8046926865884165,20.394868418924336,15.590175732335918,win
deep_sd_mm_penalized,Deep penalized SD (mm),MNE,-5,10,5.338669784724069,19.282045763477363,13.943375978753295,win
deep_sd_mm_penalized,Deep penalized SD (mm),MNE,-5,15,4.710820568290634,18.23896385612855,13.528143287837915,win
deep_sd_mm_penalized,Deep penalized SD (mm),MNE,-5,20,5.054199826813619,17.4861643586345,12.431964531820881,win
deep_sd_mm_penalized,Deep penalized SD (mm),MNE,0,-10,7.31036531798614,23.977343466966897,16.666978148980757,win
deep_sd_mm_penalized,Deep penalized SD (mm),MNE,0,-5,5.522802539912678,22.926880393561117,17.404077853648438,win
deep_sd_mm_penalized,Deep penalized SD (mm),MNE,0,0,3.9498786959052166,21.62134151178355,17.671462815878336,win
deep_sd_mm_penalized,Deep penalized SD (mm),MNE,0,5,4.072390834305106,20.01482489602785,15.942434061722743,win
deep_sd_mm_penalized,Deep penalized SD (mm),MNE,0,10,4.330254132639843,18.858164490316593,14.527910357676749,win
deep_sd_mm_penalized,Deep penalized SD (mm),MNE,0,15,3.7985822865381706,17.82651658473701,14.02793429819884,win
deep_sd_mm_penalized,Deep penalized SD (mm),MNE,0,20,5.113819350557207,17.29807797291115,12.18425862235394,win
deep_sd_mm_penalized,Deep penalized SD (mm),MNE,5,-10,5.570429506880985,23.072481142429893,17.50205163554891,win
deep_sd_mm_penalized,Deep penalized SD (mm),MNE,5,-5,4.411141007024432,22.308066002290584,17.89692499526615,win
deep_sd_mm_penalized,Deep penalized SD (mm),MNE,5,0,4.0758613570908295,21.089553120203167,17.013691763112337,win
deep_sd_mm_penalized,Deep penalized SD (mm),MNE,5,5,3.45554408473791,19.88067144334264,16.42512735860473,win
deep_sd_mm_penalized,Deep penalized SD (mm),MNE,5,10,3.7502529065084254,18.44403687388835,14.693783967379925,win
deep_sd_mm_penalized,Deep penalized SD (mm),MNE,5,15,4.004878972496762,17.63435814949803,13.629479177001269,win
deep_sd_mm_penalized,Deep penalized SD (mm),MNE,5,20,4.0902099191684504,17.07757400015201,12.987364080983557,win
deep_sd_mm_penalized,Deep penalized SD (mm),MNE,10,-10,3.5038629322662067,21.39390387636281,17.890040944096604,win
deep_sd_mm_penalized,Deep penalized SD (mm),MNE,10,-5,2.4788092910571518,20.9613451086653,18.482535817608145,win
deep_sd_mm_penalized,Deep penalized SD (mm),MNE,10,0,2.351348708843662,20.150095336089752,17.79874662724609,win
deep_sd_mm_penalized,Deep penalized SD (mm),MNE,10,5,2.1788285505216303,18.970370509102818,16.79154195858119,win
deep_sd_mm_penalized,Deep penalized SD (mm),MNE,10,10,2.8336389877761445,18.011110216075256,15.177471228299112,win
deep_sd_mm_penalized,Deep penalized SD (mm),MNE,10,15,2.9989308231998533,17.227207847120223,14.22827702392037,win
deep_sd_mm_penalized,Deep penalized SD (mm),MNE,10,20,3.7664242496034492,16.997558930190593,13.231134680587143,win
deep_sd_mm_penalized,Deep penalized SD (mm),MNE,15,-10,4.443376599904776,19.83445980269198,15.391083202787204,win
deep_sd_mm_penalized,Deep penalized SD (mm),MNE,15,-5,3.6939421467648774,19.28566991506797,15.591727768303093,win
deep_sd_mm_penalized,Deep penalized SD (mm),MNE,15,0,3.134151663223744,18.751273667529315,15.617122004305571,win
deep_sd_mm_penalized,Deep penalized SD (mm),MNE,15,5,2.0420798992605955,18.282890683427727,16.24081078416713,win
deep_sd_mm_penalized,Deep penalized SD (mm),MNE,15,10,2.391383349499169,17.36481255330767,14.9734292038085,win
deep_sd_mm_penalized,Deep penalized SD (mm),MNE,15,15,2.723660487117515,16.811136365865618,14.087475878748103,win
deep_sd_mm_penalized,Deep penalized SD (mm),MNE,15,20,4.057127948394576,16.54810996830614,12.490982019911563,win
deep_sd_mm_penalized,Deep penalized SD (mm),MNE,20,-10,4.6157262627223234,18.605207423944066,13.989481161221743,win
deep_sd_mm_penalized,Deep penalized SD (mm),MNE,20,-5,3.8747483791216673,18.088908295525567,14.214159916403899,win
deep_sd_mm_penalized,Deep penalized SD (mm),MNE,20,0,3.013294630307762,17.568429135711224,14.555134505403462,win
deep_sd_mm_penalized,Deep penalized SD (mm),MNE,20,5,3.065929375207944,17.261810503226105,14.195881128018161,win
deep_sd_mm_penalized,Deep penalized SD (mm),MNE,20,10,2.6693058698642056,16.722010170430277,14.052704300566072,win
deep_sd_mm_penalized,Deep penalized SD (mm),MNE,20,15,2.4651552503424026,16.220811423941853,13.755656173599451,win
deep_sd_mm_penalized,Deep penalized SD (mm),MNE,20,20,3.034502975955555,15.961424958723226,12.926921982767672,win
deep_sd_mm_penalized,Deep penalized SD (mm),dSPM,-10,-10,10.485485819309277,22.24748183209374,11.761996012784463,win
deep_sd_mm_penalized,Deep penalized SD (mm),dSPM,-10,-5,8.252676947023005,21.849379264648533,13.596702317625528,win
deep_sd_mm_penalized,Deep penalized SD (mm),dSPM,-10,0,5.009997224685927,21.038271151696204,16.028273927010275,win
deep_sd_mm_penalized,Deep penalized SD (mm),dSPM,-10,5,5.95397232584445,19.98985004205849,14.035877716214038,win
deep_sd_mm_penalized,Deep penalized SD (mm),dSPM,-10,10,5.519652271233887,18.7150576550955,13.195405383861612,win
deep_sd_mm_penalized,Deep penalized SD (mm),dSPM,-10,15,4.169581815596648,17.659219635485563,13.489637819888916,win
deep_sd_mm_penalized,Deep penalized SD (mm),dSPM,-10,20,5.517308545394632,17.194518911439157,11.677210366044527,win
