method,eeg_snr_db,meg_snr_db,aggregation,case_count,scenario_count,auc,auc_tie_corrected,surface_auc_tie_corrected,deep_auc_tie_corrected,rmse,surface_sd_mm,surface_dle_mm,deep_sd_mm,deep_dle_mm,deep_score,deep_peak_distance_mm,active_count,surface_active_count,deep_active_count,surface_sd_mm_penalized,surface_dle_mm_penalized,deep_sd_mm_penalized,deep_dle_mm_penalized,deep_sensitivity,deep_specificity,deep_balanced_accuracy
OASTER-ERP-v3,10,5,case_weighted,188,4,0.9609324711899644,0.9771297766069842,0.9745673613687347,0.8972222222222223,0.8106105014860142,4.998043296859294,8.50783674908667,9.152771508094242,5.701361751535489,0.3674791649910613,5.701361751535489,51.72872340425532,42.111702127659576,9.617021276595745,4.998043296859294,21.77379410833318,100.04570586652876,100.04570586652876,0.575,0.9852941176470589,0.7801470588235294
OASTER-ERP-v3,10,10,case_weighted,188,4,0.956616525571195,0.9741295763156,0.9711609998863832,0.9033333333333334,0.8009908345054523,4.20217662739569,7.0885026507191995,9.02247833772312,5.959656523202489,0.3904777576246905,5.959656523202489,62.920212765957444,53.808510638297875,9.111702127659575,4.20217662739569,13.763226450882675,103.86285774238497,103.86285774238497,0.5583333333333333,0.9264705882352942,0.7424019607843138
OASTER-ERP-v3,10,15,case_weighted,188,4,0.9568038086920916,0.9685167879197867,0.9647156003026419,0.91,0.8181318672526202,4.851963877106407,6.94470898156892,7.439830812455315,4.887075781356663,0.46633407669247934,4.887075781356663,59.43617021276596,51.91489361702128,7.5212765957446805,4.851963877106407,18.96682442787701,82.74352245271517,82.74352245271517,0.65,0.8382352941176471,0.7441176470588236
OASTER-ERP-v3,10,20,case_weighted,188,4,0.9520218115661041,0.964769382496414,0.960438007053031,0.9405555555555556,0.8349958435108645,3.835462921045415,6.184433036425037,5.745209105332337,5.036089103534495,0.483241872815187,5.036089103534495,63.63297872340426,57.08510638297872,6.547872340425532,3.835462921045415,24.94811246864817,55.9401260651833,55.9401260651833,0.7666666666666667,0.8235294117647058,0.7950980392156863
OASTER-ERP-v3,15,-10,case_weighted,188,4,0.9538332636953091,0.9677289820859916,0.9639421815352925,0.913888888888889,0.870566435631114,5.008896433802549,8.137786334787522,5.4118896271048245,4.765709364192429,0.5025686289588552,4.765709364192429,64.94148936170212,58.952127659574465,5.98936170212766,5.008896433802549,17.439193856260633,48.05582242483865,48.05582242483865,0.8,0.8529411764705882,0.8264705882352941
OASTER-ERP-v3,15,-5,case_weighted,188,4,0.9548200228561942,0.9680890657068074,0.9643900640835815,0.93,0.880070525418894,5.229283721642962,7.912984327575664,5.831356712101387,5.201299396398001,0.5206292403912594,5.201299396398001,54.526595744680854,48.8936170212766,5.632978723404255,5.229283721642962,19.883838137918694,48.30582239366631,48.30582239366631,0.8,0.8529411764705882,0.8264705882352941
OASTER-ERP-v3,15,0,case_weighted,188,4,0.9565633300084956,0.9705806257106461,0.9671836463089525,0.9361111111111112,0.8287136607311195,4.413361046096439,7.441562907051902,4.612813625344561,4.233667405063807,0.500850268806086,4.233667405063807,50.755319148936174,44.11702127659574,6.638297872340425,4.413361046096439,19.4373743220109,42.2050945799632,42.2050945799632,0.825,0.8823529411764706,0.8536764705882353
OASTER-ERP-v3,15,5,case_weighted,188,4,0.9609807802372262,0.9744351801354546,0.9714792495824783,0.9311111111111112,0.7990494093547541,4.308288817763082,7.798478836571117,4.432444388266735,4.075866773086991,0.5052133262260281,4.075866773086991,43.111702127659576,36.755319148936174,6.3563829787234045,4.308288817763082,19.77539470232027,47.639155708997606,47.639155708997606,0.8,0.9264705882352942,0.8632352941176471
OASTER-ERP-v3,15,10,case_weighted,188,4,0.9597690593098649,0.9770453737815987,0.9744655827267177,0.9227777777777779,0.7468223309833807,3.4183780125662486,6.6866268577657895,4.757904235528262,4.2695543510424425,0.519389055797009,4.2695543510424425,50.702127659574465,44.276595744680854,6.425531914893617,3.4183780125662486,14.710479269477963,44.15533717576844,44.15533717576844,0.8166666666666667,0.9264705882352942,0.8715686274509804
OASTER-ERP-v3,15,15,case_weighted,188,4,0.9539105621684649,0.973001889435598,0.9698700920690859,0.948888888888889,0.7289083361740532,3.028453025828678,6.512992861382855,4.022805413095174,3.591986594397754,0.5099584225880033,3.591986594397754,55.87765957446808,49.34574468085106,6.531914893617022,3.028453025828678,11.866313308321551,40.00485197760919,40.00485197760919,0.8333333333333334,0.9411764705882353,0.8872549019607843
OASTER-ERP-v3,15,20,case_weighted,188,4,0.9543658108847629,0.9655004580880905,0.9611670447754503,0.9444444444444445,0.7661019971712569,3.686878171265301,7.251893796234541,4.087501916751176,3.744816305252305,0.5253421512918568,3.744816305252305,58.8936170212766,53.16489361702128,5.7287234042553195,3.686878171265301,16.589779245765715,41.62176124694354,41.62176124694354,0.825,0.8235294117647058,0.8242647058823529
OASTER-ERP-v3,20,-10,case_weighted,188,4,0.9517373362148479,0.9666560079134487,0.9626763538563728,0.9461111111111111,0.8562948370153265,4.321492470872295,7.266584826731458,3.9218085839943724,3.9629431550326664,0.5218934764052858,3.9629431550326664,62.88297872340426,57.994680851063826,4.888297872340425,4.321492470872295,20.60555700494004,39.75485200461366,39.75485200461366,0.8333333333333334,0.75,0.7916666666666667
OASTER-ERP-v3,20,-5,case_weighted,188,4,0.9548505581273646,0.9675092111076278,0.963619937269216,0.9527777777777778,0.8280720377368369,4.351538377791625,8.019666280190174,3.148686881184756,3.0545290765389677,0.5148264520093281,3.0545290765389677,65.07978723404256,59.659574468085104,5.420212765957447,4.351538377791625,18.65540489553545,29.920305653544286,29.920305653544286,0.875,0.8382352941176471,0.8566176470588236
OASTER-ERP-v3,20,0,case_weighted,188,4,0.9554315724006766,0.9699898293314396,0.9664894863349717,0.9566666666666668,0.8338629163885262,4.253961133658938,7.297020163464849,3.3976692837631344,3.2902313586728043,0.5198607501211563,3.2902313586728043,61.22872340425532,55.62234042553192,5.6063829787234045,4.253961133658938,17.966765654891322,33.737457535980056,33.737457535980056,0.8583333333333333,0.8676470588235294,0.8629901960784314
OASTER-ERP-v3,20,5,case_weighted,188,4,0.9576198373944896,0.9702741000133808,0.9668096546352769,0.9505555555555555,0.7955772946261449,3.7257943965465237,7.2873274379405375,3.52061855191898,3.3179354683284816,0.5413220489941513,3.3179354683284816,57.037234042553195,51.776595744680854,5.26063829787234,3.7257943965465237,21.958854665009387,33.820790857728454,33.820790857728454,0.8583333333333333,0.8529411764705882,0.8556372549019607
OASTER-ERP-v3,20,10,case_weighted,188,4,0.9591193674246806,0.9728555152404986,0.9697027852045972,0.9433333333333334,0.7711723036216643,3.8583640329394444,6.947749084923476,3.01547308841666,2.932299187562495,0.51860205057522,2.932299187562495,40.82446808510638,35.202127659574465,5.622340425531915,3.8583640329394444,21.641249028952256,31.703881595690703,31.703881595690703,0.8666666666666667,0.8529411764705882,0.8598039215686275
OASTER-ERP-v3,20,15,case_weighted,188,4,0.9609984708049092,0.9768034572745775,0.9740951209123907,0.9483333333333335,0.7353611478709126,3.8345271911219316,7.272192690951744,3.2802892348603923,3.1024396508331353,0.5467501026356378,3.1024396508331353,50.319148936170215,44.984042553191486,5.335106382978723,3.8345271911219316,17.943106534025894,28.220063075620633,28.220063075620633,0.8833333333333333,0.8382352941176471,0.8607843137254902
OASTER-ERP-v3,20,20,case_weighted,188,4,0.9576560081133695,0.9748701770196551,0.9719497507813678,0.9516666666666667,0.7336772617792436,3.4050975581463163,5.86800411112903,3.0579971246303397,2.8189748521281173,0.5384975854703556,2.8189748521281173,51.909574468085104,46.420212765957444,5.48936170212766,3.4050975581463163,17.947121579989822,32.12054824749246,32.12054824749246,0.8666666666666667,0.8235294117647058,0.8450980392156863
