dataset,case_id,label_posthoc,eeg_snr_db_posthoc,meg_snr_db_posthoc,candidate,family,score
retired113,erp-v6-hierarchical-v1-surface-calibration-026-eeg-10-meg+20,1,-10,20,sqrt_weight_eeg_0p666667,sqrt_weight,0.07524940849474974
retired113,erp-v6-hierarchical-v1-surface-calibration-026-eeg-10-meg+20,1,-10,20,sqrt_weight_eeg_0p75,sqrt_weight,0.06332983117827201
retired113,erp-v6-hierarchical-v1-surface-calibration-026-eeg-10-meg+20,1,-10,20,adaptive_balance_p0p5,adaptive_balance,0.09463282915314211
retired113,erp-v6-hierarchical-v1-surface-calibration-026-eeg-10-meg+20,1,-10,20,adaptive_balance_p1,adaptive_balance,0.09853335425508213
retired113,erp-v6-hierarchical-v1-surface-calibration-026-eeg-10-meg+20,1,-10,20,adaptive_balance_p2,adaptive_balance,0.09907994266284434
retired113,erp-v6-hierarchical-v1-surface-calibration-026-eeg-10-meg+20,1,-10,20,reference_global_sqrt_fixed_3_to_1,reference_global,0.04522813930593974
retired113,erp-v6-hierarchical-v1-surface-calibration-026-eeg-10-meg+20,1,-10,20,reference_snr_blind_consensus,reference_consensus,0.07857075759856992
retired113,erp-v6-hierarchical-v1-surface-calibration-027-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e05,per_modality_exponent,0.023128602673662076
retired113,erp-v6-hierarchical-v1-surface-calibration-027-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e0625,per_modality_exponent,0.012827128146575254
retired113,erp-v6-hierarchical-v1-surface-calibration-027-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e075,per_modality_exponent,0.006718878187824195
retired113,erp-v6-hierarchical-v1-surface-calibration-027-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e0875,per_modality_exponent,0.0030969969260225888
retired113,erp-v6-hierarchical-v1-surface-calibration-027-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e10,per_modality_exponent,0.0009494057234399416
retired113,erp-v6-hierarchical-v1-surface-calibration-027-eeg-10-meg+20,1,-10,20,sqrt_weight_eeg_0p5,sqrt_weight,0.04916251201393688
retired113,erp-v6-hierarchical-v1-surface-calibration-027-eeg-10-meg+20,1,-10,20,sqrt_weight_eeg_0p6,sqrt_weight,0.03874894827782696
retired113,erp-v6-hierarchical-v1-surface-calibration-027-eeg-10-meg+20,1,-10,20,sqrt_weight_eeg_0p666667,sqrt_weight,0.03180657245375368
retired113,erp-v6-hierarchical-v1-surface-calibration-027-eeg-10-meg+20,1,-10,20,sqrt_weight_eeg_0p75,sqrt_weight,0.023128602673662076
retired113,erp-v6-hierarchical-v1-surface-calibration-027-eeg-10-meg+20,1,-10,20,adaptive_balance_p0p5,adaptive_balance,0.04594434173846121
retired113,erp-v6-hierarchical-v1-surface-calibration-027-eeg-10-meg+20,1,-10,20,adaptive_balance_p1,adaptive_balance,0.04876469930795448
retired113,erp-v6-hierarchical-v1-surface-calibration-027-eeg-10-meg+20,1,-10,20,adaptive_balance_p2,adaptive_balance,0.049156433213132414
retired113,erp-v6-hierarchical-v1-surface-calibration-027-eeg-10-meg+20,1,-10,20,reference_global_sqrt_fixed_3_to_1,reference_global,0.025038229017393065
retired113,erp-v6-hierarchical-v1-surface-calibration-027-eeg-10-meg+20,1,-10,20,reference_snr_blind_consensus,reference_consensus,-0.0010214727753705048
retired113,erp-v6-hierarchical-v1-surface-calibration-028-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e05,per_modality_exponent,0.05605034372147548
retired113,erp-v6-hierarchical-v1-surface-calibration-028-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e0625,per_modality_exponent,0.038689725282318024
retired113,erp-v6-hierarchical-v1-surface-calibration-028-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e075,per_modality_exponent,0.028739772752868535
retired113,erp-v6-hierarchical-v1-surface-calibration-028-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e0875,per_modality_exponent,0.023006806174310633
retired113,erp-v6-hierarchical-v1-surface-calibration-028-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e10,per_modality_exponent,0.01967381293511622
retired113,erp-v6-hierarchical-v1-surface-calibration-028-eeg-10-meg+20,1,-10,20,sqrt_weight_eeg_0p5,sqrt_weight,0.09052955048295007
retired113,erp-v6-hierarchical-v1-surface-calibration-028-eeg-10-meg+20,1,-10,20,sqrt_weight_eeg_0p6,sqrt_weight,0.07673786777836022
retired113,erp-v6-hierarchical-v1-surface-calibration-028-eeg-10-meg+20,1,-10,20,sqrt_weight_eeg_0p666667,sqrt_weight,0.06754341264196702
retired113,erp-v6-hierarchical-v1-surface-calibration-028-eeg-10-meg+20,1,-10,20,sqrt_weight_eeg_0p75,sqrt_weight,0.05605034372147548
retired113,erp-v6-hierarchical-v1-surface-calibration-028-eeg-10-meg+20,1,-10,20,adaptive_balance_p0p5,adaptive_balance,0.086757964637349
retired113,erp-v6-hierarchical-v1-surface-calibration-028-eeg-10-meg+20,1,-10,20,adaptive_balance_p1,adaptive_balance,0.0901169870533693
retired113,erp-v6-hierarchical-v1-surface-calibration-028-eeg-10-meg+20,1,-10,20,adaptive_balance_p2,adaptive_balance,0.09052461392554592
retired113,erp-v6-hierarchical-v1-surface-calibration-028-eeg-10-meg+20,1,-10,20,reference_global_sqrt_fixed_3_to_1,reference_global,0.041641696625679445
retired113,erp-v6-hierarchical-v1-surface-calibration-028-eeg-10-meg+20,1,-10,20,reference_snr_blind_consensus,reference_consensus,0.06722116057713311
retired113,erp-v6-hierarchical-v1-surface-calibration-029-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e05,per_modality_exponent,0.06728916931516488
retired113,erp-v6-hierarchical-v1-surface-calibration-029-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e0625,per_modality_exponent,0.04901469363063039
retired113,erp-v6-hierarchical-v1-surface-calibration-029-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e075,per_modality_exponent,0.037627516493159305
retired113,erp-v6-hierarchical-v1-surface-calibration-029-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e0875,per_modality_exponent,0.030517295712731908
retired113,erp-v6-hierarchical-v1-surface-calibration-029-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e10,per_modality_exponent,0.02606311041980307
retired113,erp-v6-hierarchical-v1-surface-calibration-029-eeg-10-meg+20,1,-10,20,sqrt_weight_eeg_0p5,sqrt_weight,0.10877148112004931
retired113,erp-v6-hierarchical-v1-surface-calibration-029-eeg-10-meg+20,1,-10,20,sqrt_weight_eeg_0p6,sqrt_weight,0.09217855639809554
retired113,erp-v6-hierarchical-v1-surface-calibration-029-eeg-10-meg+20,1,-10,20,sqrt_weight_eeg_0p666667,sqrt_weight,0.08111660658345969
retired113,erp-v6-hierarchical-v1-surface-calibration-029-eeg-10-meg+20,1,-10,20,sqrt_weight_eeg_0p75,sqrt_weight,0.06728916931516488
retired113,erp-v6-hierarchical-v1-surface-calibration-029-eeg-10-meg+20,1,-10,20,adaptive_balance_p0p5,adaptive_balance,0.10246739271710055
retired113,erp-v6-hierarchical-v1-surface-calibration-029-eeg-10-meg+20,1,-10,20,adaptive_balance_p1,adaptive_balance,0.1078134455414364
retired113,erp-v6-hierarchical-v1-surface-calibration-029-eeg-10-meg+20,1,-10,20,adaptive_balance_p2,adaptive_balance,0.10874935525169836
retired113,erp-v6-hierarchical-v1-surface-calibration-029-eeg-10-meg+20,1,-10,20,reference_global_sqrt_fixed_3_to_1,reference_global,0.050875437305688165
retired113,erp-v6-hierarchical-v1-surface-calibration-029-eeg-10-meg+20,1,-10,20,reference_snr_blind_consensus,reference_consensus,0.08128767716135007
retired113,erp-v6-hierarchical-v1-surface-calibration-030-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e05,per_modality_exponent,0.03462203814905261
retired113,erp-v6-hierarchical-v1-surface-calibration-030-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e0625,per_modality_exponent,0.023001999464115092
retired113,erp-v6-hierarchical-v1-surface-calibration-030-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e075,per_modality_exponent,0.015799703200348313
retired113,erp-v6-hierarchical-v1-surface-calibration-030-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e0875,per_modality_exponent,0.01133559831416498
retired113,erp-v6-hierarchical-v1-surface-calibration-030-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e10,per_modality_exponent,0.008568670697607382
retired113,erp-v6-hierarchical-v1-surface-calibration-030-eeg-10-meg+20,1,-10,20,sqrt_weight_eeg_0p5,sqrt_weight,0.06383378724394578
retired113,erp-v6-hierarchical-v1-surface-calibration-030-eeg-10-meg+20,1,-10,20,sqrt_weight_eeg_0p6,sqrt_weight,0.05214908760598851
retired113,erp-v6-hierarchical-v1-surface-calibration-030-eeg-10-meg+20,1,-10,20,sqrt_weight_eeg_0p666667,sqrt_weight,0.04435928784735033
retired113,erp-v6-hierarchical-v1-surface-calibration-030-eeg-10-meg+20,1,-10,20,sqrt_weight_eeg_0p75,sqrt_weight,0.03462203814905261
retired113,erp-v6-hierarchical-v1-surface-calibration-030-eeg-10-meg+20,1,-10,20,adaptive_balance_p0p5,adaptive_balance,0.059522457960228564
retired113,erp-v6-hierarchical-v1-surface-calibration-030-eeg-10-meg+20,1,-10,20,adaptive_balance_p1,adaptive_balance,0.0631974829907408
retired113,erp-v6-hierarchical-v1-surface-calibration-030-eeg-10-meg+20,1,-10,20,adaptive_balance_p2,adaptive_balance,0.06381992696117628
retired113,erp-v6-hierarchical-v1-surface-calibration-030-eeg-10-meg+20,1,-10,20,reference_global_sqrt_fixed_3_to_1,reference_global,0.031163195228244806
retired113,erp-v6-hierarchical-v1-surface-calibration-030-eeg-10-meg+20,1,-10,20,reference_snr_blind_consensus,reference_consensus,0.027797103726791023
retired113,erp-v6-hierarchical-v1-surface-calibration-031-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e05,per_modality_exponent,0.11525722098776672
retired113,erp-v6-hierarchical-v1-surface-calibration-031-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e0625,per_modality_exponent,0.07501504979419997
retired113,erp-v6-hierarchical-v1-surface-calibration-031-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e075,per_modality_exponent,0.051707226939962415
retired113,erp-v6-hierarchical-v1-surface-calibration-031-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e0875,per_modality_exponent,0.0382075923503813
retired113,erp-v6-hierarchical-v1-surface-calibration-031-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e10,per_modality_exponent,0.030388752504553217
retired113,erp-v6-hierarchical-v1-surface-calibration-031-eeg-10-meg+20,1,-10,20,sqrt_weight_eeg_0p5,sqrt_weight,0.20434486207418148
retired113,erp-v6-hierarchical-v1-surface-calibration-031-eeg-10-meg+20,1,-10,20,sqrt_weight_eeg_0p6,sqrt_weight,0.1687098056396156
retired113,erp-v6-hierarchical-v1-surface-calibration-031-eeg-10-meg+20,1,-10,20,sqrt_weight_eeg_0p666667,sqrt_weight,0.14495310134990497
retired113,erp-v6-hierarchical-v1-surface-calibration-031-eeg-10-meg+20,1,-10,20,sqrt_weight_eeg_0p75,sqrt_weight,0.11525722098776672
retired113,erp-v6-hierarchical-v1-surface-calibration-031-eeg-10-meg+20,1,-10,20,adaptive_balance_p0p5,adaptive_balance,0.19431953206860653
retired113,erp-v6-hierarchical-v1-surface-calibration-031-eeg-10-meg+20,1,-10,20,adaptive_balance_p1,adaptive_balance,0.20321667818138775
retired113,erp-v6-hierarchical-v1-surface-calibration-031-eeg-10-meg+20,1,-10,20,adaptive_balance_p2,adaptive_balance,0.2043305750318888
retired113,erp-v6-hierarchical-v1-surface-calibration-031-eeg-10-meg+20,1,-10,20,reference_global_sqrt_fixed_3_to_1,reference_global,0.09783874878064573
retired113,erp-v6-hierarchical-v1-surface-calibration-031-eeg-10-meg+20,1,-10,20,reference_snr_blind_consensus,reference_consensus,0.10883078847199049
retired113,erp-v6-hierarchical-v1-surface-calibration-032-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e05,per_modality_exponent,0.05881702183240892
retired113,erp-v6-hierarchical-v1-surface-calibration-032-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e0625,per_modality_exponent,0.041893125159046904
retired113,erp-v6-hierarchical-v1-surface-calibration-032-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e075,per_modality_exponent,0.03116024707920118
retired113,erp-v6-hierarchical-v1-surface-calibration-032-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e0875,per_modality_exponent,0.024339992616686873
retired113,erp-v6-hierarchical-v1-surface-calibration-032-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e10,per_modality_exponent,0.019992563523979864
retired113,erp-v6-hierarchical-v1-surface-calibration-032-eeg-10-meg+20,1,-10,20,sqrt_weight_eeg_0p5,sqrt_weight,0.10013559145958525
retired113,erp-v6-hierarchical-v1-surface-calibration-032-eeg-10-meg+20,1,-10,20,sqrt_weight_eeg_0p6,sqrt_weight,0.08360816360871472
retired113,erp-v6-hierarchical-v1-surface-calibration-032-eeg-10-meg+20,1,-10,20,sqrt_weight_eeg_0p666667,sqrt_weight,0.07258987837480103
retired113,erp-v6-hierarchical-v1-surface-calibration-032-eeg-10-meg+20,1,-10,20,sqrt_weight_eeg_0p75,sqrt_weight,0.05881702183240892
retired113,erp-v6-hierarchical-v1-surface-calibration-032-eeg-10-meg+20,1,-10,20,adaptive_balance_p0p5,adaptive_balance,0.09332955737605471
retired113,erp-v6-hierarchical-v1-surface-calibration-032-eeg-10-meg+20,1,-10,20,adaptive_balance_p1,adaptive_balance,0.09901449505271175
retired113,erp-v6-hierarchical-v1-surface-calibration-032-eeg-10-meg+20,1,-10,20,adaptive_balance_p2,adaptive_balance,0.1001051727600793
retired113,erp-v6-hierarchical-v1-surface-calibration-032-eeg-10-meg+20,1,-10,20,reference_global_sqrt_fixed_3_to_1,reference_global,0.04785495394487491
retired113,erp-v6-hierarchical-v1-surface-calibration-032-eeg-10-meg+20,1,-10,20,reference_snr_blind_consensus,reference_consensus,0.06469375068244318
retired113,erp-v6-hierarchical-v1-surface-calibration-033-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e05,per_modality_exponent,0.04472388032861661
retired113,erp-v6-hierarchical-v1-surface-calibration-033-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e0625,per_modality_exponent,0.030143926338909444
retired113,erp-v6-hierarchical-v1-surface-calibration-033-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e075,per_modality_exponent,0.02089533049038319
retired113,erp-v6-hierarchical-v1-surface-calibration-033-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e0875,per_modality_exponent,0.015028609290181716
retired113,erp-v6-hierarchical-v1-surface-calibration-033-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e10,per_modality_exponent,0.011307134354461828
retired113,erp-v6-hierarchical-v1-surface-calibration-033-eeg-10-meg+20,1,-10,20,sqrt_weight_eeg_0p5,sqrt_weight,0.08297937381138434
retired113,erp-v6-hierarchical-v1-surface-calibration-033-eeg-10-meg+20,1,-10,20,sqrt_weight_eeg_0p6,sqrt_weight,0.06767717641827725
retired113,erp-v6-hierarchical-v1-surface-calibration-033-eeg-10-meg+20,1,-10,20,sqrt_weight_eeg_0p666667,sqrt_weight,0.057475711489539186
retired113,erp-v6-hierarchical-v1-surface-calibration-033-eeg-10-meg+20,1,-10,20,sqrt_weight_eeg_0p75,sqrt_weight,0.04472388032861661
retired113,erp-v6-hierarchical-v1-surface-calibration-033-eeg-10-meg+20,1,-10,20,adaptive_balance_p0p5,adaptive_balance,0.07678535668624183
retired113,erp-v6-hierarchical-v1-surface-calibration-033-eeg-10-meg+20,1,-10,20,adaptive_balance_p1,adaptive_balance,0.08197648913643325
retired113,erp-v6-hierarchical-v1-surface-calibration-033-eeg-10-meg+20,1,-10,20,adaptive_balance_p2,adaptive_balance,0.08295308274624086
retired113,erp-v6-hierarchical-v1-surface-calibration-033-eeg-10-meg+20,1,-10,20,reference_global_sqrt_fixed_3_to_1,reference_global,0.04065807147902795
retired113,erp-v6-hierarchical-v1-surface-calibration-033-eeg-10-meg+20,1,-10,20,reference_snr_blind_consensus,reference_consensus,0.034722003414839116
retired113,erp-v6-hierarchical-v1-surface-calibration-034-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e05,per_modality_exponent,0.05379465284665676
retired113,erp-v6-hierarchical-v1-surface-calibration-034-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e0625,per_modality_exponent,0.03425972759476142
retired113,erp-v6-hierarchical-v1-surface-calibration-034-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e075,per_modality_exponent,0.023222621124103036
retired113,erp-v6-hierarchical-v1-surface-calibration-034-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e0875,per_modality_exponent,0.016980986265689252
retired113,erp-v6-hierarchical-v1-surface-calibration-034-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e10,per_modality_exponent,0.01344554168005117
retired113,erp-v6-hierarchical-v1-surface-calibration-034-eeg-10-meg+20,1,-10,20,sqrt_weight_eeg_0p5,sqrt_weight,0.09555162816473901
retired113,erp-v6-hierarchical-v1-surface-calibration-034-eeg-10-meg+20,1,-10,20,sqrt_weight_eeg_0p6,sqrt_weight,0.07884883803750611
retired113,erp-v6-hierarchical-v1-surface-calibration-034-eeg-10-meg+20,1,-10,20,sqrt_weight_eeg_0p666667,sqrt_weight,0.06771364461935085
retired113,erp-v6-hierarchical-v1-surface-calibration-034-eeg-10-meg+20,1,-10,20,sqrt_weight_eeg_0p75,sqrt_weight,0.05379465284665676
retired113,erp-v6-hierarchical-v1-surface-calibration-034-eeg-10-meg+20,1,-10,20,adaptive_balance_p0p5,adaptive_balance,0.09125884382308387
retired113,erp-v6-hierarchical-v1-surface-calibration-034-eeg-10-meg+20,1,-10,20,adaptive_balance_p1,adaptive_balance,0.09511031273747003
retired113,erp-v6-hierarchical-v1-surface-calibration-034-eeg-10-meg+20,1,-10,20,adaptive_balance_p2,adaptive_balance,0.09554696405042369
retired113,erp-v6-hierarchical-v1-surface-calibration-034-eeg-10-meg+20,1,-10,20,reference_global_sqrt_fixed_3_to_1,reference_global,0.04569453580499206
retired113,erp-v6-hierarchical-v1-surface-calibration-034-eeg-10-meg+20,1,-10,20,reference_snr_blind_consensus,reference_consensus,0.05063192832389855
retired113,erp-v6-hierarchical-v1-surface-calibration-035-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e05,per_modality_exponent,0.043220221109715996
retired113,erp-v6-hierarchical-v1-surface-calibration-035-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e0625,per_modality_exponent,0.02905200927064768
retired113,erp-v6-hierarchical-v1-surface-calibration-035-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e075,per_modality_exponent,0.02060734934449155
retired113,erp-v6-hierarchical-v1-surface-calibration-035-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e0875,per_modality_exponent,0.015569283516697254
retired113,erp-v6-hierarchical-v1-surface-calibration-035-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e10,per_modality_exponent,0.012558801780078803
retired113,erp-v6-hierarchical-v1-surface-calibration-035-eeg-10-meg+20,1,-10,20,sqrt_weight_eeg_0p5,sqrt_weight,0.07538012423885496
retired113,erp-v6-hierarchical-v1-surface-calibration-035-eeg-10-meg+20,1,-10,20,sqrt_weight_eeg_0p6,sqrt_weight,0.06251616298719938
retired113,erp-v6-hierarchical-v1-surface-calibration-035-eeg-10-meg+20,1,-10,20,sqrt_weight_eeg_0p666667,sqrt_weight,0.05394018881942898
retired113,erp-v6-hierarchical-v1-surface-calibration-035-eeg-10-meg+20,1,-10,20,sqrt_weight_eeg_0p75,sqrt_weight,0.043220221109715996
retired113,erp-v6-hierarchical-v1-surface-calibration-035-eeg-10-meg+20,1,-10,20,adaptive_balance_p0p5,adaptive_balance,0.07128572969615686
retired113,erp-v6-hierarchical-v1-surface-calibration-035-eeg-10-meg+20,1,-10,20,adaptive_balance_p1,adaptive_balance,0.07485885193887448
retired113,erp-v6-hierarchical-v1-surface-calibration-035-eeg-10-meg+20,1,-10,20,adaptive_balance_p2,adaptive_balance,0.07537167505884232
retired113,erp-v6-hierarchical-v1-surface-calibration-035-eeg-10-meg+20,1,-10,20,reference_global_sqrt_fixed_3_to_1,reference_global,0.03598107968554462
retired113,erp-v6-hierarchical-v1-surface-calibration-035-eeg-10-meg+20,1,-10,20,reference_snr_blind_consensus,reference_consensus,0.04356829032712355
retired113,erp-v6-hierarchical-v1-surface-calibration-036-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e05,per_modality_exponent,0.050636738998057346
retired113,erp-v6-hierarchical-v1-surface-calibration-036-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e0625,per_modality_exponent,0.0332066151048713
retired113,erp-v6-hierarchical-v1-surface-calibration-036-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e075,per_modality_exponent,0.022424434848707916
retired113,erp-v6-hierarchical-v1-surface-calibration-036-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e0875,per_modality_exponent,0.015754636527776467
retired113,erp-v6-hierarchical-v1-surface-calibration-036-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e10,per_modality_exponent,0.011628735403421724
retired113,erp-v6-hierarchical-v1-surface-calibration-036-eeg-10-meg+20,1,-10,20,sqrt_weight_eeg_0p5,sqrt_weight,0.09469079725914889
retired113,erp-v6-hierarchical-v1-surface-calibration-036-eeg-10-meg+20,1,-10,20,sqrt_weight_eeg_0p6,sqrt_weight,0.07706917395471227
retired113,erp-v6-hierarchical-v1-surface-calibration-036-eeg-10-meg+20,1,-10,20,sqrt_weight_eeg_0p666667,sqrt_weight,0.06532142508508787
retired113,erp-v6-hierarchical-v1-surface-calibration-036-eeg-10-meg+20,1,-10,20,sqrt_weight_eeg_0p75,sqrt_weight,0.050636738998057346
retired113,erp-v6-hierarchical-v1-surface-calibration-036-eeg-10-meg+20,1,-10,20,adaptive_balance_p0p5,adaptive_balance,0.08824004478274285
retired113,erp-v6-hierarchical-v1-surface-calibration-036-eeg-10-meg+20,1,-10,20,adaptive_balance_p1,adaptive_balance,0.09374622576779526
retired113,erp-v6-hierarchical-v1-surface-calibration-036-eeg-10-meg+20,1,-10,20,adaptive_balance_p2,adaptive_balance,0.09467054452109261
retired113,erp-v6-hierarchical-v1-surface-calibration-036-eeg-10-meg+20,1,-10,20,reference_global_sqrt_fixed_3_to_1,reference_global,0.04642264556820694
retired113,erp-v6-hierarchical-v1-surface-calibration-036-eeg-10-meg+20,1,-10,20,reference_snr_blind_consensus,reference_consensus,0.037207637880614465
retired113,erp-v6-hierarchical-v1-surface-calibration-037-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e05,per_modality_exponent,0.04832312104378949
retired113,erp-v6-hierarchical-v1-surface-calibration-037-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e0625,per_modality_exponent,0.03232729984201883
retired113,erp-v6-hierarchical-v1-surface-calibration-037-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e075,per_modality_exponent,0.02287388179482504
retired113,erp-v6-hierarchical-v1-surface-calibration-037-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e0875,per_modality_exponent,0.017271991994663796
retired113,erp-v6-hierarchical-v1-surface-calibration-037-eeg-10-meg+20,1,-10,20,per_modality_fixed_3_to_1_e10,per_modality_exponent,0.013937651703556993
retired113,erp-v6-hierarchical-v1-surface-calibration-037-eeg-10-meg+20,1,-10,20,sqrt_weight_eeg_0p5,sqrt_weight,0.08376041851342472
retired113,erp-v6-hierarchical-v1-surface-calibration-037-eeg-10-meg+20,1,-10,20,sqrt_weight_eeg_0p6,sqrt_weight,0.06958549952557064
retired113,erp-v6-hierarchical-v1-surface-calibration-037-eeg-10-meg+20,1,-10,20,sqrt_weight_eeg_0p666667,sqrt_weight,0.0601355535336679
retired113,erp-v6-hierarchical-v1-surface-calibration-037-eeg-10-meg+20,1,-10,20,sqrt_weight_eeg_0p75,sqrt_weight,0.04832312104378949
retired113,erp-v6-hierarchical-v1-surface-calibration-037-eeg-10-meg+20,1,-10,20,adaptive_balance_p0p5,adaptive_balance,0.07933703251732403
retired113,erp-v6-hierarchical-v1-surface-calibration-037-eeg-10-meg+20,1,-10,20,adaptive_balance_p1,adaptive_balance,0.08320827867580688
retired113,erp-v6-hierarchical-v1-surface-calibration-037-eeg-10-meg+20,1,-10,20,adaptive_balance_p2,adaptive_balance,0.08375181575807789
retired113,erp-v6-hierarchical-v1-surface-calibration-037-eeg-10-meg+20,1,-10,20,reference_global_sqrt_fixed_3_to_1,reference_global,0.03986508769767642
retired113,erp-v6-hierarchical-v1-surface-calibration-037-eeg-10-meg+20,1,-10,20,reference_snr_blind_consensus,reference_consensus,0.05015615802338127
retired113,erp-v6-hierarchical-v1-surface-calibration-038-eeg+20-meg-10,1,20,-10,per_modality_fixed_3_to_1_e05,per_modality_exponent,0.11558702869314896
retired113,erp-v6-hierarchical-v1-surface-calibration-038-eeg+20-meg-10,1,20,-10,per_modality_fixed_3_to_1_e0625,per_modality_exponent,0.08876498478462222
retired113,erp-v6-hierarchical-v1-surface-calibration-038-eeg+20-meg-10,1,20,-10,per_modality_fixed_3_to_1_e075,per_modality_exponent,0.07022869008638197
retired113,erp-v6-hierarchical-v1-surface-calibration-038-eeg+20-meg-10,1,20,-10,per_modality_fixed_3_to_1_e0875,per_modality_exponent,0.05740779028758491
retired113,erp-v6-hierarchical-v1-surface-calibration-038-eeg+20-meg-10,1,20,-10,per_modality_fixed_3_to_1_e10,per_modality_exponent,0.04852933278788845
retired113,erp-v6-hierarchical-v1-surface-calibration-038-eeg+20-meg-10,1,20,-10,sqrt_weight_eeg_0p5,sqrt_weight,0.11639093213241616
retired113,erp-v6-hierarchical-v1-surface-calibration-038-eeg+20-meg-10,1,20,-10,sqrt_weight_eeg_0p6,sqrt_weight,0.11606937075670927
retired113,erp-v6-hierarchical-v1-surface-calibration-038-eeg+20-meg-10,1,20,-10,sqrt_weight_eeg_0p666667,sqrt_weight,0.11585499650623803
retired113,erp-v6-hierarchical-v1-surface-calibration-038-eeg+20-meg-10,1,20,-10,sqrt_weight_eeg_0p75,sqrt_weight,0.11558702869314895
retired113,erp-v6-hierarchical-v1-surface-calibration-038-eeg+20-meg-10,1,20,-10,adaptive_balance_p0p5,adaptive_balance,0.11620608500975188
retired113,erp-v6-hierarchical-v1-surface-calibration-038-eeg+20-meg-10,1,20,-10,adaptive_balance_p1,adaptive_balance,0.1163484289447343
retired113,erp-v6-hierarchical-v1-surface-calibration-038-eeg+20-meg-10,1,20,-10,adaptive_balance_p2,adaptive_balance,0.11638868494590733
retired113,erp-v6-hierarchical-v1-surface-calibration-038-eeg+20-meg-10,1,20,-10,reference_global_sqrt_fixed_3_to_1,reference_global,0.0928704121295683
retired113,erp-v6-hierarchical-v1-surface-calibration-038-eeg+20-meg-10,1,20,-10,reference_snr_blind_consensus,reference_consensus,0.17432023517479697
retired113,erp-v6-hierarchical-v1-surface-calibration-039-eeg+20-meg-10,1,20,-10,per_modality_fixed_3_to_1_e05,per_modality_exponent,0.09930344125876049
