source_index,original_4mm_grid_index,mni_x_mm,mni_y_mm,mni_z_mm,rest_beta_power,hold_beta_power,hold_vs_rest_db,rest_vs_hold_erd_db
1959,37028,-10.0,-56.0,8.000000000000007,5.178588476978689e-23,5.581070465220249e-23,0.32506105212384667,-0.32506105212384667
1960,37030,-2.0,-56.0,8.000000000000007,5.119672685599859e-23,5.319998879422677e-23,0.16669344564654795,-0.16669344564654795
1961,37032,6.000000000000001,-56.0,8.000000000000007,4.736829053094327e-23,4.752162083699374e-23,0.014035330589623146,-0.014035330589623146
1962,37034,14.000000000000002,-56.0,8.000000000000007,4.3364494288117643e-23,4.2711492691625535e-23,-0.06589536541054322,0.06589536541054322
1963,37036,22.0,-56.0,8.000000000000007,4.0471336679963426e-23,4.037608482537371e-23,-0.010233442999050631,0.010233442999050631
1964,37038,30.000000000000004,-56.0,8.000000000000007,3.762424821493472e-23,3.797225168187981e-23,0.039985198574457606,-0.039985198574457606
1965,37040,38.0,-56.0,8.000000000000007,3.4496367757477136e-23,3.4831504940091986e-23,0.04198870012508026,-0.04198870012508026
1966,37042,46.000000000000014,-56.0,8.000000000000007,3.125978435479411e-23,3.1052216456622755e-23,-0.028933728672144526,0.028933728672144526
1967,37044,54.000000000000014,-56.0,8.000000000000007,2.8151811737516354e-23,2.7240383339748335e-23,-0.14293134650882267,0.14293134650882267
1968,37046,62.000000000000014,-56.0,8.000000000000007,2.500667687861936e-23,2.4135517816006167e-23,-0.1539936161215316,0.1539936161215316
1969,37090,-66.00000000000001,-48.0,8.000000000000007,2.6244644982496683e-23,2.701284602601273e-23,0.12529640761855423,-0.12529640761855423
1970,37092,-58.00000000000001,-48.0,8.000000000000007,3.2088086164965754e-23,3.2969756004979504e-23,0.11771917957617159,-0.11771917957617159
1971,37094,-50.000000000000014,-48.0,8.000000000000007,3.8690608181125403e-23,3.8976506555982557e-23,0.031973544486795534,-0.031973544486795534
1972,37096,-42.0,-48.0,8.000000000000007,4.443867656997585e-23,4.36394078896161e-23,-0.0788226737958419,0.0788226737958419
1973,37098,-34.0,-48.0,8.000000000000007,4.866556014798673e-23,4.713106627476226e-23,-0.13914461356746521,0.13914461356746521
1974,37100,-26.000000000000007,-48.0,8.000000000000007,5.0246247597803255e-23,4.9376617778504906e-23,-0.07582295965793023,0.07582295965793023
1975,37102,-18.0,-48.0,8.000000000000007,4.8934730964536576e-23,5.155952291556409e-23,0.22691685159374742,-0.22691685159374742
1976,37104,-10.0,-48.0,8.000000000000007,5.0322568553485634e-23,5.331067732384325e-23,0.2505140020014458,-0.2505140020014458
1977,37106,-2.0,-48.0,8.000000000000007,5.1952788690892653e-23,5.282373103626093e-23,0.07220208644147916,-0.07220208644147916
1978,37108,6.000000000000001,-48.0,8.000000000000007,5.031744575197261e-23,4.8809299703404244e-23,-0.13216010432965927,0.13216010432965927
1979,37110,14.000000000000002,-48.0,8.000000000000007,4.6301391212875744e-23,4.410428017332468e-23,-0.21113302068757367,0.21113302068757367
1980,37112,22.0,-48.0,8.000000000000007,4.2695800503353703e-23,4.0569048464824283e-23,-0.22190338980387855,0.22190338980387855
1981,37114,30.000000000000004,-48.0,8.000000000000007,3.965579312410458e-23,3.7811500846204974e-23,-0.2068272419033384,0.2068272419033384
1982,37116,38.0,-48.0,8.000000000000007,3.65343798089763e-23,3.4837989447829434e-23,-0.20648656079550237,0.20648656079550237
1983,37118,46.000000000000014,-48.0,8.000000000000007,3.310131513449101e-23,3.148541573721163e-23,-0.21735816738236197,0.21735816738236197
1984,37120,54.000000000000014,-48.0,8.000000000000007,2.937923251749019e-23,2.805333977801005e-23,-0.2005587453706894,0.2005587453706894
1985,37122,62.000000000000014,-48.0,8.000000000000007,2.5619036191272915e-23,2.4669487273459405e-23,-0.16402663929697886,0.16402663929697886
1986,37166,-66.00000000000001,-40.0,8.000000000000007,2.969769131928791e-23,2.962881104580626e-23,-0.010084645119489396,0.010084645119489396
1987,37168,-58.00000000000001,-40.0,8.000000000000007,3.7503532681938177e-23,3.758767386199343e-23,0.00973271496738119,-0.00973271496738119
1988,37170,-50.000000000000014,-40.0,8.000000000000007,4.6703021691882185e-23,4.6358164294081073e-23,-0.03218750091906212,0.03218750091906212
1989,37172,-42.0,-40.0,8.000000000000007,5.361184566890148e-23,5.206161496066727e-23,-0.1274312285211521,0.1274312285211521
1990,37174,-34.0,-40.0,8.000000000000007,5.652026616148469e-23,5.372235263937544e-23,-0.220491750515799,0.220491750515799
1991,37176,-26.000000000000007,-40.0,8.000000000000007,5.546000762266193e-23,5.234554726304209e-23,-0.2510018030005928,0.2510018030005928
1992,37178,-18.0,-40.0,8.000000000000007,5.063815800676734e-23,4.957329805951488e-23,-0.09230086552930979,0.09230086552930979
1993,37180,-10.0,-40.0,8.000000000000007,4.794718813019044e-23,4.9544220416938654e-23,0.14229856144984304,-0.14229856144984304
1994,37182,-2.0,-40.0,8.000000000000007,4.820773875836896e-23,4.8079571359688916e-23,-0.01156173680888468,0.01156173680888468
1995,37184,6.000000000000001,-40.0,8.000000000000007,4.575395264396191e-23,4.357472523249488e-23,-0.21193961067387912,0.21193961067387912
1996,37186,14.000000000000002,-40.0,8.000000000000007,4.790537857934416e-23,4.351859076983164e-23,-0.41709453109344014,0.41709453109344014
1997,37188,22.0,-40.0,8.000000000000007,4.5549033053710087e-23,4.1768922267160564e-23,-0.37625892276067724,0.37625892276067724
1998,37190,30.000000000000004,-40.0,8.000000000000007,4.232059139973105e-23,3.9025547993331355e-23,-0.352027179191576,0.352027179191576
1999,37192,38.0,-40.0,8.000000000000007,3.873087748825823e-23,3.5960171577492284e-23,-0.32235581265938457,0.32235581265938457
2000,37194,46.000000000000014,-40.0,8.000000000000007,3.458044095075241e-23,3.2329241641750645e-23,-0.2923500952287233,0.2923500952287233
2001,37196,54.000000000000014,-40.0,8.000000000000007,2.997296748443244e-23,2.8243363344891396e-23,-0.2581332938447969,0.2581332938447969
2002,37198,62.000000000000014,-40.0,8.000000000000007,2.5506309980593435e-23,2.426691093105353e-23,-0.21633137294465332,0.21633137294465332
2003,37200,70.00000000000001,-40.0,8.000000000000007,2.191959272195503e-23,2.1059039657663334e-23,-0.173939180189298,0.173939180189298
2004,37242,-66.00000000000001,-31.999999999999993,8.000000000000007,3.503027037021928e-23,3.382149716237421e-23,-0.1525066087381174,0.1525066087381174
2005,37244,-58.00000000000001,-31.999999999999993,8.000000000000007,4.443439258307641e-23,4.265638369162486e-23,-0.17735213546967346,0.17735213546967346
2006,37246,-50.000000000000014,-31.999999999999993,8.000000000000007,5.498821536595266e-23,5.227889550110659e-23,-0.21943221306425226,0.21943221306425226
2007,37248,-42.0,-31.999999999999993,8.000000000000007,6.277765603655458e-23,5.887730677331262e-23,-0.2785716034150585,0.2785716034150585
2008,37250,-34.0,-31.999999999999993,8.000000000000007,6.455797986756919e-23,6.000870397037095e-23,-0.3173568483771186,0.3173568483771186
2009,37252,-26.000000000000007,-31.999999999999993,8.000000000000007,6.078791476546391e-23,5.670582864290851e-23,-0.3018954467134958,0.3018954467134958
2010,37254,-18.0,-31.999999999999993,8.000000000000007,5.368346486898424e-23,5.1417535181948453e-23,-0.18729284650207953,0.18729284650207953
2011,37256,-10.0,-31.999999999999993,8.000000000000007,4.8435042319434415e-23,4.813177625431341e-23,-0.02727794361854316,0.02727794361854316
2012,37258,-2.0,-31.999999999999993,8.000000000000007,4.483880924376294e-23,4.3918441372473336e-23,-0.09007151809196505,0.09007151809196505
2013,37260,6.000000000000001,-31.999999999999993,8.000000000000007,3.88682043991062e-23,3.7476011894448104e-23,-0.15841109802526515,0.15841109802526515
2014,37262,14.000000000000002,-31.999999999999993,8.000000000000007,4.496986099623088e-23,3.964502171504247e-23,-0.547328850805261,0.547328850805261
2015,37264,22.0,-31.999999999999993,8.000000000000007,4.668072317402591e-23,4.1680709255422626e-23,-0.49202474999857615,0.49202474999857615
2016,37266,30.000000000000004,-31.999999999999993,8.000000000000007,4.4383060942022855e-23,4.0007848346862634e-23,-0.4507205536351627,0.4507205536351627
2017,37268,38.0,-31.999999999999993,8.000000000000007,4.1047735186172815e-23,3.742423431692514e-23,-0.40136276229750306,0.40136276229750306
2018,37270,46.000000000000014,-31.999999999999993,8.000000000000007,3.6777972087778116e-23,3.3903981342147355e-23,-0.3533707849333459,0.3533707849333459
2019,37272,54.000000000000014,-31.999999999999993,8.000000000000007,3.1619061208915164e-23,2.9466470182095284e-23,-0.3062085689801104,0.3062085689801104
2020,37274,62.000000000000014,-31.999999999999993,8.000000000000007,2.6574467308531395e-23,2.4996685958632483e-23,-0.2658213368646358,0.2658213368646358
2021,37276,70.00000000000001,-31.999999999999993,8.000000000000007,2.2653501186791382e-23,2.1398171701952768e-23,-0.24758665401731755,0.24758665401731755
2022,37318,-66.00000000000001,-24.000000000000004,8.000000000000007,3.475362052392235e-23,3.2057147263277545e-23,-0.3507518246712638,0.3507518246712638
2023,37320,-58.00000000000001,-24.000000000000004,8.000000000000007,4.2543566577284117e-23,3.897440689994162e-23,-0.3805438057489773,0.3805438057489773
2024,37322,-50.000000000000014,-24.000000000000004,8.000000000000007,5.213955073877834e-23,4.760633336031573e-23,-0.3950255134088938,0.3950255134088938
2025,37324,-42.0,-24.000000000000004,8.000000000000007,6.107052489046227e-23,5.579880265958779e-23,-0.3920677282583719,0.3920677282583719
2026,37326,-34.0,-24.000000000000004,8.000000000000007,6.508951301856615e-23,5.998958336998196e-23,-0.3543517652917224,0.3543517652917224
2027,37328,-26.000000000000007,-24.000000000000004,8.000000000000007,6.278703651360958e-23,5.891611253793186e-23,-0.27635902207950913,0.27635902207950913
2028,37330,-18.0,-24.000000000000004,8.000000000000007,5.698445050757261e-23,5.481364851144903e-23,-0.16867654208435995,0.16867654208435995
2029,37332,-10.0,-24.000000000000004,8.000000000000007,5.195624896315237e-23,5.0745213125227986e-23,-0.10242708334736966,0.10242708334736966
2030,37334,-2.0,-24.000000000000004,8.000000000000007,4.389573204277824e-23,4.319843430721313e-23,-0.06954289644584744,0.06954289644584744
2031,37336,6.000000000000001,-24.000000000000004,8.000000000000007,3.6546576745133816e-23,3.4873047867838726e-23,-0.20356797665828627,0.20356797665828627
2032,37338,14.000000000000002,-24.000000000000004,8.000000000000007,4.144509254194064e-23,3.708586941157165e-23,-0.4826464898000354,0.4826464898000354
2033,37340,22.0,-24.000000000000004,8.000000000000007,4.548738763624515e-23,4.0096413117862084e-23,-0.5478547187153131,0.5478547187153131
2034,37342,30.000000000000004,-24.000000000000004,8.000000000000007,4.481495225376377e-23,3.968501562022939e-23,-0.5279638247591605,0.5279638247591605
2035,37344,38.0,-24.000000000000004,8.000000000000007,4.260761129592169e-23,3.810736664028688e-23,-0.48478248639822985,0.48478248639822985
2036,37346,46.000000000000014,-24.000000000000004,8.000000000000007,3.9169722949198824e-23,3.5411847523985535e-23,-0.43801914186336377,0.43801914186336377
2037,37348,54.000000000000014,-24.000000000000004,8.000000000000007,3.425391400124487e-23,3.124650940703387e-23,-0.3990869431861481,0.3990869431861481
2038,37350,62.000000000000014,-24.000000000000004,8.000000000000007,2.871161380034847e-23,2.6383227346949883e-23,-0.3672968383372669,0.3672968383372669
2039,37352,70.00000000000001,-24.000000000000004,8.000000000000007,2.3890618594228916e-23,2.206092705471488e-23,-0.3460363636555192,0.3460363636555192
2040,37394,-66.00000000000001,-15.999999999999996,8.000000000000007,3.181478113058405e-23,2.980630725561781e-23,-0.28320765833713774,0.28320765833713774
2041,37396,-58.00000000000001,-15.999999999999996,8.000000000000007,3.828726252582871e-23,3.576498808253987e-23,-0.2959623147396111,0.2959623147396111
2042,37398,-50.000000000000014,-15.999999999999996,8.000000000000007,4.656438707793882e-23,4.349513365023157e-23,-0.29613221091038716,0.29613221091038716
2043,37400,-42.0,-15.999999999999996,8.000000000000007,5.516203526668174e-23,5.176128958914079e-23,-0.276351937150024,0.276351937150024
2044,37402,-34.0,-15.999999999999996,8.000000000000007,6.109005043714462e-23,5.802260137616092e-23,-0.22373287700733702,0.22373287700733702
2045,37404,-26.000000000000007,-15.999999999999996,8.000000000000007,6.237710406288706e-23,6.038137700069339e-23,-0.1412219530037146,0.1412219530037146
2046,37406,-18.0,-15.999999999999996,8.000000000000007,5.965897380116132e-23,5.896894656183937e-23,-0.05052409269723269,0.05052409269723269
2047,37408,-10.0,-15.999999999999996,8.000000000000007,5.476904869948629e-23,5.50301128482022e-23,0.020652058042063284,-0.020652058042063284
2048,37410,-2.0,-15.999999999999996,8.000000000000007,4.330526442728671e-23,4.421094200152756e-23,0.08989073706841129,-0.08989073706841129
2049,37412,6.000000000000001,-15.999999999999996,8.000000000000007,3.628243784709366e-23,3.520845916160543e-23,-0.13049440648951138,0.13049440648951138
2050,37414,14.000000000000002,-15.999999999999996,8.000000000000007,3.884431200696503e-23,3.533061094465904e-23,-0.41176286408085633,0.41176286408085633
2051,37416,22.0,-15.999999999999996,8.000000000000007,4.326492824428961e-23,3.8007873027982825e-23,-0.562624211898099,0.562624211898099
2052,37418,30.000000000000004,-15.999999999999996,8.000000000000007,4.309068147076017e-23,3.76123280998413e-23,-0.5905314653511938,0.5905314653511938
2053,37420,38.0,-15.999999999999996,8.000000000000007,4.114126810523021e-23,3.607425477368867e-23,-0.5708030575707994,0.5708030575707994
2054,37422,46.000000000000014,-15.999999999999996,8.000000000000007,3.842682350161843e-23,3.4027873445582686e-23,-0.527996766821259,0.527996766821259
2055,37424,54.000000000000014,-15.999999999999996,8.000000000000007,3.4658660016220514e-23,3.1027837099225904e-23,-0.48060265208217057,0.48060265208217057
2056,37426,62.000000000000014,-15.999999999999996,8.000000000000007,2.9612538638234313e-23,2.6790186776065294e-23,-0.43499898958622907,0.43499898958622907
2057,37428,70.00000000000001,-15.999999999999996,8.000000000000007,2.4498499881519256e-23,2.23551600315995e-23,-0.39761708837354803,0.39761708837354803
2058,37470,-66.00000000000001,-7.999999999999989,8.000000000000007,3.304058135598843e-23,3.1720520161345254e-23,-0.1770737984053998,0.1770737984053998
2059,37472,-58.00000000000001,-7.999999999999989,8.000000000000007,3.8046761839775275e-23,3.661121197942331e-23,-0.16703593846263518,0.16703593846263518
2060,37474,-50.000000000000014,-7.999999999999989,8.000000000000007,4.400478988246733e-23,4.250460576737564e-23,-0.15063959203195001,0.15063959203195001
2061,37476,-42.0,-7.999999999999989,8.000000000000007,5.061407380917054e-23,4.931555352519534e-23,-0.11287381995494278,0.11287381995494278
2062,37478,-34.0,-7.999999999999989,8.000000000000007,5.694759076072467e-23,5.640567082001516e-23,-0.041525868723835395,0.041525868723835395
2063,37480,-26.000000000000007,-7.999999999999989,8.000000000000007,6.125678867793757e-23,6.178554139542046e-23,0.037326308909275366,-0.037326308909275366
2064,37482,-18.0,-7.999999999999989,8.000000000000007,6.086109646037648e-23,6.223362387126782e-23,0.09685318491488967,-0.09685318491488967
2065,37484,-10.0,-7.999999999999989,8.000000000000007,5.52996860803998e-23,5.71485770243619e-23,0.14282755161958688,-0.14282755161958688
2066,37486,-2.0,-7.999999999999989,8.000000000000007,4.453426536970597e-23,4.585458980999527e-23,0.12688520182164192,-0.12688520182164192
2067,37488,6.000000000000001,-7.999999999999989,8.000000000000007,3.7835776560395986e-23,3.705582275521866e-23,-0.09046191665838345,0.09046191665838345
2068,37490,14.000000000000002,-7.999999999999989,8.000000000000007,3.7907873358504076e-23,3.476829474535053e-23,-0.3754603038937997,0.3754603038937997
2069,37492,22.0,-7.999999999999989,8.000000000000007,4.1028217096827224e-23,3.6140492591380014e-23,-0.5508857722076808,0.5508857722076808
2070,37494,30.000000000000004,-7.999999999999989,8.000000000000007,4.043918574147769e-23,3.5152036045303323e-23,-0.6085191741367768,0.6085191741367768
2071,37496,38.0,-7.999999999999989,8.000000000000007,3.7762788552382416e-23,3.281793492124612e-23,-0.609528073560178,0.609528073560178
2072,37498,46.000000000000014,-7.999999999999989,8.000000000000007,3.4762206902920995e-23,3.035476545336528e-23,-0.5888045864470295,0.5888045864470295
2073,37500,54.000000000000014,-7.999999999999989,8.000000000000007,3.1681411207218466e-23,2.792815102496062e-23,-0.5476233411652613,0.5476233411652613
2074,37502,62.000000000000014,-7.999999999999989,8.000000000000007,2.820048349948146e-23,2.5182452918717876e-23,-0.4915852373199231,0.4915852373199231
2075,37504,70.00000000000001,-7.999999999999989,8.000000000000007,2.2844886895351606e-23,2.0759272573998802e-23,-0.4157688088918254,0.4157688088918254
2076,37546,-66.00000000000001,1.7763568394002505e-14,8.000000000000007,3.194400708134164e-23,2.9945351514222244e-23,-0.2805997803431436,0.2805997803431436
2077,37548,-58.00000000000001,1.7763568394002505e-14,8.000000000000007,3.575864832759325e-23,3.376142445236585e-23,-0.24960332188588313,0.24960332188588313
2078,37550,-50.000000000000014,1.7763568394002505e-14,8.000000000000007,4.033535235399054e-23,3.837214351650838e-23,-0.2166979500821688,0.2166979500821688
2079,37552,-42.0,1.7763568394002505e-14,8.000000000000007,4.5608566420572193e-23,4.503007265399933e-23,-0.055437739287384186,0.055437739287384186
2080,37554,-34.0,1.7763568394002505e-14,8.000000000000007,5.2852169933839956e-23,5.405190054023921e-23,0.09748146265149285,-0.09748146265149285
2081,37556,-26.000000000000007,1.7763568394002505e-14,8.000000000000007,5.918414376703321e-23,6.129294555692112e-23,0.15205123818455296,-0.15205123818455296
2082,37558,-18.0,1.7763568394002505e-14,8.000000000000007,5.930663356035853e-23,6.153458172808243e-23,0.16015980143708541,-0.16015980143708541
2083,37560,-10.0,1.7763568394002505e-14,8.000000000000007,5.382211381024801e-23,5.564149787880463e-23,0.14438062511785826,-0.14438062511785826
2084,37562,-2.0,1.7763568394002505e-14,8.000000000000007,4.534566768875034e-23,4.6129911185721656e-23,0.07446817442673778,-0.07446817442673778
2085,37564,6.000000000000001,1.7763568394002505e-14,8.000000000000007,3.9483504016234824e-23,3.860869938712737e-23,-0.09730515976997955,0.09730515976997955
2086,37566,14.000000000000002,1.7763568394002505e-14,8.000000000000007,3.8124681802996057e-23,3.5246838448188987e-23,-0.340860596890443,0.340860596890443
2087,37568,22.0,1.7763568394002505e-14,8.000000000000007,3.9479345540225497e-23,3.498618667442428e-23,-0.5247333558139419,0.5247333558139419
2088,37570,30.000000000000004,1.7763568394002505e-14,8.000000000000007,3.811957431537982e-23,3.3291349990657175e-23,-0.5881663568928,0.5881663568928
2089,37572,38.0,1.7763568394002505e-14,8.000000000000007,3.455690103908823e-23,3.017615818148265e-23,-0.588708416984312,0.588708416984312
2090,37574,46.000000000000014,1.7763568394002505e-14,8.000000000000007,3.108194302438018e-23,2.7232818072866016e-23,-0.5741557522176218,0.5741557522176218
2091,37576,54.000000000000014,1.7763568394002505e-14,8.000000000000007,2.805025648241506e-23,2.4662514892799157e-23,-0.5589947614262768,0.5589947614262768
2092,37578,62.000000000000014,1.7763568394002505e-14,8.000000000000007,2.510744580571697e-23,2.219356531461465e-23,-0.5357545829600014,0.5357545829600014
2093,37580,70.00000000000001,1.7763568394002505e-14,8.000000000000007,1.8247068593839084e-23,1.637275222571523e-23,-0.47071415089460766,0.47071415089460766
2094,37622,-66.00000000000001,8.000000000000016,8.000000000000007,2.96989157511151e-23,3.270085909406388e-23,0.4181856791955689,-0.4181856791955689
2095,37624,-58.00000000000001,8.000000000000016,8.000000000000007,3.6463282621206714e-23,4.1203594177637966e-23,0.5307933745920983,-0.5307933745920983
2096,37626,-50.000000000000014,8.000000000000016,8.000000000000007,4.133503216160729e-23,4.5683740502661846e-23,0.4344337607010074,-0.4344337607010074
2097,37628,-42.0,8.000000000000016,8.000000000000007,4.2213817229952457e-23,4.481206943101095e-23,0.2594037471174338,-0.2594037471174338
2098,37630,-34.0,8.000000000000016,8.000000000000007,5.017682238153789e-23,5.152647819048856e-23,0.11527304990932997,-0.11527304990932997
2099,37632,-26.000000000000007,8.000000000000016,8.000000000000007,5.600884534374212e-23,5.753185970805102e-23,0.11651793233877052,-0.11651793233877052
2100,37634,-18.0,8.000000000000016,8.000000000000007,5.510326253015043e-23,5.614187497247424e-23,0.0810959955803558,-0.0810959955803558
2101,37636,-10.0,8.000000000000016,8.000000000000007,5.046718971553552e-23,5.0826496305938905e-23,0.03081051349471651,-0.03081051349471651
2102,37638,-2.0,8.000000000000016,8.000000000000007,4.4527133062295507e-23,4.4102090920659086e-23,-0.04165553156656773,0.04165553156656773
2103,37640,6.000000000000001,8.000000000000016,8.000000000000007,4.0400200151587884e-23,3.9115686013204305e-23,-0.14032565376467923,0.14032565376467923
2104,37642,14.000000000000002,8.000000000000016,8.000000000000007,3.8782312614997695e-23,3.618613929216697e-23,-0.30091452184644946,0.30091452184644946
2105,37644,22.0,8.000000000000016,8.000000000000007,3.868709289729905e-23,3.46270539834906e-23,-0.4815055231065647,0.4815055231065647
2106,37646,30.000000000000004,8.000000000000016,8.000000000000007,3.648551238969173e-23,3.2084821990854576e-23,-0.5582081557673211,0.5582081557673211
2107,37648,38.0,8.000000000000016,8.000000000000007,3.190963146664259e-23,2.8081027558888666e-23,-0.5550879270314256,0.5550879270314256
2108,37650,46.000000000000014,8.000000000000016,8.000000000000007,2.7764061316721896e-23,2.4624037073973975e-23,-0.5212373850535438,0.5212373850535438
2109,37652,54.000000000000014,8.000000000000016,8.000000000000007,2.4666628884060788e-23,2.2011061791243674e-23,-0.49468806807089116,0.49468806807089116
2110,37654,62.000000000000014,8.000000000000016,8.000000000000007,2.2193645574461808e-23,1.9853616285478047e-23,-0.4838902227343638,0.4838902227343638
2111,37700,-58.00000000000001,16.000000000000014,8.000000000000007,3.5930041582951256e-23,4.073178573536537e-23,0.5447573072048633,-0.5447573072048633
2112,37702,-50.000000000000014,16.000000000000014,8.000000000000007,3.7655174105211334e-23,3.99702808896682e-23,0.2591254028152333,-0.2591254028152333
2113,37704,-42.0,16.000000000000014,8.000000000000007,4.284498908276332e-23,4.1685269190384424e-23,-0.11917426125642117,0.11917426125642117
2114,37706,-34.0,16.000000000000014,8.000000000000007,5.046888830129486e-23,4.998517962246539e-23,-0.041824813674740495,0.041824813674740495
2115,37708,-26.000000000000007,16.000000000000014,8.000000000000007,5.306827188382854e-23,5.2476797254921194e-23,-0.04867624014955881,0.04867624014955881
2116,37710,-18.0,16.000000000000014,8.000000000000007,5.036515235113827e-23,4.932789876098551e-23,-0.09037535948811001,0.09037535948811001
2117,37712,-10.0,16.000000000000014,8.000000000000007,4.6507301940594985e-23,4.5090522714913106e-23,-0.13435875300562417,0.13435875300562417
2118,37714,-2.0,16.000000000000014,8.000000000000007,4.2874011421584443e-23,4.1174433308208726e-23,-0.17566488707964933,0.17566488707964933
2119,37716,6.000000000000001,16.000000000000014,8.000000000000007,4.023517712766198e-23,3.83429544663199e-23,-0.20920343739519845,0.20920343739519845
2120,37718,14.000000000000002,16.000000000000014,8.000000000000007,3.836471282574363e-23,3.6058736371401305e-23,-0.2692144828897409,0.2692144828897409
2121,37720,22.0,16.000000000000014,8.000000000000007,3.7694622261322935e-23,3.438789402274866e-23,-0.3987381594356588,0.3987381594356588
2122,37722,30.000000000000004,16.000000000000014,8.000000000000007,3.571550664107965e-23,3.185246240369346e-23,-0.4971380340013102,0.4971380340013102
2123,37724,38.0,16.000000000000014,8.000000000000007,3.08132130841467e-23,2.725444876300286e-23,-0.5329958465233265,0.5329958465233265
2124,37726,46.000000000000014,16.000000000000014,8.000000000000007,2.5685680765897163e-23,2.2779658298447406e-23,-0.5214387538150531,0.5214387538150531
2125,37728,54.000000000000014,16.000000000000014,8.000000000000007,2.17961152155771e-23,1.9601225242222345e-23,-0.4609587566465234,0.4609587566465234
2126,37730,62.000000000000014,16.000000000000014,8.000000000000007,1.9057475000766776e-23,1.7435236173255238e-23,-0.3863752414919418,0.3863752414919418
2127,37776,-58.00000000000001,24.000000000000014,8.000000000000007,3.00231827432587e-23,3.118059985329959e-23,0.16427736204960436,-0.16427736204960436
2128,37778,-50.000000000000014,24.000000000000014,8.000000000000007,3.814471996014706e-23,3.8224958521701614e-23,0.0091259196147322,-0.0091259196147322
2129,37780,-42.0,24.000000000000014,8.000000000000007,4.6786826680081594e-23,4.597165645767946e-23,-0.0763343753956714,0.0763343753956714
2130,37782,-34.0,24.000000000000014,8.000000000000007,5.1208655234054913e-23,4.9531311619920105e-23,-0.14463542662386222,0.14463542662386222
2131,37784,-26.000000000000007,24.000000000000014,8.000000000000007,4.95898063792524e-23,4.7373626294615465e-23,-0.1985578280635692,0.1985578280635692
2132,37786,-18.0,24.000000000000014,8.000000000000007,4.555661840946045e-23,4.308306522581093e-23,-0.24244885236463162,0.24244885236463162
2133,37788,-10.0,24.000000000000014,8.000000000000007,4.2413834976011863e-23,3.9835064318938605e-23,-0.2724201956521095,0.2724201956521095
2134,37790,-2.0,24.000000000000014,8.000000000000007,3.999237211513378e-23,3.7351787775074974e-23,-0.2966577136188931,0.2966577136188931
2135,37792,6.000000000000001,24.000000000000014,8.000000000000007,3.75050081725452e-23,3.496054234213992e-23,-0.3051110321814084,0.3051110321814084
2136,37794,14.000000000000002,24.000000000000014,8.000000000000007,3.504080449734236e-23,3.2715256717408006e-23,-0.2982373595484491,0.2982373595484491
2137,37796,22.0,24.000000000000014,8.000000000000007,3.443252254936579e-23,3.179826788561889e-23,-0.345653768194664,0.345653768194664
2138,37798,30.000000000000004,24.000000000000014,8.000000000000007,3.430889023835983e-23,3.1206549746313825e-23,-0.41160915593815395,0.41160915593815395
2139,37800,38.0,24.000000000000014,8.000000000000007,3.1708192987579226e-23,2.849680080036297e-23,-0.46375386224152043,0.46375386224152043
2140,37802,46.000000000000014,24.000000000000014,8.000000000000007,2.7231982564959736e-23,2.432834345417554e-23,-0.4896672204121373,0.4896672204121373
2141,37804,54.000000000000014,24.000000000000014,8.000000000000007,2.286964950932351e-23,2.0505526974993257e-23,-0.47388574068231326,0.47388574068231326
2142,37806,62.000000000000014,24.000000000000014,8.000000000000007,1.9446362620360165e-23,1.7649203034082733e-23,-0.4211328066887921,0.4211328066887921
2143,37852,-58.00000000000001,32.000000000000014,8.000000000000007,3.197851220098574e-23,3.404314197863374e-23,0.2717138170192866,-0.2717138170192866
2144,37854,-50.000000000000014,32.000000000000014,8.000000000000007,3.916589151373863e-23,4.0280117578104345e-23,0.12182712973012946,-0.12182712973012946
2145,37856,-42.0,32.000000000000014,8.000000000000007,4.3102409630171083e-23,4.268929526423367e-23,-0.0418256465387315,0.0418256465387315
2146,37858,-34.0,32.000000000000014,8.000000000000007,4.369911239779206e-23,4.1880136846791635e-23,-0.18464523709173866,0.18464523709173866
2147,37860,-26.000000000000007,32.000000000000014,8.000000000000007,4.201787798549269e-23,3.937213339258831e-23,-0.28245167774524305,0.28245167774524305
2148,37862,-18.0,32.000000000000014,8.000000000000007,3.955690269032204e-23,3.6646873634927866e-23,-0.33185348297523887,0.33185348297523887
2149,37864,-10.0,32.000000000000014,8.000000000000007,3.7390292370953614e-23,3.44287861880663e-23,-0.3583714949856611,0.3583714949856611
2150,37866,-2.0,32.000000000000014,8.000000000000007,3.5121745016703434e-23,3.210416274555198e-23,-0.3901473730313087,0.3901473730313087
2151,37868,6.000000000000001,32.000000000000014,8.000000000000007,3.2276993871277435e-23,2.9497829070466457e-23,-0.3910302506022612,0.3910302506022612
2152,37870,14.000000000000002,32.000000000000014,8.000000000000007,2.9731369486692885e-23,2.7639035618105615e-23,-0.316920285901732,0.316920285901732
2153,37872,22.0,32.000000000000014,8.000000000000007,2.8968292541091645e-23,2.668135028922462e-23,-0.35715093058837755,0.35715093058837755
2154,37874,30.000000000000004,32.000000000000014,8.000000000000007,2.933264216142698e-23,2.689567080856497e-23,-0.37668803618216073,0.37668803618216073
2155,37876,38.0,32.000000000000014,8.000000000000007,2.886072610463529e-23,2.625042164265407e-23,-0.41170969699411175,0.41170969699411175
