source_index,hemisphere,vertex,x_m,y_m,z_m,label,beta_pmbr_db
4430,right,134451,0.042439215169763726,0.049780345529396475,0.035614926423151325,parsorbitalis-rh,0.5617630920611875
4431,right,134473,0.02770480384743747,0.049761557588096306,0.033856074484010186,lateralorbitofrontal-rh,0.5042117045396742
4432,right,134517,0.0227770387460103,0.048986344812836494,0.032865600253746456,lateralorbitofrontal-rh,0.5012198810724251
4433,right,134784,0.005468871638052529,0.07202360105608988,0.07856390834478941,superiorfrontal-rh,0.25079553472443156
4434,right,134853,0.005365878303490855,0.06836008223989344,0.07046653647952701,caudalanteriorcingulate-rh,0.23342583330312988
4435,right,134971,0.03259166787533982,0.06445058042153973,0.061308396570634346,rostralmiddlefrontal-rh,0.40466953916682896
4436,right,134991,0.005208675973743932,0.06287480391180215,0.06051784702414825,caudalanteriorcingulate-rh,0.2501453003422335
4437,right,135044,0.004041975061400305,0.060804314694748035,0.05600990423330474,caudalanteriorcingulate-rh,0.3066435646522247
4438,right,135089,0.03147249224561557,0.058549086636248845,0.05056346457348635,parstriangularis-rh,0.39569746449004567
4439,right,135149,0.04693817046749027,0.057449550310048975,0.045991135849638175,parstriangularis-rh,0.3674849135653863
4440,right,135395,0.03402311316659184,0.049474714115383525,0.0314287304963097,lateralorbitofrontal-rh,0.5033547889254314
4441,right,135412,0.000824529608549334,0.04843034250372158,0.030139126052888363,medialorbitofrontal-rh,0.4708658411284544
4442,right,135450,0.030253059432107234,0.0475928965175379,0.027587567496123285,lateralorbitofrontal-rh,0.5252802142901981
4443,right,135622,0.03269794546020533,0.07126622789368511,0.07252480163938786,rostralmiddlefrontal-rh,0.45030273146453303
4444,right,135693,0.03867638223554658,0.06922383756076869,0.06749790281000695,rostralmiddlefrontal-rh,0.4772702051377601
4445,right,135700,0.022673563535350657,0.06772857028094328,0.06708259892955301,rostralmiddlefrontal-rh,0.3126560231754374
4446,right,135796,0.009437079772466102,0.06506379442786756,0.06220210232256488,caudalanteriorcingulate-rh,0.18946183908662828
4447,right,135952,-0.0029708600078550153,0.05896493824613619,0.04939035373088706,unknown,0.35863025844479335
4448,right,136014,0.03834255156198074,0.0578266909457361,0.04545292953696935,parstriangularis-rh,0.4146832937180335
4449,right,136030,0.034174278694342385,0.05659887974133712,0.0442002154379429,parstriangularis-rh,0.4039228665309374
4450,right,136103,0.03045899566732654,0.054535331395362624,0.039937401356090516,lateralorbitofrontal-rh,0.4345575963343775
4451,right,136169,0.015057930623993953,0.05129587793930446,0.034155191233700255,lateralorbitofrontal-rh,0.4574306581511317
4452,right,136195,0.010575005469492504,0.05000558112855455,0.032020315651974315,lateralorbitofrontal-rh,0.4705628720028332
4453,right,136242,0.022414894874340865,0.04929270739924317,0.029138470643122583,lateralorbitofrontal-rh,0.5151629541026355
4454,right,136399,0.021107662486961328,0.07119352777332963,0.07185972050397416,rostralmiddlefrontal-rh,0.46610033188972
4455,right,136581,0.04108424705897438,0.06555898865713809,0.059563306209052855,rostralmiddlefrontal-rh,0.4835013763136766
4456,right,136697,-8.89977417697981e-05,0.06192160584456076,0.05343036617868688,unknown,0.313769868839234
4457,right,136746,0.043985336362240245,0.06177494447497592,0.05016045423805215,rostralmiddlefrontal-rh,0.4212968798432154
4458,right,136768,0.04118258944073537,0.060906891518174536,0.0473918506206332,parstriangularis-rh,0.39425735240807624
4459,right,137007,0.006197337817114295,0.05195531379001586,0.03295694737279129,medialorbitofrontal-rh,0.4463736268504178
4460,right,137090,0.004321622636021788,0.07796114669269759,0.08521584405631949,superiorfrontal-rh,0.264273687298033
4461,right,137175,0.008417857851489281,0.07253725957805496,0.07354105212514075,superiorfrontal-rh,0.18395550543283584
4462,right,137253,0.029736388099938314,0.06998479062480048,0.06680432166532406,rostralmiddlefrontal-rh,0.38202360045488204
4463,right,137298,0.04204373468220528,0.0689975325003713,0.06446820460530989,rostralmiddlefrontal-rh,0.5097014429129922
4464,right,137332,0.004663559564890169,0.0679269493614148,0.06338486590149336,caudalanteriorcingulate-rh,0.19367996266187662
4465,right,137378,0.02728359956877723,0.06686237759905451,0.060432466583180085,rostralmiddlefrontal-rh,0.2882758449015764
4466,right,137456,0.04033727125374483,0.06428870181904721,0.054423536050861296,rostralmiddlefrontal-rh,0.42384047090443155
4467,right,137489,0.04463960910524574,0.06368211254737144,0.052035835362896896,rostralmiddlefrontal-rh,0.4398814157309369
4468,right,137517,0.03489028586130372,0.06278066110079963,0.05128052175396317,rostralmiddlefrontal-rh,0.3694671770461975
4469,right,137617,0.0014822864875096522,0.056930585621490476,0.041988823012330104,rostralanteriorcingulate-rh,0.42472277209530923
4470,right,137736,0.04495248824547468,0.05520038989317175,0.03504012151057612,parsorbitalis-rh,0.5564376386811195
4471,right,137757,0.021441283042314813,0.05357517582620741,0.03452997055935926,lateralorbitofrontal-rh,0.4624111909359556
4472,right,137770,0.031238902744787276,0.05402814346188045,0.03347815629824374,lateralorbitofrontal-rh,0.48465149909801114
4473,right,137936,0.022134567374298572,0.07570987802640922,0.07641926749243699,rostralmiddlefrontal-rh,0.5508701993379481
4474,right,138029,0.012390164357703314,0.07062149595943545,0.06749151512302998,superiorfrontal-rh,0.20000184132947427
4475,right,138086,0.009237590352357753,0.06797729387471602,0.06327107974548114,superiorfrontal-rh,0.16160251426862945
4476,right,138167,0.004860783222869322,0.06585183796413403,0.056940366463452984,caudalanteriorcingulate-rh,0.2309926688428066
4477,right,138337,0.04984742214782039,0.06136576030222565,0.043858049073913156,parstriangularis-rh,0.397320115976934
4478,right,138344,0.0024275422695034465,0.059769636526297285,0.04402958580248577,rostralanteriorcingulate-rh,0.4022464271815931
4479,right,138368,0.045532299500507134,0.058902338838286036,0.040994822650849846,parstriangularis-rh,0.49209826823172736
4480,right,138405,0.041198732113864815,0.05745048128034738,0.03844827552307532,parstriangularis-rh,0.5359595240963694
4481,right,138414,0.01731876851940662,0.05704232865048994,0.0377242304376564,lateralorbitofrontal-rh,0.4136231903497835
4482,right,138423,0.03719178305776739,0.057262258399672805,0.037520118671937594,parsorbitalis-rh,0.5086201515997314
4483,right,138452,0.02574045572091616,0.05640039239412535,0.036543713341726174,lateralorbitofrontal-rh,0.4501562070725525
4484,right,138473,0.03400783555121809,0.05659583469731837,0.03478697832524283,lateralorbitofrontal-rh,0.4931121869931477
4485,right,138565,0.004119137296620541,0.05377060218323873,0.032137417336762036,medialorbitofrontal-rh,0.43445364395915836
4486,right,138597,0.025934601169337483,0.05322258241307934,0.030278853708200305,lateralorbitofrontal-rh,0.4986468934219982
4487,right,138605,0.01833942576817822,0.053369043282070774,0.02949368743639622,lateralorbitofrontal-rh,0.47559920962313945
4488,right,138608,0.012649466417231307,0.053043044424314206,0.029952027521786665,lateralorbitofrontal-rh,0.45190600964201705
4489,right,138688,0.020989225058512664,0.0785659698044522,0.07904843885105436,rostralmiddlefrontal-rh,0.5220116913446227
4490,right,138700,0.008626143657518636,0.07720679341081572,0.07978815318747808,superiorfrontal-rh,0.2210958319438785
4491,right,138719,0.005971636877366611,0.0773256186063431,0.07849952837957269,superiorfrontal-rh,0.21972170133340319
4492,right,138727,0.014929888623690565,0.07684815980408509,0.07786291561051115,superiorfrontal-rh,0.48911674500499974
4493,right,138943,0.011545763319733105,0.06663342039712941,0.05646352175848407,caudalanteriorcingulate-rh,0.20048571162500262
4494,right,139310,0.00428377662323586,0.05298537869685638,0.028121871748739004,medialorbitofrontal-rh,0.4673765994611971
4495,right,139420,0.004922590209540572,0.07555186175271053,0.07262856428853157,superiorfrontal-rh,0.20665080348361653
4496,right,139462,0.027656543435258002,0.07408419708830834,0.06881995248824693,rostralmiddlefrontal-rh,0.469993038853148
4497,right,139488,0.021583544619591576,0.07357798598778609,0.06655782411782438,rostralmiddlefrontal-rh,0.3749863984733323
4498,right,139543,0.03477990924680749,0.0715408613099392,0.06317190680380855,rostralmiddlefrontal-rh,0.34625751762912793
4499,right,139612,0.03702317153168447,0.06762433821729928,0.05607200029580894,rostralmiddlefrontal-rh,0.3558040344060076
4500,right,139673,0.004085212021751333,0.06571887790927139,0.0513602740724768,rostralanteriorcingulate-rh,0.2838333689608807
4501,right,139708,0.0035419174181970238,0.06303762556049629,0.04691332610029865,rostralanteriorcingulate-rh,0.35677459564262426
4502,right,139802,0.027144872413817772,0.059955761481319855,0.038963234410023265,lateralorbitofrontal-rh,0.4171737195434284
4503,right,139896,0.003392996754042986,0.05700671444977236,0.03444768067125927,medialorbitofrontal-rh,0.46376937609941926
4504,right,139929,0.009484325296267781,0.05637936883936333,0.032680610013819264,lateralorbitofrontal-rh,0.3953691215628344
4505,right,140222,0.013478840145958092,0.07207903357451305,0.0626602697949514,superiorfrontal-rh,0.1886395937167748
4506,right,140265,0.040231835156961215,0.07171440995536793,0.06075869399569496,rostralmiddlefrontal-rh,0.4101505833700984
4507,right,140363,0.010340025434412248,0.0668373983777733,0.05121390939173856,rostralanteriorcingulate-rh,0.27089218656841835
4508,right,140393,0.0382040221044171,0.06633990359279239,0.04879807713301721,rostralmiddlefrontal-rh,0.3364876940529028
4509,right,140470,0.04269063241492354,0.06420162385047924,0.043355948718200754,parstriangularis-rh,0.4093467867538472
4510,right,140845,0.03045085094462691,0.07634439794433963,0.06879135154952334,rostralmiddlefrontal-rh,0.46644915277965
4511,right,140853,0.016924556019270325,0.07620123521725423,0.06907815503815497,rostralmiddlefrontal-rh,0.3267137686035587
4512,right,140868,0.009561377951661554,0.07568520277374606,0.06807881760652912,superiorfrontal-rh,0.2324093992468366
4513,right,140925,0.027002068767229874,0.07429725394996448,0.06388221004709521,rostralmiddlefrontal-rh,0.3275458197481501
4514,right,140993,0.006582436591561783,0.07086130795019427,0.05829450783656677,rostralanteriorcingulate-rh,0.1667328164224962
4515,right,141181,0.030374307704019696,0.062489916590049405,0.0407918472352629,lateralorbitofrontal-rh,0.397515642670797
4516,right,141250,0.04040686632629943,0.06191418512009564,0.038398173388794754,parstriangularis-rh,0.5177911164218413
4517,right,141307,0.007812729445768746,0.059853507458024285,0.03620444428290778,medialorbitofrontal-rh,0.4064740793120513
4518,right,141374,0.03861406942454555,0.05817821994825699,0.03228957697555553,parsorbitalis-rh,0.5334053092918734
4519,right,141430,0.011375757665341843,0.05593827946952784,0.02754740351829416,lateralorbitofrontal-rh,0.43647121987900406
4520,right,141461,0.0077817826839953926,0.0828666648349719,0.07965981786015791,superiorfrontal-rh,0.39109804365949713
4521,right,141475,0.011825985856754144,0.08088815224430927,0.07680414392766971,superiorfrontal-rh,0.32620215985999973
4522,right,141590,0.02558731803109084,0.07618476712395705,0.06541822700001365,rostralmiddlefrontal-rh,0.40913395330562696
4523,right,141619,0.03896581470381422,0.07493474332687057,0.06383281245526187,rostralmiddlefrontal-rh,0.4033600212182734
4524,right,141716,0.03546065961584015,0.07211805143704755,0.05687738688053801,rostralmiddlefrontal-rh,0.26874665862737424
4525,right,141832,0.044605767571816675,0.06709497652987154,0.045848612712751896,parstriangularis-rh,0.3421779280931469
4526,right,141839,0.03558749531603545,0.06651558732021383,0.045330116939069326,parstriangularis-rh,0.35126236601922656
4527,right,142013,0.014205065809243477,0.06070654665799334,0.034921595648329334,lateralorbitofrontal-rh,0.3791809177881141
4528,right,142031,0.021876779319855887,0.06040316677680105,0.03342899468376664,lateralorbitofrontal-rh,0.4345208846843539
4529,right,142075,0.04063301143629917,0.06003457626046868,0.03137711029837084,parsorbitalis-rh,0.5422877260225958
4530,right,142184,0.016855188128391284,0.08224596250412874,0.07537495966171667,superiorfrontal-rh,0.39187056408147086
4531,right,142195,0.006983158892101224,0.0810084894777776,0.07380208155397311,superiorfrontal-rh,0.3825586962509515
4532,right,142231,0.029231073785542825,0.07947437266181935,0.07036595802219911,rostralmiddlefrontal-rh,0.6669304345929287
4533,right,142332,0.006023826870071662,0.0742672911518039,0.0617019965907742,rostralanteriorcingulate-rh,0.17468721611015944
4534,right,142380,0.013011137123078513,0.0742055171676064,0.05926979806377961,superiorfrontal-rh,0.20381009800214098
4535,right,142486,0.029931646573808944,0.07188772033224425,0.05378938956146024,rostralmiddlefrontal-rh,0.22208947856879596
4536,right,142504,0.03912749530147481,0.07082191808875493,0.05185279579264966,rostralmiddlefrontal-rh,0.2941133724205042
