method,eeg_snr_db,meg_snr_db,scenario,aggregation,case_count,scenario_count,auc,auc_tie_corrected,rmse,surface_sd_mm,surface_dle_mm,deep_sd_mm,deep_dle_mm,deep_score,deep_peak_distance_mm,active_count,surface_sd_mm_penalized,surface_dle_mm_penalized,deep_sd_mm_penalized,deep_dle_mm_penalized,deep_sensitivity,deep_specificity,deep_balanced_accuracy
eLORETA,-5,-5,surface_only,case_weighted_within_scenario,68,1,0.8080499827001679,0.876042375955748,1.8933546711785492,67.53099155229272,23.701139187445214,nan,nan,0.31397829990489523,nan,4789.89705882353,67.53099155229272,23.701139187445214,nan,nan,nan,0.0,nan
eLORETA,-5,0,deep_only,case_weighted_within_scenario,16,1,1.0,0.999958405430587,1.9630869230401613,nan,nan,20.404588697542444,0.0,1.0,0.0,7490.3125,nan,nan,20.404588697542444,0.0,1.0,nan,nan
eLORETA,-5,0,deep_plus_surface,case_weighted_within_scenario,68,1,0.6850401029237037,0.8915140443242211,1.8877711716659737,53.73423389265287,9.05723327977298,23.267649388194762,19.125534084418128,0.32627491565858113,19.119530033178794,3675.6176470588234,53.73423389265287,9.05723327977298,23.267649388194762,19.125534084418128,0.29411764705882354,nan,nan
eLORETA,-5,0,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.7936476984731329,0.8291016739561307,1.8852117199112446,42.531338990954794,20.881499138764664,23.578863435992723,18.64238528827582,0.30574911786191533,16.604947479052527,3758.794117647059,42.531338990954794,20.881499138764664,23.578863435992723,18.64238528827582,0.35294117647058826,nan,nan
eLORETA,-5,0,surface_only,case_weighted_within_scenario,68,1,0.8560048267161843,0.9227545467797394,1.8610228292315556,51.49120357620702,7.9279894598459695,nan,nan,0.29741085059797634,nan,3484.470588235294,51.49120357620702,7.9279894598459695,nan,nan,nan,0.029411764705882353,nan
eLORETA,-5,5,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,1.9457473655989759,nan,nan,18.812681547071094,0.0,1.0,0.0,6503.6875,nan,nan,18.812681547071094,0.0,1.0,nan,nan
eLORETA,-5,5,deep_plus_surface,case_weighted_within_scenario,68,1,0.7588717287854312,0.9259441335941846,1.8523823586849153,35.39156190410027,6.6936491613720595,22.958798182564266,21.13387981951281,0.3181936433687,20.694961467398794,1848.75,35.39156190410027,6.6936491613720595,22.958798182564266,21.13387981951281,0.25,nan,nan
eLORETA,-5,5,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8372430129740065,0.8803658962598806,1.8508547395942427,28.420439368517755,13.180982645442791,23.35063644280559,17.33051845728429,0.29998762059895767,17.710994508936672,2140.5588235294117,28.420439368517755,13.180982645442791,23.35063644280559,17.33051845728429,0.3235294117647059,nan,nan
eLORETA,-5,5,surface_only,case_weighted_within_scenario,68,1,0.8795153906045289,0.9472324074806613,1.8190511120503141,33.76983336911069,6.730288859337769,nan,nan,0.2875059204236482,nan,1698.75,33.76983336911069,6.730288859337769,nan,nan,nan,0.07352941176470588,nan
eLORETA,-5,10,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,1.9225904796266704,nan,nan,15.616490839272196,0.0,1.0,0.0,2710.625,nan,nan,15.616490839272196,0.0,1.0,nan,nan
eLORETA,-5,10,deep_plus_surface,case_weighted_within_scenario,68,1,0.8230890305427438,0.9378719217956754,1.8163873836349627,23.238144085805835,6.704786118140897,22.3519844177454,19.89440624452547,0.3064984955733639,19.25300853719648,718.0441176470588,23.238144085805835,6.704786118140897,22.3519844177454,19.89440624452547,0.3088235294117647,nan,nan
eLORETA,-5,10,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8737606897548496,0.8974249682583286,1.814589727372601,21.243823666433407,13.154390241507876,23.00278922223663,18.47563488690033,0.29059958787442014,18.19189260438648,926.2058823529412,21.243823666433407,13.154390241507876,23.00278922223663,18.47563488690033,0.3235294117647059,nan,nan
eLORETA,-5,10,surface_only,case_weighted_within_scenario,68,1,0.8790534949853662,0.9493579155545426,1.775762238466501,22.463873959405387,6.669328322504779,nan,nan,0.27985847135308023,nan,683.5441176470588,22.463873959405387,6.669328322504779,nan,nan,nan,0.07352941176470588,nan
eLORETA,-5,15,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,1.9023919787772268,nan,nan,14.078005758293784,0.0,1.0,0.0,1268.8125,nan,nan,14.078005758293784,0.0,1.0,nan,nan
eLORETA,-5,15,deep_plus_surface,case_weighted_within_scenario,68,1,0.8494757822055551,0.9380776882071459,1.7913188021759365,21.47588000024466,6.290596323228189,21.79973336073532,20.147512580369835,0.31216560668418397,20.255167113526344,537.7205882352941,21.47588000024466,6.290596323228189,21.79973336073532,20.147512580369835,0.25,nan,nan
eLORETA,-5,15,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8786796100778806,0.8989941272486104,1.7907408813339647,19.997952584055373,12.144598033572185,22.173665142732727,16.328410439055116,0.2896569802148719,16.328410439055116,671.6764705882352,19.997952584055373,12.144598033572185,22.173665142732727,16.328410439055116,0.4117647058823529,nan,nan
eLORETA,-5,15,surface_only,case_weighted_within_scenario,68,1,0.8757132536971256,0.9465639398058819,1.745813475716392,21.02549649683701,6.492024565997903,nan,nan,0.2879405921674779,nan,520.2647058823529,21.02549649683701,6.492024565997903,nan,nan,nan,0.04411764705882353,nan
eLORETA,-5,20,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,1.8921180716811055,nan,nan,13.785667605801466,0.0,1.0,0.0,1137.5,nan,nan,13.785667605801466,0.0,1.0,nan,nan
eLORETA,-5,20,deep_plus_surface,case_weighted_within_scenario,68,1,0.8483359529366217,0.9362928301227204,1.7828457671739237,22.09822569515196,6.290102033112311,21.636926258266797,20.928449455769844,0.3233258241471576,21.075508282077188,547.9411764705883,22.09822569515196,6.290102033112311,21.636926258266797,20.928449455769844,0.23529411764705882,nan,nan
eLORETA,-5,20,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8719759351135853,0.8929531181033185,1.7833820517795138,20.79989897128061,12.555504273140588,21.57336026815799,15.99514012503079,0.3081231982793903,15.99514012503079,682.8823529411765,20.79989897128061,12.555504273140588,21.57336026815799,15.99514012503079,0.38235294117647056,nan,nan
eLORETA,-5,20,surface_only,case_weighted_within_scenario,68,1,0.8737596578418669,0.9447054113744577,1.7361938724197794,21.7142797756627,6.3386893243775475,nan,nan,0.30060199415657474,nan,533.6176470588235,21.7142797756627,6.3386893243775475,nan,nan,nan,0.029411764705882353,nan
eLORETA,0,-10,deep_only,case_weighted_within_scenario,16,1,0.713125,0.8505756688406761,1.9764312185674837,nan,nan,21.40330847862287,3.5314261361967434,0.816472999695012,2.1338835705513164,7276.0,nan,nan,21.40330847862287,3.5314261361967434,0.9375,nan,nan
eLORETA,0,-10,deep_plus_surface,case_weighted_within_scenario,68,1,0.6121951784186366,0.8086137994283293,1.910534114811143,68.07329133315287,23.009414068425148,23.434601976686295,23.242994760359355,0.3101338011021782,21.377973014993245,4682.441176470588,68.07329133315287,23.009414068425148,23.434601976686295,23.242994760359355,0.23529411764705882,nan,nan
eLORETA,0,-10,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.7348211444162415,0.7413719741749797,1.908513291184424,48.93934463044992,33.194095433353205,23.964668926724038,22.098688456729874,0.3022845031847608,21.305034330929146,4873.5,48.93934463044992,33.194095433353205,23.964668926724038,22.098688456729874,0.29411764705882354,nan,nan
eLORETA,0,-10,surface_only,case_weighted_within_scenario,68,1,0.7829922757365734,0.8559690852848675,1.8865217744188987,65.7717409890742,21.511983768038576,nan,nan,0.2915162740893217,nan,4402.029411764706,65.7717409890742,21.511983768038576,nan,nan,nan,0.0,nan
eLORETA,0,-5,deep_only,case_weighted_within_scenario,16,1,0.9875,0.9968388127246106,1.9672413144266758,nan,nan,20.72368235768208,0.6250000342842806,0.998323828112708,0.0,7433.625,nan,nan,20.72368235768208,0.6250000342842806,1.0,nan,nan
eLORETA,0,-5,deep_plus_surface,case_weighted_within_scenario,68,1,0.6521543039328376,0.8576992569577255,1.8902824700877663,58.876469888490995,18.24866056506788,23.22716842033066,22.192230246756388,0.3040389756030839,19.280214840860054,3796.3382352941176,58.876469888490995,18.24866056506788,23.22716842033066,22.192230246756388,0.3382352941176471,nan,nan
eLORETA,0,-5,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.7694711252038215,0.789347699545611,1.8868449879015847,43.731920622251536,27.25100651122254,23.650799850539016,18.370309590288183,0.29445783333058695,18.850035119754384,3682.705882352941,43.731920622251536,27.25100651122254,23.650799850539016,18.370309590288183,0.35294117647058826,nan,nan
eLORETA,0,-5,surface_only,case_weighted_within_scenario,68,1,0.8270253880821145,0.896169169277699,1.8632984536790913,56.88807260248543,17.204654719652098,nan,nan,0.28266444948178615,nan,3609.75,56.88807260248543,17.204654719652098,nan,nan,nan,0.014705882352941176,nan
eLORETA,0,0,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,1.954598544717855,nan,nan,19.8387381824889,0.0,1.0,0.0,7353.75,nan,nan,19.8387381824889,0.0,1.0,nan,nan
eLORETA,0,0,deep_plus_surface,case_weighted_within_scenario,68,1,0.6979453728100086,0.896942229422483,1.8627041901294903,44.32885768451746,8.065047873842051,23.00803840397954,19.64667799706331,0.2940531436611497,19.24771701131912,2744.779411764706,44.32885768451746,8.065047873842051,23.00803840397954,19.64667799706331,0.27941176470588236,nan,nan
eLORETA,0,0,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8079761824945473,0.845031574694771,1.858794865431596,32.71266527105532,16.76972406906724,23.418480277302656,17.49247826357432,0.285685267770305,16.10625265394004,2499.1470588235293,32.71266527105532,16.76972406906724,23.418480277302656,17.49247826357432,0.4117647058823529,nan,nan
eLORETA,0,0,surface_only,case_weighted_within_scenario,68,1,0.8576929062138609,0.9259628309749333,1.830093708847071,42.755105501589746,6.859630816231747,nan,nan,0.2676323291096718,nan,2521.264705882353,42.755105501589746,6.859630816231747,nan,nan,nan,0.058823529411764705,nan
eLORETA,0,5,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,1.9383685496380143,nan,nan,18.61531740233317,0.0,1.0,0.0,5738.3125,nan,nan,18.61531740233317,0.0,1.0,nan,nan
eLORETA,0,5,deep_plus_surface,case_weighted_within_scenario,68,1,0.7706775782114289,0.9255209196216013,1.827972402902375,28.560816573699476,6.940943667563941,22.51206185341382,19.25511255318497,0.2885836012314358,19.79222367964504,1217.4705882352941,28.560816573699476,6.940943667563941,22.51206185341382,19.25511255318497,0.25,nan,nan
eLORETA,0,5,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.843457876555811,0.8815898502715132,1.8248367482484549,24.41952744769342,15.069571460471145,23.18966175750242,17.133427692434868,0.2731636284041233,17.077151871145194,1525.7058823529412,24.41952744769342,15.069571460471145,23.18966175750242,17.133427692434868,0.3235294117647059,nan,nan
eLORETA,0,5,surface_only,case_weighted_within_scenario,68,1,0.8750559930745361,0.9436004694512008,1.7896833367608729,28.01178361036317,6.8419542890930725,nan,nan,0.25939761889926155,nan,1181.3676470588234,28.01178361036317,6.8419542890930725,nan,nan,nan,0.11764705882352941,nan
eLORETA,0,10,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,1.9172697727277783,nan,nan,16.44056276340034,0.0,1.0,0.0,1902.0,nan,nan,16.44056276340034,0.0,1.0,nan,nan
eLORETA,0,10,deep_plus_surface,case_weighted_within_scenario,68,1,0.8339030185122795,0.9390862405654624,1.7959423791004083,20.890282765911227,6.634227511375556,22.12694466873518,19.48086945627671,0.2877285659283676,19.46907578700781,559.1764705882352,20.890282765911227,6.634227511375556,22.12694466873518,19.48086945627671,0.2647058823529412,nan,nan
eLORETA,0,10,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8801527543167238,0.9010935169231205,1.7915375894116001,19.005696134385474,15.057656362642842,22.555356872152675,16.04495224940294,0.2755677467645714,16.841685187348112,714.0,19.005696134385474,15.057656362642842,22.555356872152675,16.04495224940294,0.38235294117647056,nan,nan
eLORETA,0,10,surface_only,case_weighted_within_scenario,68,1,0.8855537988902552,0.9542343821725146,1.7510266618736194,20.46764225482948,6.464661117664354,nan,nan,0.26351254443405076,nan,532.8382352941177,20.46764225482948,6.464661117664354,nan,nan,nan,0.14705882352941177,nan
eLORETA,0,15,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,1.8983310768621546,nan,nan,14.578572898486962,0.0,1.0,0.0,1111.75,nan,nan,14.578572898486962,0.0,1.0,nan,nan
eLORETA,0,15,deep_plus_surface,case_weighted_within_scenario,68,1,0.8521075919250815,0.9395941124488452,1.7746823701671406,20.198114271489395,6.266090206300155,21.735395911718005,20.68644395103979,0.291708819834231,20.306181246942003,478.0735294117647,20.198114271489395,6.266090206300155,21.735395911718005,20.68644395103979,0.23529411764705882,nan,nan
eLORETA,0,15,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8838830699017282,0.9066406593636297,1.7734222375815627,18.48113231162109,12.113876535621701,22.294752650936537,18.43554760226113,0.26785367174854313,18.851492765145302,576.5882352941177,18.48113231162109,12.113876535621701,22.294752650936537,18.43554760226113,0.23529411764705882,nan,nan
eLORETA,0,15,surface_only,case_weighted_within_scenario,68,1,0.880114112100483,0.950308883202567,1.726233227824431,19.773836042018107,6.48298930077453,nan,nan,0.26603713037020366,nan,463.4117647058824,19.773836042018107,6.48298930077453,nan,nan,nan,0.16176470588235295,nan
eLORETA,0,20,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,1.8895266329263158,nan,nan,13.877564079990304,0.0,1.0,0.0,1076.625,nan,nan,13.877564079990304,0.0,1.0,nan,nan
eLORETA,0,20,deep_plus_surface,case_weighted_within_scenario,68,1,0.8528641103793033,0.9397568655941838,1.770603037682005,20.998098518512464,6.267071058117118,21.308646448602595,19.72146115628661,0.30387487361360643,19.942871364808155,500.5735294117647,20.998098518512464,6.267071058117118,21.308646448602595,19.72146115628661,0.2647058823529412,nan,nan
eLORETA,0,20,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8787168286443665,0.8977959212096575,1.7702564923185597,19.487744045172043,12.290314658165732,21.69499079408432,17.925641856477327,0.28760870703644303,18.057844724760592,616.1176470588235,19.487744045172043,12.290314658165732,21.69499079408432,17.925641856477327,0.38235294117647056,nan,nan
eLORETA,0,20,surface_only,case_weighted_within_scenario,68,1,0.8756936726932829,0.9470229885974016,1.720131322138608,20.50170979580638,6.365717208484567,nan,nan,0.28024696206117133,nan,483.47058823529414,20.50170979580638,6.365717208484567,nan,nan,nan,0.07352941176470588,nan
eLORETA,5,-10,deep_only,case_weighted_within_scenario,16,1,0.903125,0.9687707972847064,1.9694797562025514,nan,nan,20.792696656848868,0.6250000342842806,0.9401539952924169,0.0,7180.75,nan,nan,20.792696656848868,0.6250000342842806,1.0,nan,nan
eLORETA,5,-10,deep_plus_surface,case_weighted_within_scenario,68,1,0.6432075384097289,0.8637238798243446,1.877751871887363,52.43811692882534,17.449354339236262,23.03203179569244,21.095238682306746,0.3014269336466756,19.837189965040178,3370.9117647058824,52.43811692882534,17.449354339236262,23.03203179569244,21.095238682306746,0.3382352941176471,nan,nan
eLORETA,5,-10,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.7656129974594617,0.8012370299208313,1.8733207470742002,37.4969375418535,24.826880079519068,23.577425678893945,20.963083176229272,0.28839473313178193,17.345799928448415,3080.0588235294117,37.4969375418535,24.826880079519068,23.577425678893945,20.963083176229272,0.38235294117647056,nan,nan
eLORETA,5,-10,surface_only,case_weighted_within_scenario,68,1,0.8251349312976239,0.8980486617980236,1.8459030741675178,49.367534490621495,18.153510352150388,nan,nan,0.2716202826454221,nan,3152.544117647059,49.367534490621495,18.153510352150388,nan,nan,nan,0.014705882352941176,nan
eLORETA,5,-5,deep_only,case_weighted_within_scenario,16,1,1.0,0.9999833621722348,1.959132992442958,nan,nan,20.01938378947061,0.0,1.0,0.0,7245.8125,nan,nan,20.01938378947061,0.0,1.0,nan,nan
eLORETA,5,-5,deep_plus_surface,case_weighted_within_scenario,68,1,0.6810582769050221,0.883706277873065,1.857846718573301,44.535260738689544,10.209640027434032,22.784606988963333,20.098546560346183,0.2875967609448348,17.369512501138594,2670.9411764705883,44.535260738689544,10.209640027434032,22.784606988963333,20.098546560346183,0.39705882352941174,nan,nan
eLORETA,5,-5,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.7922200624530177,0.8321548768886036,1.8533757575652547,30.71007760270692,21.661631723843435,23.541942253973193,19.549451810987797,0.27046260324811794,17.573286184049646,2414.970588235294,30.71007760270692,21.661631723843435,23.541942253973193,19.549451810987797,0.35294117647058826,nan,nan
eLORETA,5,-5,surface_only,case_weighted_within_scenario,68,1,0.8509780983314466,0.9210409890270398,1.822101863202264,42.51180468685594,11.468424092901465,nan,nan,0.2572312101221598,nan,2469.470588235294,42.51180468685594,11.468424092901465,nan,nan,nan,0.058823529411764705,nan
eLORETA,5,0,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,1.9450452513888934,nan,nan,19.45802474486419,0.0,1.0,0.0,6664.0625,nan,nan,19.45802474486419,0.0,1.0,nan,nan
eLORETA,5,0,deep_plus_surface,case_weighted_within_scenario,68,1,0.724777218683609,0.9065094701556603,1.8317688394924854,36.33760786385553,6.793773891348264,22.58568427675335,19.82075293971795,0.27466033315368155,20.129485933120993,1743.1470588235295,36.33760786385553,6.793773891348264,22.58568427675335,19.82075293971795,0.27941176470588236,nan,nan
eLORETA,5,0,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8214023612697491,0.8626453022903606,1.827814301869017,26.09009537863859,16.375078638471063,23.086542996855822,15.743546692581628,0.2696379219551237,15.43712047564361,1729.7941176470588,26.09009537863859,16.375078638471063,23.086542996855822,15.743546692581628,0.47058823529411764,nan,nan
eLORETA,5,0,surface_only,case_weighted_within_scenario,68,1,0.8663974834836042,0.935545143301729,1.7924521601982089,34.88175036648628,6.657905710207663,nan,nan,0.24707497210231796,nan,1601.1911764705883,34.88175036648628,6.657905710207663,nan,nan,nan,0.08823529411764706,nan
eLORETA,5,5,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,1.9275167795885497,nan,nan,18.70155860217178,0.0,1.0,0.0,3857.125,nan,nan,18.70155860217178,0.0,1.0,nan,nan
eLORETA,5,5,deep_plus_surface,case_weighted_within_scenario,68,1,0.7937267340797025,0.9284150969157985,1.801270604557951,23.641757963960227,6.886390785826616,22.0907049643225,19.232253950501192,0.27310947630767357,18.951321333347007,784.5882352941177,23.641757963960227,6.886390785826616,22.0907049643225,19.232253950501192,0.27941176470588236,nan,nan
eLORETA,5,5,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8504545642271777,0.8861328815553995,1.7964447124596559,20.983401337898215,14.682786631382873,22.585050770469348,14.701272103973436,0.26247171435514727,14.16543251722232,977.6176470588235,20.983401337898215,14.682786631382873,22.585050770469348,14.701272103973436,0.5,nan,nan
eLORETA,5,5,surface_only,case_weighted_within_scenario,68,1,0.8736784751461828,0.9435250758557975,1.756585080795264,22.874603472381374,6.456545098069147,nan,nan,0.24278258873948838,nan,742.0147058823529,22.874603472381374,6.456545098069147,nan,nan,nan,0.16176470588235295,nan
eLORETA,5,10,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,1.9090214062179975,nan,nan,17.539565532497875,0.0,1.0,0.0,1287.5,nan,nan,17.539565532497875,0.0,1.0,nan,nan
eLORETA,5,10,deep_plus_surface,case_weighted_within_scenario,68,1,0.8477794779973049,0.9413373211817252,1.772780019452645,19.385903634966684,6.529999924882995,21.703338195885582,19.614954115229644,0.27491899230067257,19.174719794809533,455.9852941176471,19.385903634966684,6.529999924882995,21.703338195885582,19.614954115229644,0.27941176470588236,nan,nan
eLORETA,5,10,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8804286605953034,0.9038338705375741,1.7675475685138935,17.57078403099878,14.648740142735413,22.44322556129961,14.735691819436965,0.2617542340499761,15.902428978347965,572.2352941176471,17.57078403099878,14.648740142735413,22.44322556129961,14.735691819436965,0.4411764705882353,nan,nan
eLORETA,5,10,surface_only,case_weighted_within_scenario,68,1,0.8830661206040259,0.9531631807603209,1.722889755851315,19.179150221121233,6.707615254808382,nan,nan,0.24382553323942707,nan,445.1617647058824,19.179150221121233,6.707615254808382,nan,nan,nan,0.19117647058823528,nan
eLORETA,5,15,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,1.8918966124224328,nan,nan,15.491171100349678,0.0,1.0,0.0,941.625,nan,nan,15.491171100349678,0.0,1.0,nan,nan
eLORETA,5,15,deep_plus_surface,case_weighted_within_scenario,68,1,0.8700040903067913,0.9452220554087771,1.7549023902242253,19.31335249297817,6.731039576148518,21.249671341884824,19.145934100628615,0.281517202601298,19.328882182864817,433.47058823529414,19.31335249297817,6.731039576148518,21.249671341884824,19.145934100628615,0.2647058823529412,nan,nan
eLORETA,5,15,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8850534423893895,0.9088712948297706,1.751666824468032,17.274702675781455,13.448175765499954,22.146871244810765,19.104147718488388,0.26496760126841995,19.151876448644625,523.2352941176471,17.274702675781455,13.448175765499954,22.146871244810765,19.104147718488388,0.35294117647058826,nan,nan
eLORETA,5,15,surface_only,case_weighted_within_scenario,68,1,0.8856445449772186,0.9554347263113703,1.701580656569585,18.877692709542742,6.702659421992536,nan,nan,0.24979144769810357,nan,421.1470588235294,18.877692709542742,6.702659421992536,nan,nan,nan,0.19117647058823528,nan
eLORETA,5,20,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,1.8840426614108658,nan,nan,14.217248792915115,0.0,1.0,0.0,961.0625,nan,nan,14.217248792915115,0.0,1.0,nan,nan
eLORETA,5,20,deep_plus_surface,case_weighted_within_scenario,68,1,0.8701408022904797,0.9436866663181241,1.7532546149306845,19.844040226760068,6.593157917515905,20.8919470399519,19.09083384619978,0.28894412607530623,19.09083384619978,449.1470588235294,19.844040226760068,6.593157917515905,20.8919470399519,19.09083384619978,0.25,nan,nan
eLORETA,5,20,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.883314661023968,0.9056108060109848,1.7510797575414638,18.14190628111945,12.782877210205932,21.651718356566118,16.10372459214713,0.2715392757532878,16.10372459214713,540.9411764705883,18.14190628111945,12.782877210205932,21.651718356566118,16.10372459214713,0.4411764705882353,nan,nan
eLORETA,5,20,surface_only,case_weighted_within_scenario,68,1,0.8799933117295787,0.9510933555645994,1.699220089190356,19.466833898774265,6.400044558305116,nan,nan,0.2624721948082784,nan,436.5735294117647,19.466833898774265,6.400044558305116,nan,nan,nan,0.1323529411764706,nan
eLORETA,10,-10,deep_only,case_weighted_within_scenario,16,1,0.99875,0.9997670704112871,1.957221293889499,nan,nan,20.20200446035222,0.0,1.0,0.0,7047.5,nan,nan,20.20200446035222,0.0,1.0,nan,nan
eLORETA,10,-10,deep_plus_surface,case_weighted_within_scenario,68,1,0.710843800993443,0.8987798593618481,1.8381006843508072,38.87237724069314,8.719777765031282,22.509255740918814,18.81760332933376,0.2954899952738095,18.986614487649256,2119.529411764706,38.87237724069314,8.719777765031282,22.509255740918814,18.81760332933376,0.29411764705882354,nan,nan
eLORETA,10,-10,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8084745785110691,0.8503691062150567,1.8317553997663105,27.271146893156086,19.0104218003004,23.305706333883386,19.417842035569265,0.2726759670897569,17.569043420174264,1922.2058823529412,27.271146893156086,19.0104218003004,23.305706333883386,19.417842035569265,0.4117647058823529,nan,nan
eLORETA,10,-10,surface_only,case_weighted_within_scenario,68,1,0.8470053951154277,0.92521210925626,1.7981061144919723,36.68129622248787,11.03058644809935,nan,nan,0.2591909035987423,nan,1912.0735294117646,36.68129622248787,11.03058644809935,nan,nan,nan,0.07352941176470588,nan
eLORETA,10,-5,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,1.9479681551094332,nan,nan,19.768754576330466,0.0,1.0,0.0,6689.1875,nan,nan,19.768754576330466,0.0,1.0,nan,nan
eLORETA,10,-5,deep_plus_surface,case_weighted_within_scenario,68,1,0.7395583853674522,0.9093041497511113,1.821247387800314,32.69135523985365,7.40202684176405,22.300426304977414,18.898473753898884,0.2812436524161567,18.14272404083728,1555.1764705882354,32.69135523985365,7.40202684176405,22.300426304977414,18.898473753898884,0.3235294117647059,nan,nan
eLORETA,10,-5,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8232274806957812,0.862776975992228,1.815402285906591,24.94643107365252,18.146351159595,23.05469524496082,17.934391869198762,0.265769708132264,16.832019962933064,1478.735294117647,24.94643107365252,18.146351159595,23.05469524496082,17.934391869198762,0.4117647058823529,nan,nan
eLORETA,10,-5,surface_only,case_weighted_within_scenario,68,1,0.8597924890026621,0.9345738939690709,1.7785228269308844,30.959904966432653,7.1319835635768,nan,nan,0.24623872172023323,nan,1416.0588235294117,30.959904966432653,7.1319835635768,nan,nan,nan,0.1323529411764706,nan
eLORETA,10,0,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,1.9333557534694585,nan,nan,19.316351405153668,0.0,1.0,0.0,5178.6875,nan,nan,19.316351405153668,0.0,1.0,nan,nan
eLORETA,10,0,deep_plus_surface,case_weighted_within_scenario,68,1,0.7728925692250906,0.9219278930498698,1.7989546895432582,26.204912015587375,7.072160317378775,22.10239797630246,18.202648102717507,0.26883049716486646,17.715673020985058,998.5441176470588,26.204912015587375,7.072160317378775,22.10239797630246,18.202648102717507,0.39705882352941174,nan,nan
eLORETA,10,0,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.848628078419837,0.8804620117008786,1.793250789372001,21.666007092203213,17.152221463602356,22.7224718623229,16.11773807243301,0.2655188898121302,16.11773803863316,1053.7941176470588,21.666007092203213,17.152221463602356,22.7224718623229,16.11773807243301,0.4117647058823529,nan,nan
eLORETA,10,0,surface_only,case_weighted_within_scenario,68,1,0.8701175684288094,0.9426282961898875,1.7517143891388702,24.46078077139405,6.986214479925245,nan,nan,0.23697023473335802,nan,897.6323529411765,24.46078077139405,6.986214479925245,nan,nan,nan,0.14705882352941177,nan
eLORETA,10,5,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,1.916085893414654,nan,nan,18.61675296702132,0.0,1.0,0.0,2205.4375,nan,nan,18.61675296702132,0.0,1.0,nan,nan
eLORETA,10,5,deep_plus_surface,case_weighted_within_scenario,68,1,0.822730744045914,0.9345126943480474,1.7744391097727923,20.324851847581165,6.643415656864763,21.748710160291107,18.505199084405326,0.2653796985301112,17.89404159043844,528.3676470588235,20.324851847581165,6.643415656864763,21.748710160291107,18.505199084405326,0.3382352941176471,nan,nan
eLORETA,10,5,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8656241143630845,0.894970223964595,1.7689315536517953,18.29350213863397,18.476041842474757,22.49242831748221,16.040761803007143,0.2556900822476792,15.062101853575674,705.0882352941177,18.29350213863397,18.476041842474757,22.49242831748221,16.040761803007143,0.4117647058823529,nan,nan
eLORETA,10,5,surface_only,case_weighted_within_scenario,68,1,0.8792280029386446,0.9500219880808222,1.7234390287428032,20.018155146338213,6.736105273327755,nan,nan,0.23408394612989375,nan,522.3970588235294,20.018155146338213,6.736105273327755,nan,nan,nan,0.17647058823529413,nan
eLORETA,10,10,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,1.898123632587863,nan,nan,17.913678517455036,0.0,1.0,0.0,973.5625,nan,nan,17.913678517455036,0.0,1.0,nan,nan
eLORETA,10,10,deep_plus_surface,case_weighted_within_scenario,68,1,0.8646061140624042,0.9435357815825887,1.7515688064497308,18.560840096753267,6.7297398911615405,21.30691394690353,19.406934077119192,0.2678347009805695,19.701051706511947,414.05882352941177,18.560840096753267,6.7297398911615405,21.30691394690353,19.406934077119192,0.27941176470588236,nan,nan
