source_index,mni_x_mm,mni_y_mm,mni_z_mm,DICS_erd_db,LCMV_erd_db,MNE_erd_db,dSPM_erd_db,sLORETA_erd_db,eLORETA_erd_db
32,30.000000000000004,-48.0,-64.0,-0.5847256044478177,-0.6036537054640299,-0.5277945666655097,-0.5277945666650485,-0.5277945666653545,-0.9647077726350188
33,38.0,-48.0,-64.0,-0.7917029623614015,-0.7872942918922385,-1.414354392227453,-1.4143543922260327,-1.4143543922270396,-0.7837029889067305
34,-18.0,-40.0,-64.0,-0.6115244678462993,-0.5860187271566029,-0.12351641175022807,-0.12351641175011993,-0.12351641175019532,-0.3962864511102426
35,-10.0,-40.0,-64.0,-0.47887972382607213,-0.44394608155390924,-0.40549245019474267,-0.4054924501946314,-0.40549245019482677,-0.6526348954261227
36,-2.0,-40.0,-64.0,-0.4225892711565089,-0.3898609047549681,-0.442785995219985,-0.4427859952199343,-0.4427859952201468,-0.5371873923340136
37,6.000000000000001,-40.0,-64.0,-0.4043814697647843,-0.37762523537914844,-0.5212170998325962,-0.5212170998324789,-0.5212170998327328,-0.7511289741960581
38,14.000000000000002,-40.0,-64.0,-0.3961445510441115,-0.3731012054897432,-0.8203369514161591,-0.8203369514156427,-0.8203369514160945,-0.7295478835531244
39,22.0,-40.0,-64.0,-0.8642309645474744,-0.8639085167685392,-1.2529174304320392,-1.252917430430813,-1.2529174304316717,-0.7754877191568137
40,-10.0,-31.999999999999993,-64.0,-0.664821773622897,-0.6085964207534513,-0.15610646309054071,-0.15610646309041526,-0.15610646309051074,-0.5194061837669657
41,-2.0,-31.999999999999993,-64.0,-0.3267596017962314,-0.2966525366306426,-0.3635156183793773,-0.3635156183792415,-0.36351561837944235,-0.7710824912330759
42,6.000000000000001,-31.999999999999993,-64.0,-0.2541027297316295,-0.21589930078306585,-0.441946247766116,-0.44194624776582453,-0.441946247766084,-0.8232138102264621
43,-34.0,-80.0,-56.0,-0.6644511015556005,-0.6231955551337368,-0.17739765217132658,-0.17739765217115377,-0.17739765217127532,-0.17631369526487975
44,-26.000000000000007,-80.0,-56.0,-0.7502534232063596,-0.6998471403503669,-0.18658027428479593,-0.18658027428461477,-0.18658027428474763,-0.2377374774020555
45,-18.0,-80.0,-56.0,-0.89020737836852,-0.8465099125457508,-0.21803094119511462,-0.21803094119490066,-0.21803094119505123,-0.2534927297391022
46,-10.0,-80.0,-56.0,-0.47235288444344875,-0.46933399612368054,-0.3022834011227967,-0.30228340112250207,-0.3022834011227166,-0.3707841585713745
47,14.000000000000002,-80.0,-56.0,-0.7772147253263723,-0.7332844985454117,-0.538585661826217,-0.538585661825698,-0.5385856618260664,-0.6246126933795261
48,22.0,-80.0,-56.0,-0.7688000668786672,-0.7334988980194861,-0.5209042340537297,-0.5209042340532263,-0.520904234053578,-0.7169134601030348
49,30.000000000000004,-80.0,-56.0,-0.6718496333801011,-0.7153679475046575,-0.39322055684758306,-0.39322055684719665,-0.3932205568474896,-0.46506486961180904
50,-42.0,-72.0,-56.0,-0.6657688142964375,-0.6488459483175284,-0.13092882084277374,-0.13092882084264454,-0.13092882084271312,-0.1501723828612675
51,-34.0,-72.0,-56.0,-0.7507195775611252,-0.7010710723091031,-0.16963504242720873,-0.16963504242705377,-0.16963504242715055,-0.29271167089131256
52,-26.000000000000007,-72.0,-56.0,-0.8188302303485001,-0.767320794524347,-0.26875728358101586,-0.2687572835807788,-0.26875728358093326,-0.23224863296010537
53,-18.0,-72.0,-56.0,-0.8744674997387318,-0.8273210094675818,-0.35639907394241244,-0.3563990739421109,-0.3563990739423129,-0.30769215438501585
54,-10.0,-72.0,-56.0,-0.7624593803335624,-0.7384813959336373,-0.34903914623011956,-0.3490391462298165,-0.3490391462300255,-0.44718690031496555
55,-2.0,-72.0,-56.0,-0.5496846521098233,-0.530661207955294,-0.3326399917117983,-0.33263999171149694,-0.3326399917117072,-0.5323154041486134
56,6.000000000000001,-72.0,-56.0,-0.6213784994520308,-0.59527472160778,-0.4341462144993039,-0.43414621449891333,-0.43414621449918245,-0.5998660148312077
57,14.000000000000002,-72.0,-56.0,-0.6783413499552307,-0.651842572896374,-0.5505716412516249,-0.5505716412511461,-0.5505716412514596,-0.7089622827257863
58,22.0,-72.0,-56.0,-0.7312385061972855,-0.7037262575513867,-0.7358763360030735,-0.7358763360024245,-0.7358763360028462,-0.658538540501022
59,30.000000000000004,-72.0,-56.0,-0.7822347208442906,-0.7987128361915823,-0.7995353424650657,-0.7995353424643158,-0.7995353424648322,-0.6410097214404675
60,38.0,-72.0,-56.0,-0.800890038414992,-0.8276386968382592,-0.8326457139555463,-0.8326457139547379,-0.8326457139553207,-0.7234846143201729
61,-42.0,-64.0,-56.0,-0.7504171071442276,-0.7023231545646097,-0.12044026075382365,-0.1204402607537141,-0.12044026075378746,-0.1237464104424593
62,-34.0,-64.0,-56.0,-0.8098810954003999,-0.7589329066341726,-0.2718680258876763,-0.27186802588746584,-0.27186802588759157,-0.1341576149774611
63,-26.000000000000007,-64.0,-56.0,-0.8426304406948271,-0.791194056357229,-0.41158887424252166,-0.41158887424225027,-0.41158887424242574,-0.2527979165440187
64,-18.0,-64.0,-56.0,-0.8440960172458929,-0.7959430068193512,-0.39407594381545835,-0.39407594381519645,-0.39407594381538813,-0.4760261750192194
65,-10.0,-64.0,-56.0,-0.7856321834788673,-0.7480818304286374,-0.32358875022199024,-0.32358875022176536,-0.32358875022193984,-0.5776126315120376
66,-2.0,-64.0,-56.0,-0.6180495305631837,-0.601165046239986,-0.30193964364682,-0.3019396436466071,-0.3019396436467725,-0.5841203585611311
67,6.000000000000001,-64.0,-56.0,-0.5866257180592529,-0.5647288096710694,-0.36890463648592275,-0.3689046364856729,-0.3689046364858587,-0.618159281204401
68,14.000000000000002,-64.0,-56.0,-0.6171536500176515,-0.5946561396328593,-0.5048926455248758,-0.5048926455245552,-0.5048926455247696,-0.6977436794875085
69,22.0,-64.0,-56.0,-0.6675544942681988,-0.6406447398636606,-0.7029661450055877,-0.7029661450050848,-0.7029661450054039,-0.7204189109317295
70,30.000000000000004,-64.0,-56.0,-0.77119406114342,-0.7985635593439283,-0.8724175647592158,-0.8724175647584678,-0.8724175647589565,-0.6341858634924709
71,38.0,-64.0,-56.0,-0.7920396691749825,-0.8348879141586424,-0.8721283899480599,-0.8721283899472407,-0.8721283899477923,-0.6930506013471076
72,46.000000000000014,-64.0,-56.0,-0.5008431969475753,-0.5352586909211847,-0.47109927326664314,-0.4710992732661778,-0.4710992732665206,-0.6618774853909206
73,-50.000000000000014,-56.0,-56.0,-0.5817374351569027,-0.5359068767035439,-0.15196351516960302,-0.15196351516945522,-0.15196351516955459,-0.14009082754262792
74,-42.0,-56.0,-56.0,-0.7619119999603565,-0.7143502169463762,-0.19321910704764322,-0.1932191070474799,-0.19321910704758727,-0.13058922225003772
75,-34.0,-56.0,-56.0,-0.8197688137529742,-0.7716193177698811,-0.3219426482469548,-0.32194264824675695,-0.32194264824689456,-0.19472876996252222
76,-26.000000000000007,-56.0,-56.0,-0.8249922500535125,-0.7770628069473008,-0.41808743799962134,-0.4180874379994477,-0.4180874379996007,-0.3536270208235739
77,-18.0,-56.0,-56.0,-0.7898868085911848,-0.7437483477634497,-0.37092110329553063,-0.37092110329541406,-0.3709211032955564,-0.5310168886756543
78,-10.0,-56.0,-56.0,-0.7181474664543288,-0.6771845923742341,-0.27368991582684954,-0.2736899158267715,-0.27368991582688806,-0.577223293201456
79,-2.0,-56.0,-56.0,-0.6325629902035901,-0.601214383514555,-0.1902810692064906,-0.1902810692064508,-0.19028106920652788,-0.5422678009184941
80,6.000000000000001,-56.0,-56.0,-0.5666833411358183,-0.5467768684658671,-0.15445598093872867,-0.15445598093870022,-0.15445598093875568,-0.49538920417310695
81,14.000000000000002,-56.0,-56.0,-0.542422736130752,-0.5323349061075658,-0.24932748989928272,-0.24932748989921175,-0.24932748989929446,-0.49013182630100854
82,22.0,-56.0,-56.0,-0.5690867255065378,-0.5837377086993923,-0.4725512386341518,-0.47255123863389215,-0.4725512386340841,-0.5279223800461031
83,30.000000000000004,-56.0,-56.0,-0.6747320890847324,-0.7028267588762559,-0.6847754774516039,-0.6847754774510789,-0.684775477451426,-0.6384966094700082
84,38.0,-56.0,-56.0,-0.728640885936087,-0.7755193989944592,-0.7857606718885684,-0.7857606718878651,-0.7857606718883331,-0.785385769936022
85,46.000000000000014,-56.0,-56.0,-0.749718041348444,-0.749323563941307,-1.167295174467626,-1.1672951744664797,-1.1672951744673163,-0.815699327424428
86,-42.0,-48.0,-56.0,-0.6734569418415698,-0.6337185803610723,-0.12134636705846832,-0.1213463670583667,-0.12134636705843413,-0.11127129109600287
87,-34.0,-48.0,-56.0,-0.7594319000438035,-0.7200499878136895,-0.21781570335724393,-0.21781570335711112,-0.21781570335721503,-0.20387861115833406
88,-26.000000000000007,-48.0,-56.0,-0.7508687351092304,-0.7119265956407278,-0.30164237822385415,-0.30164237822374257,-0.3016423782238583,-0.35193793851721256
89,-18.0,-48.0,-56.0,-0.6901622037225943,-0.6519211767462689,-0.32174308011030117,-0.3217430801102675,-0.32174308011038166,-0.5034366182017902
90,-10.0,-48.0,-56.0,-0.5953118030099511,-0.5590211068853527,-0.2722198917721155,-0.27221989177216577,-0.2722198917722582,-0.5738569820792441
91,-2.0,-48.0,-56.0,-0.5000265871113752,-0.4674954342364588,-0.17807531470283616,-0.17807531470289242,-0.1780753147029537,-0.5036299850626166
92,6.000000000000001,-48.0,-56.0,-0.43997434930598545,-0.41454850172127716,-0.16492766798898165,-0.16492766798902775,-0.16492766798907782,-0.43600772576749336
93,14.000000000000002,-48.0,-56.0,-0.44072191573343034,-0.4299690029691061,-0.33082782993136306,-0.33082782993132664,-0.3308278299314421,-0.4749427696112528
94,22.0,-48.0,-56.0,-0.4801319940098786,-0.48764653641774525,-0.48493176014629685,-0.4849317601460623,-0.4849317601462661,-0.4856077956554685
95,30.000000000000004,-48.0,-56.0,-0.531199643092558,-0.5548807980485346,-0.5505100346120338,-0.5505100346116523,-0.550510034611914,-0.6155446680126924
96,38.0,-48.0,-56.0,-0.5808267495080992,-0.6159279681340698,-0.5181607705810173,-0.5181607705805815,-0.5181607705808667,-0.5947681055721743
97,46.000000000000014,-48.0,-56.0,-0.6279157719607567,-0.659205889386717,-0.4642330381434736,-0.46423303814303474,-0.46423303814332767,-0.8232292651605383
98,-34.0,-40.0,-56.0,-0.5232713970281099,-0.48982181884440557,-0.09260002883825406,-0.0926000288381861,-0.09260002883823437,-0.14742022536792262
99,-26.000000000000007,-40.0,-56.0,-0.5991702557312601,-0.5707509348543309,-0.1910833791529287,-0.191083379152838,-0.19108337915292414,-0.29417417153181175
100,-18.0,-40.0,-56.0,-0.55681305619608,-0.5287594490728769,-0.2827312326743877,-0.2827312326743311,-0.28273123267444017,-0.4400991563072635
101,-10.0,-40.0,-56.0,-0.4823069279458422,-0.4544204799290209,-0.3529603011405102,-0.35296030114058025,-0.35296030114070787,-0.5707240975172532
102,-2.0,-40.0,-56.0,-0.39665889196635323,-0.3700632599358291,-0.3601886456011974,-0.360188645601342,-0.36018864560147246,-0.6304099928817077
103,6.000000000000001,-40.0,-56.0,-0.34874023991141234,-0.32636585642928284,-0.46878456774692046,-0.46878456774700905,-0.46878456774719013,-0.859849961517466
104,14.000000000000002,-40.0,-56.0,-0.35361349343991905,-0.3430143042829486,-0.667596970310589,-0.6675969703104152,-0.667596970310702,-0.8799230682700644
105,22.0,-40.0,-56.0,-0.38167590504321003,-0.3820555989884171,-0.6746091992725911,-0.6746091992722154,-0.6746091992725229,-0.7347537252872626
106,30.000000000000004,-40.0,-56.0,-0.42940798731625535,-0.4415247303438614,-0.6036853832039131,-0.6036853832034749,-0.6036853832037802,-0.7494507634065382
107,38.0,-40.0,-56.0,-0.5071364746873095,-0.5104886966850517,-0.8837747838683068,-0.883774783867499,-0.8837747838680237,-0.8745349270601831
108,-10.0,-31.999999999999993,-56.0,-0.37160708331341374,-0.34603074562793,-0.3682045720086231,-0.36820457200858003,-0.3682045720087323,-0.6130877557335315
109,-2.0,-31.999999999999993,-56.0,-0.3389078915836475,-0.31845938535098434,-0.43129292717969286,-0.4312929271797552,-0.4312929271799373,-1.018079509982512
110,6.000000000000001,-31.999999999999993,-56.0,-0.31155667237180196,-0.29752401126570116,-0.5984534579889613,-0.5984534579889021,-0.5984534579891684,-1.265814879094774
111,14.000000000000002,-31.999999999999993,-56.0,-0.2944626279990113,-0.2832145398761508,-0.7648613356115718,-0.7648613356111509,-0.7648613356115221,-0.979464952452417
112,22.0,-31.999999999999993,-56.0,-0.46250891145181416,-0.4339949563782215,-0.683883264154254,-0.6838832641536925,-0.6838832641541243,-0.8897564588520561
113,-2.0,-24.000000000000004,-56.0,-0.2719227208247032,-0.24999112314989,-0.25649477172842083,-0.256494771728382,-0.2564947717284935,-0.4721480679337582
114,6.000000000000001,-24.000000000000004,-56.0,-0.3121704510109175,-0.31029947116290785,-0.44482675916934805,-0.44482675916918724,-0.44482675916941,-0.7599006884229998
115,-26.000000000000007,-88.0,-48.00000000000001,-0.5044792746479471,-0.43473143547193893,-0.13363455664338583,-0.13363455664325008,-0.133634556643354,-0.08446808740000573
116,-18.0,-88.0,-48.00000000000001,-0.7025376612851942,-0.6516101926013739,-0.14537254157584203,-0.14537254157570195,-0.14537254157579915,-0.16296163195821947
117,-10.0,-88.0,-48.00000000000001,-0.6306360277511097,-0.5983265414888472,-0.3176045789261335,-0.3176045789258227,-0.3176045789260479,-0.23873713421585188
118,14.000000000000002,-88.0,-48.00000000000001,-0.5891957749383563,-0.5913542583917524,-0.12769093107655252,-0.12769093107642443,-0.12769093107651927,-0.169954689863682
119,22.0,-88.0,-48.00000000000001,-0.5030359397284718,-0.5334898492125104,-0.15269301275009736,-0.15269301274994704,-0.1526930127500559,-0.18336360359234577
120,-42.0,-80.0,-48.00000000000001,-0.42445366263777423,-0.38306909538878964,-0.009713701655644155,-0.009713701655635457,-0.009713701655637874,-0.19434759875075872
121,-34.0,-80.0,-48.00000000000001,-0.49887043556275157,-0.4464839657917785,-0.14473565260935528,-0.1447356526092162,-0.14473565260930993,-0.08733082172060702
122,-26.000000000000007,-80.0,-48.00000000000001,-0.5845072495173058,-0.5252979360118092,-0.04670248826986226,-0.04670248826982279,-0.04670248826984764,-0.08746671786948927
123,-18.0,-80.0,-48.00000000000001,-0.7182365689374912,-0.6614006951900941,-0.2073312929438996,-0.20733129294371752,-0.20733129294383437,-0.17335990889687364
124,-10.0,-80.0,-48.00000000000001,-0.8309614188363228,-0.7932574739000696,-0.398815539687229,-0.39881553968687755,-0.39881553968710115,-0.26262291969442086
125,-2.0,-80.0,-48.00000000000001,-0.6221972597508927,-0.5990797090281795,-0.37394842380942866,-0.373948423809086,-0.37394842380930515,-0.36897282582610225
126,6.000000000000001,-80.0,-48.00000000000001,-0.6331814797644242,-0.5967707055259831,-0.3851509202455965,-0.38515092024524555,-0.38515092024547,-0.32377752109292146
127,14.000000000000002,-80.0,-48.00000000000001,-0.6213694514906469,-0.5784904749797521,-0.40483875730466407,-0.40483875730430835,-0.4048387573045301,-0.29710482893206647
128,22.0,-80.0,-48.00000000000001,-0.6071430518115575,-0.6389439786281261,-0.39190468379997456,-0.3919046837996263,-0.39190468379984955,-0.35317626376369365
129,30.000000000000004,-80.0,-48.00000000000001,-0.6740897747486309,-0.7105698689331865,-0.42105517343724747,-0.4210551734368463,-0.42105517343712473,-0.33257144065266986
130,38.0,-80.0,-48.00000000000001,-0.4912451655009946,-0.5316152362381036,-0.3043718546082141,-0.30437185460791416,-0.3043718546081376,-0.3477091554497732
131,-42.0,-72.0,-48.00000000000001,-0.5456338479918226,-0.49824093957290727,-0.07442641347471801,-0.07442641347464983,-0.07442641347469642,-0.14811794637152254
132,-34.0,-72.0,-48.00000000000001,-0.5896783827389358,-0.5371702434901595,-0.12070700724695257,-0.12070700724685243,-0.12070700724691193,-0.07250409028887803
133,-26.000000000000007,-72.0,-48.00000000000001,-0.6456855373548693,-0.5906871623981984,-0.16583705800841284,-0.16583705800830062,-0.16583705800837176,-0.10158340232771265
134,-18.0,-72.0,-48.00000000000001,-0.7137496375973629,-0.6617957404658759,-0.3174779790112229,-0.31747797901102004,-0.3174779790111617,-0.25172056341105553
135,-10.0,-72.0,-48.00000000000001,-0.7035287163344138,-0.6733062621266548,-0.40733208917715985,-0.40733208917688024,-0.40733208917708147,-0.4604519994983342
136,-2.0,-72.0,-48.00000000000001,-0.5651806627242066,-0.5368223477612285,-0.4089405808087496,-0.40894058080843815,-0.4089405808086575,-0.4991184074716393
137,6.000000000000001,-72.0,-48.00000000000001,-0.6121859754200123,-0.5760961912354117,-0.4469460272957953,-0.44694602729546234,-0.44694602729569105,-0.525936846835509
138,14.000000000000002,-72.0,-48.00000000000001,-0.6383616960319745,-0.5979199635656156,-0.5374077357760957,-0.5374077357757481,-0.537407735775974,-0.565784485181599
139,22.0,-72.0,-48.00000000000001,-0.6694217247372202,-0.6452724432625099,-0.6761396629266859,-0.6761396629262464,-0.6761396629265158,-0.5999322995657274
140,30.000000000000004,-72.0,-48.00000000000001,-0.6466287469105348,-0.6638834417375549,-0.6864816236016392,-0.6864816236010757,-0.6864816236014253,-0.4383159556741938
141,38.0,-72.0,-48.00000000000001,-0.6636497475539788,-0.6804631570745734,-0.5016293721959506,-0.5016293721954841,-0.5016293721957752,-0.3418895797923446
142,46.000000000000014,-72.0,-48.00000000000001,-0.6666723626319139,-0.6681590727247988,-0.21515375650478158,-0.2151537565045698,-0.21515375650471874,-0.22922514774629027
143,-50.000000000000014,-64.0,-48.00000000000001,-0.5714003408337778,-0.5269544020471897,-0.01977004310506418,-0.01977004310504626,-0.019770043105056916,-0.10230499974768234
144,-42.0,-64.0,-48.00000000000001,-0.6419898612625291,-0.5920031352677926,-0.03314562771948694,-0.0331456277194607,-0.03314562771947771,-0.07091941057563562
145,-34.0,-64.0,-48.00000000000001,-0.6811335103830246,-0.6283946332004618,-0.1146621582442745,-0.11466215824421609,-0.11466215824424926,-0.07371876782737652
146,-26.000000000000007,-64.0,-48.00000000000001,-0.7017447444431877,-0.6493939201028788,-0.2876380277400506,-0.2876380277400176,-0.2876380277400743,-0.14200130332876218
147,-18.0,-64.0,-48.00000000000001,-0.7145519501645012,-0.6658379828383238,-0.37148113835560537,-0.37148113835555074,-0.371481138355671,-0.40640488985944634
148,-10.0,-64.0,-48.00000000000001,-0.6905286856452953,-0.6525743141891404,-0.3632338014811526,-0.36323380148105094,-0.3632338014812045,-0.5909588851088117
149,-2.0,-64.0,-48.00000000000001,-0.5772892816305083,-0.5574798641656804,-0.347162133360145,-0.3471621333600171,-0.3471621333601759,-0.5972862561096163
150,6.000000000000001,-64.0,-48.00000000000001,-0.5708970349750067,-0.5402245042429813,-0.3720848991977992,-0.37208489919769205,-0.3720848991978381,-0.6084798637964631
151,14.000000000000002,-64.0,-48.00000000000001,-0.59903890060052,-0.5691825476251482,-0.4844693913625884,-0.4844693913625383,-0.4844693913626692,-0.6843978257288473
152,22.0,-64.0,-48.00000000000001,-0.6211363430817021,-0.5999700391994256,-0.7297349363841117,-0.7297349363839731,-0.7297349363841539,-0.6927286260578797
153,30.000000000000004,-64.0,-48.00000000000001,-0.5994771838234816,-0.5898977873386457,-0.8400544599819404,-0.840054459981477,-0.8400544599817783,-0.5603434776395677
154,38.0,-64.0,-48.00000000000001,-0.5991454253296793,-0.6000861008411404,-0.6050361276854687,-0.605036127684971,-0.6050361276852647,-0.5179963822369901
155,46.000000000000014,-64.0,-48.00000000000001,-0.6113045520172942,-0.6215073445186878,-0.26968533235588044,-0.2696853323556244,-0.2696853323557917,-0.4668591610072472
156,-50.000000000000014,-56.0,-48.00000000000001,-0.608679469781839,-0.5640974610050422,-0.04483177587346243,-0.044831775873420535,-0.044831775873444404,-0.08039737726082545
157,-42.0,-56.0,-48.00000000000001,-0.7075552602454331,-0.6587859360947722,-0.09373389652269115,-0.09373389652262365,-0.09373389652266405,-0.06855332843453169
158,-34.0,-56.0,-48.00000000000001,-0.7466149904982128,-0.696900905349602,-0.19884067974518033,-0.1988406797451445,-0.19884067974518743,-0.12550322566781083
159,-26.000000000000007,-56.0,-48.00000000000001,-0.7367878094763094,-0.6887895610241368,-0.3454383692292659,-0.3454383692294215,-0.3454383692294569,-0.25700866475081957
160,-18.0,-56.0,-48.00000000000001,-0.7032023528056488,-0.6582278411400521,-0.359718724039842,-0.3597187240400552,-0.35971872404012906,-0.4916611712926297
161,-10.0,-56.0,-48.00000000000001,-0.6484026929549662,-0.6083578542666361,-0.2849085305391523,-0.28490853053930115,-0.28490853053938453,-0.5893182809014237
162,-2.0,-56.0,-48.00000000000001,-0.5810897766013449,-0.5479944511487722,-0.2038746331316162,-0.20387463313172283,-0.20387463313178397,-0.5445595730462167
163,6.000000000000001,-56.0,-48.00000000000001,-0.5167594163378206,-0.48830058371190277,-0.15630262885864904,-0.15630262885874602,-0.156302628858786,-0.4796919498689656
164,14.000000000000002,-56.0,-48.00000000000001,-0.49890877239636505,-0.4643441422410398,-0.24192226230891517,-0.24192226230906458,-0.24192226230910435,-0.4828680327602955
165,22.0,-56.0,-48.00000000000001,-0.5084229686552795,-0.5023404109157953,-0.4974573480786113,-0.4974573480787097,-0.49745734807881836,-0.577256922006055
166,30.000000000000004,-56.0,-48.00000000000001,-0.5377870729101643,-0.5523983875991618,-0.7192883857726557,-0.7192883857724475,-0.7192883857726604,-0.677095889362575
167,38.0,-56.0,-48.00000000000001,-0.5733649857811061,-0.602628867703488,-0.6993831961284855,-0.6993831961280199,-0.6993831961283026,-0.6651637024645464
168,46.000000000000014,-56.0,-48.00000000000001,-0.5885040536494626,-0.6303441138917293,-0.4583156927243801,-0.45831569272397127,-0.4583156927242285,-0.49612737329523227
169,54.000000000000014,-56.0,-48.00000000000001,-0.6336140803710449,-0.6880735275773906,-0.7404607702046735,-0.7404607702039377,-0.740460770204458,-0.40482182146607343
170,-50.000000000000014,-48.0,-48.00000000000001,-0.5117556189929774,-0.478433684965529,0.08495144096844037,0.08495144096836756,0.08495144096841106,-0.004226404054390082
171,-42.0,-48.0,-48.00000000000001,-0.6614087966517801,-0.6230353238242777,-0.009194819220912831,-0.009194819220904133,-0.009194819220907998,-0.036570336413480065
172,-34.0,-48.0,-48.00000000000001,-0.7303937973877499,-0.6911048458390427,-0.130709168138464,-0.1307091681384342,-0.13070916813847494,-0.13622181993916532
173,-26.000000000000007,-48.0,-48.00000000000001,-0.7104989211102628,-0.6729118623867552,-0.25314390011854176,-0.2531439001186215,-0.2531439001186772,-0.294088953367558
174,-18.0,-48.0,-48.00000000000001,-0.6451311054296305,-0.6100493311677123,-0.30168679681835864,-0.30168679681860827,-0.3016867968186656,-0.45487104973218184
175,-10.0,-48.0,-48.00000000000001,-0.5560977501219085,-0.5240088881992352,-0.2546781087344931,-0.2546781087348039,-0.2546781087348551,-0.5357797413084973
176,-2.0,-48.0,-48.00000000000001,-0.4567229369171069,-0.42744011616492134,-0.16401818206533314,-0.16401818206556046,-0.164018182065593,-0.48016680022898434
177,6.000000000000001,-48.0,-48.00000000000001,-0.36486364242095226,-0.3386893870102706,-0.1474027322361171,-0.14740273223630118,-0.1474027322363331,-0.4012228327909293
178,14.000000000000002,-48.0,-48.00000000000001,-0.34866948494186234,-0.3332918622215346,-0.27158993190460534,-0.2715899319048096,-0.27158993190486813,-0.42103587487269284
179,22.0,-48.0,-48.00000000000001,-0.3832795839184574,-0.3851787813778793,-0.41414681857177127,-0.4141468185718461,-0.41414681857195534,-0.5154592678869535
180,30.000000000000004,-48.0,-48.00000000000001,-0.42904432233159323,-0.44903238348959473,-0.4813712666135547,-0.48137126661342544,-0.4813712666135773,-0.5487683252240307
181,38.0,-48.0,-48.00000000000001,-0.4670321338932307,-0.5015421607518599,-0.4271867304117511,-0.4271867304114888,-0.4271867304116538,-0.48396001275875866
182,46.000000000000014,-48.0,-48.00000000000001,-0.4847004748420545,-0.5268106432472958,-0.3087862357788478,-0.30878623577858066,-0.3087862357787442,-0.46177121607075544
183,54.000000000000014,-48.0,-48.00000000000001,-0.4826111962748473,-0.534319902402775,-0.24358969002075814,-0.24358969002052508,-0.24358969002068573,-0.429702163485885
184,-42.0,-40.0,-48.00000000000001,-0.41399472203627935,-0.3841333140963873,0.02574388105933972,0.025743881059316714,0.025743881059325343,-0.011271745103382958
185,-34.0,-40.0,-48.00000000000001,-0.5102246237230793,-0.48283998448045706,-0.027357142449909253,-0.027357142449896638,-0.02735714244990537,-0.07320475816426603
186,-26.000000000000007,-40.0,-48.00000000000001,-0.5960050465307493,-0.5723957217455237,-0.14969166074404325,-0.14969166074403772,-0.14969166074408416,-0.2007456022168646
187,-18.0,-40.0,-48.00000000000001,-0.5417243593149486,-0.5198398412701632,-0.25234591827507696,-0.2523459182751956,-0.2523459182752625,-0.3779113941995089
188,-10.0,-40.0,-48.00000000000001,-0.45918864479824006,-0.43842828868255085,-0.29934096104172925,-0.29934096104203095,-0.2993409610421017,-0.5248950600019923
189,-2.0,-40.0,-48.00000000000001,-0.3675912158851987,-0.34741892547077213,-0.30828514437413457,-0.3082851443745186,-0.3082851443745973,-0.6288780329234757
190,6.000000000000001,-40.0,-48.00000000000001,-0.2916373408565496,-0.27166574701796364,-0.37733034380989816,-0.37733034381023794,-0.3773303438103447,-0.7122032832367082
191,14.000000000000002,-40.0,-48.00000000000001,-0.27429184287754393,-0.26236204774663174,-0.4656619627632929,-0.4656619627634324,-0.46566196276358274,-0.6653776902199439
192,22.0,-40.0,-48.00000000000001,-0.3013991650687908,-0.3029763521383392,-0.4500837905423594,-0.45008379054228664,-0.4500837905424476,-0.6459031180860729
193,30.000000000000004,-40.0,-48.00000000000001,-0.3388021923267961,-0.35637873027010014,-0.34499097137576046,-0.3449909713755877,-0.3449909713757292,-0.5198798223356019
194,38.0,-40.0,-48.00000000000001,-0.36058317498035886,-0.3931403569361102,-0.21148662073385863,-0.21148662073369864,-0.21148662073380242,-0.3844496350907046
195,46.000000000000014,-40.0,-48.00000000000001,-0.44182343313102246,-0.4574460728518138,-1.139465229823808,-1.139465229822664,-1.1394652298233834,-0.653098562079225
196,-26.000000000000007,-31.999999999999993,-48.00000000000001,-0.48058077010674427,-0.46965617008175803,-0.12253596378615937,-0.12253596378615193,-0.12253596378618914,-0.07357305271379692
197,-18.0,-31.999999999999993,-48.00000000000001,-0.3907761375770849,-0.3752403676659508,-0.21920909363144736,-0.21920909363144175,-0.2192090936315138,-0.32911334313704743
198,-10.0,-31.999999999999993,-48.00000000000001,-0.34783439404629724,-0.3315338360400741,-0.29723391949280265,-0.29723391949293326,-0.2972339194930226,-0.5675749259609526
199,-2.0,-31.999999999999993,-48.00000000000001,-0.30776339719825907,-0.2939550264178214,-0.3689556556568687,-0.36895565565712324,-0.3689556556572377,-0.8698082682930952
200,6.000000000000001,-31.999999999999993,-48.00000000000001,-0.25920420211212575,-0.24738241603030442,-0.45360905903162696,-0.45360905903177096,-0.45360905903193366,-0.8892241005819425
201,14.000000000000002,-31.999999999999993,-48.00000000000001,-0.22467952034668448,-0.21482132969656204,-0.4835154234482731,-0.4835154234481831,-0.4835154234483712,-0.7753230403851634
202,22.0,-31.999999999999993,-48.00000000000001,-0.23946530130137586,-0.23977641227377788,-0.3937897759473966,-0.3937897759471997,-0.3937897759473665,-0.8159984114137703
203,30.000000000000004,-31.999999999999993,-48.00000000000001,-0.27765522313986984,-0.2790659136849134,-0.28773864314648034,-0.28773864314629594,-0.28773864314644276,-0.7541201858374507
204,-18.0,-24.000000000000004,-48.00000000000001,-0.2770803146858343,-0.26352411501193457,-0.15116901313651987,-0.15116901313645698,-0.15116901313650638,-0.2292620923874531
