source_index,original_4mm_grid_index,mni_x_mm,mni_y_mm,mni_z_mm,rest_beta_power,hold_beta_power,hold_vs_rest_db,rest_vs_hold_erd_db
3783,59370,-18.0,-7.999999999999989,56.000000000000014,1.991900733579002e-24,1.4835454807832647e-24,-1.2796682660721084,1.2796682660721084
3784,59372,-10.0,-7.999999999999989,56.000000000000014,1.6924829355671217e-24,1.3751205007493648e-24,-0.9018354188734762,0.9018354188734762
3785,59374,-2.0,-7.999999999999989,56.000000000000014,1.651420206839644e-24,1.3979270938252198e-24,-0.7237307212157097,0.7237307212157097
3786,59376,6.000000000000001,-7.999999999999989,56.000000000000014,1.6103650096259423e-24,1.3745610365432805e-24,-0.6876029634574521,0.6876029634574521
3787,59378,14.000000000000002,-7.999999999999989,56.000000000000014,1.560215729341502e-24,1.3001142822749806e-24,-0.792031227200693,0.792031227200693
3788,59380,22.0,-7.999999999999989,56.000000000000014,1.5897353287795696e-24,1.2455292623515154e-24,-1.0597089042481025,1.0597089042481025
3789,59382,30.000000000000004,-7.999999999999989,56.000000000000014,1.711575491377954e-24,1.2226128167141872e-24,-1.4610711483888315,1.4610711483888315
3790,59384,38.0,-7.999999999999989,56.000000000000014,1.8096737971952804e-24,1.212818918315424e-24,-1.7380433541838893,1.7380433541838893
3791,59386,46.000000000000014,-7.999999999999989,56.000000000000014,1.686802124122515e-24,1.1279454832626474e-24,-1.7477602973639284,1.7477602973639284
3792,59388,54.000000000000014,-7.999999999999989,56.000000000000014,1.3671055853524864e-24,9.674566645603164e-25,-1.5017053692412232,1.5017053692412232
3793,59438,-50.000000000000014,1.7763568394002505e-14,56.000000000000014,1.808232456920849e-24,1.5042762494206905e-24,-0.7992666174782377,0.7992666174782377
3794,59440,-42.0,1.7763568394002505e-14,56.000000000000014,2.0304077975818393e-24,1.5559627157325147e-24,-1.15584086485728,1.15584086485728
3795,59442,-34.0,1.7763568394002505e-14,56.000000000000014,2.254645966819812e-24,1.562391580985825e-24,-1.5928846690609237,1.5928846690609237
3796,59444,-26.000000000000007,1.7763568394002505e-14,56.000000000000014,2.2251430699829228e-24,1.5372789670535256e-24,-1.6060525480422765,1.6060525480422765
3797,59446,-18.0,1.7763568394002505e-14,56.000000000000014,1.942292702760306e-24,1.3759572450679588e-24,-1.497097391787012,1.497097391787012
3798,59448,-10.0,1.7763568394002505e-14,56.000000000000014,1.5514764587257786e-24,1.2831377384268271e-24,-0.8247191199726902,0.8247191199726902
3799,59450,-2.0,1.7763568394002505e-14,56.000000000000014,1.5733026294889902e-24,1.3356606995118221e-24,-0.7111612103010476,0.7111612103010476
3800,59452,6.000000000000001,1.7763568394002505e-14,56.000000000000014,1.524434167597031e-24,1.3010650189505357e-24,-0.6880967380217644,0.6880967380217644
3801,59454,14.000000000000002,1.7763568394002505e-14,56.000000000000014,1.4525975857259024e-24,1.2140044073715284e-24,-0.7792505458880303,0.7792505458880303
3802,59456,22.0,1.7763568394002505e-14,56.000000000000014,1.468410926457254e-24,1.1705008316281682e-24,-0.9847588083824492,0.9847588083824492
3803,59458,30.000000000000004,1.7763568394002505e-14,56.000000000000014,1.5778774581990965e-24,1.1772745351726718e-24,-1.2719552162659062,1.2719552162659062
3804,59460,38.0,1.7763568394002505e-14,56.000000000000014,1.623113850910055e-24,1.148455356877458e-24,-1.5023486601015235,1.5023486601015235
3805,59462,46.000000000000014,1.7763568394002505e-14,56.000000000000014,1.4403238144279256e-24,1.0195930127520506e-24,-1.5003329081022596,1.5003329081022596
3806,59464,54.000000000000014,1.7763568394002505e-14,56.000000000000014,1.163965898934592e-24,8.678676592763878e-25,-1.274867519738181,1.274867519738181
3807,59514,-50.000000000000014,8.000000000000016,56.000000000000014,1.4205882515328133e-24,1.279623478436137e-24,-0.45386018785683496,0.45386018785683496
3808,59516,-42.0,8.000000000000016,56.000000000000014,2.0972464981875388e-24,1.6476549349135223e-24,-1.0478321446255463,1.0478321446255463
3809,59518,-34.0,8.000000000000016,56.000000000000014,2.1349291385322077e-24,1.5778501915223152e-24,-1.313176978403265,1.313176978403265
3810,59520,-26.000000000000007,8.000000000000016,56.000000000000014,1.9824381781442788e-24,1.3925891610833307e-24,-1.5337664221666336,1.5337664221666336
3811,59522,-18.0,8.000000000000016,56.000000000000014,1.7434692257754414e-24,1.230591964599949e-24,-1.5130021103823417,1.5130021103823417
3812,59524,-10.0,8.000000000000016,56.000000000000014,1.4907625841895236e-24,1.1684444010044644e-24,-1.0580043225691256,1.0580043225691256
3813,59526,-2.0,8.000000000000016,56.000000000000014,1.503542792222184e-24,1.2737489456407779e-24,-0.720319555133025,0.720319555133025
3814,59528,6.000000000000001,8.000000000000016,56.000000000000014,1.4380000102055084e-24,1.226557288888405e-24,-0.6907105149318028,0.6907105149318028
3815,59530,14.000000000000002,8.000000000000016,56.000000000000014,1.3472143033435963e-24,1.1277626060997754e-24,-0.7721899474579391,0.7721899474579391
3816,59532,22.0,8.000000000000016,56.000000000000014,1.338228140965369e-24,1.0845829498083317e-24,-0.9126738538763978,0.9126738538763978
3817,59534,30.000000000000004,8.000000000000016,56.000000000000014,1.4009781011460292e-24,1.1005969308837686e-24,-1.048030494238973,1.048030494238973
3818,59536,38.0,8.000000000000016,56.000000000000014,1.4210637800671376e-24,1.0855573285426277e-24,-1.1696080674210148,1.1696080674210148
3819,59538,46.000000000000014,8.000000000000016,56.000000000000014,1.262048151350667e-24,9.66422876575988e-25,-1.159087232543561,1.159087232543561
3820,59592,-42.0,16.000000000000014,56.000000000000014,1.223906407319305e-24,1.1222295726042348e-24,-0.3766649948661724,0.3766649948661724
3821,59594,-34.0,16.000000000000014,56.000000000000014,1.661348057226899e-24,1.3895448976841432e-24,-0.7758804407459513,0.7758804407459513
3822,59596,-26.000000000000007,16.000000000000014,56.000000000000014,1.6480922417834598e-24,1.2773036120170147e-24,-1.106873746973474,1.106873746973474
3823,59598,-18.0,16.000000000000014,56.000000000000014,1.5610082693416688e-24,1.170333595328996e-24,-1.2509553174704355,1.2509553174704355
3824,59600,-10.0,16.000000000000014,56.000000000000014,1.4172055727008632e-24,1.0896961964048856e-24,-1.1412741639579396,1.1412741639579396
3825,59602,-2.0,16.000000000000014,56.000000000000014,1.4315409171319901e-24,1.2055541319746439e-24,-0.746170498834217,0.746170498834217
3826,59604,6.000000000000001,16.000000000000014,56.000000000000014,1.3504785449921154e-24,1.1461289794527986e-24,-0.712541953102248,0.712541953102248
3827,59606,14.000000000000002,16.000000000000014,56.000000000000014,1.255160504547783e-24,1.038938595711042e-24,-0.8210938483553566,0.8210938483553566
3828,59608,22.0,16.000000000000014,56.000000000000014,1.2202976831855882e-24,9.934914241296265e-25,-0.8930166412683188,0.8930166412683188
3829,59610,30.000000000000004,16.000000000000014,56.000000000000014,1.1971330098609253e-24,9.854815519528334e-25,-0.8449390747277562,0.8449390747277562
3830,59612,38.0,16.000000000000014,56.000000000000014,1.2155157513813263e-24,9.839612783265748e-25,-0.9178258301861004,0.9178258301861004
3831,59614,46.000000000000014,16.000000000000014,56.000000000000014,1.1285984188856994e-24,9.041824810958277e-25,-0.962833493606306,0.962833493606306
3832,59668,-42.0,24.000000000000014,56.000000000000014,1.1693334745403319e-24,1.010378288734168e-24,-0.634543770018545,0.634543770018545
3833,59670,-34.0,24.000000000000014,56.000000000000014,1.2323956075230267e-24,1.0800142919527903e-24,-0.5732063915129179,0.5732063915129179
3834,59672,-26.000000000000007,24.000000000000014,56.000000000000014,1.4356954824441538e-24,1.2092519323648065e-24,-0.7454554377823018,0.7454554377823018
3835,59674,-18.0,24.000000000000014,56.000000000000014,1.4454488005212522e-24,1.1565589854511778e-24,-0.9683492601890186,0.9683492601890186
3836,59676,-10.0,24.000000000000014,56.000000000000014,1.3343271248845547e-24,1.0760130155888763e-24,-0.9344479003201817,0.9344479003201817
3837,59678,-2.0,24.000000000000014,56.000000000000014,1.3313110440313173e-24,1.125016602628683e-24,-0.731206030857049,0.731206030857049
3838,59680,6.000000000000001,24.000000000000014,56.000000000000014,1.2406531360067338e-24,1.046120029815889e-24,-0.7406886014104739,0.7406886014104739
3839,59682,14.000000000000002,24.000000000000014,56.000000000000014,1.2066507637478378e-24,1.0251125140416164e-24,-0.7081005692311129,0.7081005692311129
3840,59684,22.0,24.000000000000014,56.000000000000014,1.1546910306835614e-24,9.948781525515374e-25,-0.6469589845283386,0.6469589845283386
3841,59686,30.000000000000004,24.000000000000014,56.000000000000014,1.07384569051445e-24,9.330725796944126e-25,-0.610264516390516,0.610264516390516
3842,59688,38.0,24.000000000000014,56.000000000000014,1.0507413103257148e-24,8.894578360642241e-25,-0.7237044148390672,0.7237044148390672
3843,59746,-34.0,32.000000000000014,56.000000000000014,9.941586916036294e-25,9.301132780227103e-25,-0.2891986948141294,0.2891986948141294
3844,59748,-26.000000000000007,32.000000000000014,56.000000000000014,1.2923240904676079e-24,1.1116114355461721e-24,-0.654184342977233,0.654184342977233
3845,59750,-18.0,32.000000000000014,56.000000000000014,1.269553406502215e-24,1.0386147395443399e-24,-0.8719649351698615,0.8719649351698615
3846,59752,-10.0,32.000000000000014,56.000000000000014,1.220233611173886e-24,1.0276637608042147e-24,-0.7459194142482919,0.7459194142482919
3847,59754,-2.0,32.000000000000014,56.000000000000014,1.2176257225636288e-24,1.0358530038913119e-24,-0.7021568427008956,0.7021568427008956
3848,59756,6.000000000000001,32.000000000000014,56.000000000000014,1.1367248364937084e-24,9.743969893587032e-25,-0.6691941564171151,0.6691941564171151
3849,59758,14.000000000000002,32.000000000000014,56.000000000000014,1.1290909669581183e-24,1.005616123845488e-24,-0.5029670481677393,0.5029670481677393
3850,59760,22.0,32.000000000000014,56.000000000000014,1.0957523057304815e-24,9.946642351855307e-25,-0.4203589074982056,0.4203589074982056
3851,59762,30.000000000000004,32.000000000000014,56.000000000000014,1.0446099875359117e-24,9.522807926980478e-25,-0.4018914902783282,0.4018914902783282
3852,59764,38.0,32.000000000000014,56.000000000000014,9.546965629083025e-25,8.482220614280325e-25,-0.5135579517753934,0.5135579517753934
3853,59824,-26.000000000000007,40.000000000000014,56.000000000000014,9.881729752928903e-25,8.451624802100191e-25,-0.6789276364269023,0.6789276364269023
3854,59826,-18.0,40.000000000000014,56.000000000000014,1.012373068186778e-24,8.618910175642555e-25,-0.698882286376896,0.698882286376896
3855,59828,-10.0,40.000000000000014,56.000000000000014,1.062238539735026e-24,9.411570074167346e-25,-0.5255997413619249,0.5255997413619249
3856,59830,-2.0,40.000000000000014,56.000000000000014,1.0977363317624333e-24,9.50670385512399e-25,-0.6246807293909572,0.6246807293909572
3857,59832,6.000000000000001,40.000000000000014,56.000000000000014,1.0403012077950108e-24,8.914223512371632e-25,-0.6707558345936608,0.6707558345936608
3858,59834,14.000000000000002,40.000000000000014,56.000000000000014,9.890631296335933e-25,9.05863222975402e-25,-0.38161384353676153,0.38161384353676153
3859,59836,22.0,40.000000000000014,56.000000000000014,9.994308037145587e-25,9.386619595868807e-25,-0.2724351290259797,0.2724351290259797
3860,59838,30.000000000000004,40.000000000000014,56.000000000000014,9.793236769724376e-25,9.234008784646333e-25,-0.25535971134952373,0.25535971134952373
3861,59904,-10.0,48.000000000000014,56.000000000000014,8.874206726809796e-25,8.3496816940652e-25,-0.264596218364613,0.264596218364613
3862,59906,-2.0,48.000000000000014,56.000000000000014,9.48901000354655e-25,8.506868751008847e-25,-0.4745117217438513,0.4745117217438513
3863,59908,6.000000000000001,48.000000000000014,56.000000000000014,9.360068337112411e-25,8.201948352548447e-25,-0.5736198927973952,0.5736198927973952
3864,59910,14.000000000000002,48.000000000000014,56.000000000000014,8.68495072207273e-25,7.954783105095487e-25,-0.38139015945071564,0.38139015945071564
3865,59912,22.0,48.000000000000014,56.000000000000014,8.528318142764822e-25,8.196135926900787e-25,-0.17254240783238395,0.17254240783238395
3866,62336,-10.0,-80.0,64.0,8.741984385401275e-25,7.830904231651447e-25,-0.477981136553816,0.477981136553816
3867,62340,6.000000000000001,-80.0,64.0,8.825567451740066e-25,8.157949529907524e-25,-0.34161624329229834,0.34161624329229834
3868,62342,14.000000000000002,-80.0,64.0,9.50227711170529e-25,8.688355603894031e-25,-0.3889010369464129,0.3889010369464129
3869,62408,-26.000000000000007,-72.0,64.0,1.038076860844249e-24,8.859055178647855e-25,-0.6884210385220374,0.6884210385220374
3870,62410,-18.0,-72.0,64.0,1.0785367239667421e-24,9.250945597712444e-25,-0.6664881033703711,0.6664881033703711
3871,62412,-10.0,-72.0,64.0,1.0704278065550809e-24,9.502402628024773e-25,-0.5172395421575927,0.5172395421575927
3872,62414,-2.0,-72.0,64.0,1.0453201506735882e-24,9.51094211407442e-25,-0.41025783926733184,0.41025783926733184
3873,62416,6.000000000000001,-72.0,64.0,1.0465018702025078e-24,9.557809426799496e-25,-0.39381641930917893,0.39381641930917893
3874,62418,14.000000000000002,-72.0,64.0,1.0890256823283584e-24,9.746510659309685e-25,-0.4818895968315964,0.4818895968315964
3875,62420,22.0,-72.0,64.0,1.0627583542123524e-24,9.311997513653606e-25,-0.5739167624066634,0.5739167624066634
3876,62422,30.000000000000004,-72.0,64.0,9.479710162621155e-25,8.330937542482538e-25,-0.5610118065378316,0.5610118065378316
3877,62480,-42.0,-64.0,64.0,1.070340128012311e-24,9.442382825789032e-25,-0.5444020361834254,0.5444020361834254
3878,62482,-34.0,-64.0,64.0,1.1155060916958132e-24,9.887799570479921e-25,-0.5237229175922444,0.5237229175922444
3879,62484,-26.000000000000007,-64.0,64.0,1.1523168999444146e-24,1.0090399027186108e-24,-0.5766359046553672,0.5766359046553672
3880,62486,-18.0,-64.0,64.0,1.2113505885623673e-24,1.0330192686655173e-24,-0.6916143226824423,0.6916143226824423
3881,62488,-10.0,-64.0,64.0,1.2058180119137964e-24,1.0433954265679984e-24,-0.6283283807199731,0.6283283807199731
3882,62490,-2.0,-64.0,64.0,1.1654158513384261e-24,1.033861147415095e-24,-0.5201870601493107,0.5201870601493107
3883,62492,6.000000000000001,-64.0,64.0,1.1710826734563774e-24,1.0446683751763525e-24,-0.4960910781479774,0.4960910781479774
3884,62494,14.000000000000002,-64.0,64.0,1.2032086242389042e-24,1.0525731126472142e-24,-0.5808866412210657,0.5808866412210657
3885,62496,22.0,-64.0,64.0,1.1539472721363468e-24,9.900227440005703e-25,-0.665407929973168,0.665407929973168
3886,62498,30.000000000000004,-64.0,64.0,1.0543429997672287e-24,9.083067517627899e-25,-0.647493764518809,0.647493764518809
3887,62500,38.0,-64.0,64.0,1.0146849215139764e-24,8.575353478444115e-25,-0.7307917586911283,0.7307917586911283
3888,62556,-42.0,-56.0,64.0,1.2124754082584152e-24,1.0431089682401847e-24,-0.6534325957798581,0.6534325957798581
3889,62558,-34.0,-56.0,64.0,1.3497338070671357e-24,1.1226064153398477e-24,-0.8002060614073536,0.8002060614073536
3890,62560,-26.000000000000007,-56.0,64.0,1.410631187016367e-24,1.1789989719783713e-24,-0.7790005482324462,0.7790005482324462
3891,62562,-18.0,-56.0,64.0,1.383373144288088e-24,1.1866900224124992e-24,-0.6660204950507255,0.6660204950507255
3892,62564,-10.0,-56.0,64.0,1.344689306030995e-24,1.1483302982780085e-24,-0.685551273787885,0.685551273787885
3893,62566,-2.0,-56.0,64.0,1.2805058129207377e-24,1.1092614363664586e-24,-0.6234763936935038,0.6234763936935038
3894,62568,6.000000000000001,-56.0,64.0,1.2712993518539696e-24,1.1088434790475196e-24,-0.5937757877892015,0.5937757877892015
3895,62570,14.000000000000002,-56.0,64.0,1.2931245068209986e-24,1.1099016553076012e-24,-0.6635584327360999,0.6635584327360999
3896,62572,22.0,-56.0,64.0,1.2422829694649704e-24,1.0483379610765394e-24,-0.7371921929361779,0.7371921929361779
3897,62574,30.000000000000004,-56.0,64.0,1.1641381370666567e-24,9.844892668386588e-25,-0.7279353121003935,0.7279353121003935
3898,62576,38.0,-56.0,64.0,1.1542992349820081e-24,9.583166461821047e-25,-0.8080937581826863,0.8080937581826863
3899,62578,46.000000000000014,-56.0,64.0,1.0992945272483109e-24,9.150248161190371e-25,-0.7968119327456176,0.7968119327456176
3900,62630,-50.000000000000014,-48.0,64.0,1.2175963706413365e-24,1.0254929504003165e-24,-0.7457066568066956,0.7457066568066956
3901,62632,-42.0,-48.0,64.0,1.4430665608211667e-24,1.1275048716457536e-24,-1.0716793617669005,1.0716793617669005
3902,62634,-34.0,-48.0,64.0,1.618015501988656e-24,1.223126037461224e-24,-1.2151146684017715,1.2151146684017715
3903,62636,-26.000000000000007,-48.0,64.0,1.6936119304452313e-24,1.2797563990447654e-24,-1.216865945678854,1.216865945678854
3904,62638,-18.0,-48.0,64.0,1.6189974775162826e-24,1.2690999942338843e-24,-1.0575032996345957,1.0575032996345957
3905,62640,-10.0,-48.0,64.0,1.4686470873986078e-24,1.2510650519939054e-24,-0.6963755591967945,0.6963755591967945
3906,62642,-2.0,-48.0,64.0,1.361582248510827e-24,1.1906743619989617e-24,-0.5825087835493854,0.5825087835493854
3907,62644,6.000000000000001,-48.0,64.0,1.3435315135083215e-24,1.169790462205581e-24,-0.6013978152549322,0.6013978152549322
3908,62646,14.000000000000002,-48.0,64.0,1.3654154450393865e-24,1.158972284423716e-24,-0.7119176070863955,0.7119176070863955
3909,62648,22.0,-48.0,64.0,1.3169826059607626e-24,1.0938949386813798e-24,-0.8060442614833381,0.8060442614833381
3910,62650,30.000000000000004,-48.0,64.0,1.2209694869598181e-24,1.0307605076478392e-24,-0.7354703997548516,0.7354703997548516
3911,62652,38.0,-48.0,64.0,1.2099897122604309e-24,9.922980687992282e-25,-0.861395316776269,0.861395316776269
3912,62654,46.000000000000014,-48.0,64.0,1.2068094220446929e-24,9.752897201164473e-25,-0.925050455979305,0.925050455979305
3913,62706,-50.000000000000014,-40.0,64.0,1.404533776447172e-24,1.0466485697484235e-24,-1.277313033287811,1.277313033287811
3914,62708,-42.0,-40.0,64.0,1.712863598709321e-24,1.2034210216403342e-24,-1.5330518638134523,1.5330518638134523
3915,62710,-34.0,-40.0,64.0,1.8193826433123816e-24,1.2863106709036923e-24,-1.5057817482955955,1.5057817482955955
3916,62712,-26.000000000000007,-40.0,64.0,1.769094522396107e-24,1.2878778685416272e-24,-1.3787635764780024,1.3787635764780024
3917,62714,-18.0,-40.0,64.0,1.587880034089048e-24,1.2061812668486643e-24,-1.1940510877396628,1.1940510877396628
3918,62716,-10.0,-40.0,64.0,1.5371937590079435e-24,1.2818502577803162e-24,-0.7889131750479811,0.7889131750479811
3919,62718,-2.0,-40.0,64.0,1.490717774718563e-24,1.2776220330262298e-24,-0.6699303709758407,0.6699303709758407
3920,62720,6.000000000000001,-40.0,64.0,1.4593693217882321e-24,1.2586436151955482e-24,-0.6426243538920384,0.6426243538920384
3921,62722,14.000000000000002,-40.0,64.0,1.4467507807668803e-24,1.2159228128846931e-24,-0.7548771873262707,0.7548771873262707
3922,62724,22.0,-40.0,64.0,1.3736572125928301e-24,1.1127904755292292e-24,-0.9146497098635229,0.9146497098635229
3923,62726,30.000000000000004,-40.0,64.0,1.2811217933930337e-24,1.0028605555560406e-24,-1.063498691087222,1.063498691087222
3924,62728,38.0,-40.0,64.0,1.2466884597001017e-24,9.431360771033881e-25,-1.211835814101905,1.211835814101905
3925,62730,46.000000000000014,-40.0,64.0,1.2217555250547028e-24,9.377651581089218e-25,-1.1489021883307036,1.1489021883307036
3926,62732,54.000000000000014,-40.0,64.0,1.0656483599649115e-24,8.355184579484835e-25,-1.0565787230015669,1.0565787230015669
3927,62782,-50.000000000000014,-31.999999999999993,64.0,1.4438950553218718e-24,1.1718897096498796e-24,-0.9064888840031232,0.9064888840031232
3928,62784,-42.0,-31.999999999999993,64.0,1.752613619771056e-24,1.28595448438876e-24,-1.3446058506522252,1.3446058506522252
3929,62786,-34.0,-31.999999999999993,64.0,1.785121030969965e-24,1.2965062880605591e-24,-1.3889303911438104,1.3889303911438104
3930,62788,-26.000000000000007,-31.999999999999993,64.0,1.6745626285465028e-24,1.2603386482618546e-24,-1.234141406740046,1.234141406740046
3931,62790,-18.0,-31.999999999999993,64.0,1.5268432888739106e-24,1.2055858370055068e-24,-1.0259632718839085,1.0259632718839085
3932,62792,-10.0,-31.999999999999993,64.0,1.5250489771165336e-24,1.2498059642368082e-24,-0.8644119847583852,0.8644119847583852
3933,62794,-2.0,-31.999999999999993,64.0,1.5509966523649613e-24,1.3055780818333718e-24,-0.7480800994874216,0.7480800994874216
3934,62796,6.000000000000001,-31.999999999999993,64.0,1.5597751228251985e-24,1.3254231595329626e-24,-0.7070743452372547,0.7070743452372547
3935,62798,14.000000000000002,-31.999999999999993,64.0,1.5156225107900981e-24,1.2599984553159497e-24,-0.8022103431312695,0.8022103431312695
3936,62800,22.0,-31.999999999999993,64.0,1.424079974637765e-24,1.1298707467960476e-24,-1.0050561486988083,1.0050561486988083
3937,62802,30.000000000000004,-31.999999999999993,64.0,1.3429507876289658e-24,1.012654053072558e-24,-1.2259899297910666,1.2259899297910666
3938,62804,38.0,-31.999999999999993,64.0,1.301466366883742e-24,9.462512147799026e-25,-1.3842649929664916,1.3842649929664916
3939,62806,46.000000000000014,-31.999999999999993,64.0,1.2474338594810326e-24,9.017164191606546e-25,-1.4094755034165793,1.4094755034165793
3940,62808,54.000000000000014,-31.999999999999993,64.0,1.0370149013683884e-24,8.367521211829448e-25,-0.9318817504488901,0.9318817504488901
3941,62858,-50.000000000000014,-24.000000000000004,64.0,1.5985788983501358e-24,1.2613507602615895e-24,-1.0289820257282634,1.0289820257282634
3942,62860,-42.0,-24.000000000000004,64.0,2.159293817378903e-24,1.5263124022153366e-24,-1.5066830811943954,1.5066830811943954
3943,62862,-34.0,-24.000000000000004,64.0,1.9990204587261493e-24,1.397602077056036e-24,-1.5543370146845428,1.5543370146845428
3944,62864,-26.000000000000007,-24.000000000000004,64.0,1.6880418288617613e-24,1.2665792692508607e-24,-1.2475082860039854,1.2475082860039854
3945,62866,-18.0,-24.000000000000004,64.0,1.5293995699799139e-24,1.1957878584881036e-24,-1.0686682427409218,1.0686682427409218
3946,62868,-10.0,-24.000000000000004,64.0,1.506033209358748e-24,1.2181001813835875e-24,-0.9215154068193079,0.9215154068193079
3947,62870,-2.0,-24.000000000000004,64.0,1.5613976512587666e-24,1.2943929405554803e-24,-0.8144738604802876,0.8144738604802876
3948,62872,6.000000000000001,-24.000000000000004,64.0,1.5859748607346162e-24,1.3298815103326774e-24,-0.7648335108154127,0.7648335108154127
3949,62874,14.000000000000002,-24.000000000000004,64.0,1.5205856978110982e-24,1.2548810465036916e-24,-0.8340834147714107,0.8340834147714107
3950,62876,22.0,-24.000000000000004,64.0,1.4316759653416359e-24,1.1256548067337363e-24,-1.0443950398085724,1.0443950398085724
3951,62878,30.000000000000004,-24.000000000000004,64.0,1.3801792722628731e-24,1.0187147040558274e-24,-1.3188292604046703,1.3188292604046703
3952,62880,38.0,-24.000000000000004,64.0,1.3582882429840489e-24,9.494485696384262e-25,-1.5552049700204713,1.5552049700204713
3953,62882,46.000000000000014,-24.000000000000004,64.0,1.3115970761378278e-24,8.938297776439605e-25,-1.66545620909749,1.66545620909749
3954,62884,54.000000000000014,-24.000000000000004,64.0,1.1552225277963264e-24,8.099947429430939e-25,-1.5418344919591962,1.5418344919591962
3955,62934,-50.000000000000014,-15.999999999999996,64.0,1.5530576648619685e-24,1.1907459490206839e-24,-1.1536846864078543,1.1536846864078543
3956,62936,-42.0,-15.999999999999996,64.0,2.204469266528279e-24,1.5057532904791956e-24,-1.6555022761995604,1.6555022761995604
3957,62938,-34.0,-15.999999999999996,64.0,2.1919778819752638e-24,1.4246663811200402e-24,-1.8712299154867427,1.8712299154867427
3958,62940,-26.000000000000007,-15.999999999999996,64.0,1.684199621485937e-24,1.291870485283233e-24,-1.1517458917344838,1.1517458917344838
3959,62942,-18.0,-15.999999999999996,64.0,1.5804776973311812e-24,1.2287176207250238e-24,-1.0933628531416433,1.0933628531416433
3960,62944,-10.0,-15.999999999999996,64.0,1.5084976462950452e-24,1.212394434618553e-24,-0.9490070277027967,0.9490070277027967
3961,62946,-2.0,-15.999999999999996,64.0,1.5455752059075496e-24,1.2732882571603973e-24,-0.8416340834588877,0.8416340834588877
3962,62948,6.000000000000001,-15.999999999999996,64.0,1.5336623056335474e-24,1.2785722029253818e-24,-0.7900448528455993,0.7900448528455993
3963,62950,14.000000000000002,-15.999999999999996,64.0,1.4577384598593974e-24,1.2034044759250114e-24,-0.8326798956083086,0.8326798956083086
3964,62952,22.0,-15.999999999999996,64.0,1.3968729353624571e-24,1.1099007047010893e-24,-0.9987277576807636,0.9987277576807636
3965,62954,30.000000000000004,-15.999999999999996,64.0,1.3817546624712395e-24,1.0179926523962532e-24,-1.3268629531269969,1.3268629531269969
3966,62956,38.0,-15.999999999999996,64.0,1.3995276840331285e-24,9.607229857777474e-25,-1.633833121200865,1.633833121200865
3967,62958,46.000000000000014,-15.999999999999996,64.0,1.3695928956435048e-24,9.297086856176585e-25,-1.6824460627770634,1.6824460627770634
3968,62960,54.000000000000014,-15.999999999999996,64.0,1.244308695536807e-24,8.485565389181121e-25,-1.6624735163947533,1.6624735163947533
3969,63010,-50.000000000000014,-7.999999999999989,64.0,1.2851674623085614e-24,1.084717671354066e-24,-0.7364300621785363,0.7364300621785363
3970,63012,-42.0,-7.999999999999989,64.0,1.717876460111344e-24,1.2269450858495488e-24,-1.4616680310745602,1.4616680310745602
3971,63014,-34.0,-7.999999999999989,64.0,1.913746162520119e-24,1.2561689142027921e-24,-1.8283629092346545,1.8283629092346545
3972,63016,-26.000000000000007,-7.999999999999989,64.0,1.794824784295604e-24,1.3129557498339998e-24,-1.3577196853295495,1.3577196853295495
3973,63018,-18.0,-7.999999999999989,64.0,1.690863207837963e-24,1.2618594922731182e-24,-1.2709747523148867,1.2709747523148867
3974,63020,-10.0,-7.999999999999989,64.0,1.4938021489166747e-24,1.1960097384702529e-24,-0.9655836396416193,0.9655836396416193
3975,63022,-2.0,-7.999999999999989,64.0,1.5051571247743652e-24,1.2443545712545896e-24,-0.8263769115166731,0.8263769115166731
3976,63024,6.000000000000001,-7.999999999999989,64.0,1.457045027725962e-24,1.21895149679996e-24,-0.7748654819170935,0.7748654819170935
3977,63026,14.000000000000002,-7.999999999999989,64.0,1.3603202658102692e-24,1.1308849877401062e-24,-0.802227292093838,0.802227292093838
3978,63028,22.0,-7.999999999999989,64.0,1.3160309660573043e-24,1.0694385884045257e-24,-0.9011025766256725,0.9011025766256725
3979,63030,30.000000000000004,-7.999999999999989,64.0,1.3193474496383622e-24,1.0162281537680569e-24,-1.1336795937819906,1.1336795937819906
3980,63032,38.0,-7.999999999999989,64.0,1.372606990095089e-24,9.577376583939924e-25,-1.562996419520354,1.562996419520354
3981,63034,46.000000000000014,-7.999999999999989,64.0,1.3426279803572937e-24,9.309470980276126e-25,-1.590306911597604,1.590306911597604
3982,63088,-42.0,1.7763568394002505e-14,64.0,1.3381469527991305e-24,1.040732505519559e-24,-1.0916469023239734,1.0916469023239734
3983,63090,-34.0,1.7763568394002505e-14,64.0,1.621683538449699e-24,1.2075139853287014e-24,-1.280739388349459,1.280739388349459
3984,63092,-26.000000000000007,1.7763568394002505e-14,64.0,1.779293164919664e-24,1.2605674463133854e-24,-1.4968142299141558,1.4968142299141558
3985,63094,-18.0,1.7763568394002505e-14,64.0,1.6374125247303586e-24,1.1664305805838508e-24,-1.4729921090419342,1.4729921090419342
3986,63096,-10.0,1.7763568394002505e-14,64.0,1.3685208067648168e-24,1.122867568035477e-24,-0.859228665200965,0.859228665200965
3987,63098,-2.0,1.7763568394002505e-14,64.0,1.440260395289585e-24,1.2041830757327423e-24,-0.7774849939885954,0.7774849939885954
